,PMID,SPLIT,DOMAIN,OBSERVED
111,19426812,discovery,DEPRESSIVE,0.3076923076923077
112,19448846,discovery,DEPRESSIVE,0.3589743589743589
113,19524048,discovery,DEPRESSIVE,0.0714285714285714
114,19539268,discovery,DEPRESSIVE,0.25806451612903225
115,19596037,discovery,DEPRESSIVE,0.3076923076923077
116,19617860,discovery,DEPRESSIVE,0.3783783783783784
117,19621370,discovery,DEPRESSIVE,0.37735849056603776
118,19624389,discovery,DEPRESSIVE,0.2909090909090909
119,19640506,discovery,DEPRESSIVE,0.303030303030303
120,19699020,discovery,DEPRESSIVE,0.14634146341463417
121,19735293,discovery,DEPRESSIVE,0.32258064516129037
122,19858108,discovery,DEPRESSIVE,0.25
123,19877198,discovery,DEPRESSIVE,0.0
124,19878929,discovery,DEPRESSIVE,0.368421052631579
125,19883771,discovery,DEPRESSIVE,0.20512820512820518
126,19931400,discovery,DEPRESSIVE,0.2962962962962963
127,19962859,discovery,DEPRESSIVE,0.38888888888888884
128,20004365,discovery,DEPRESSIVE,0.30000000000000004
129,20071507,discovery,DEPRESSIVE,0.26086956521739135
130,20083798,discovery,DEPRESSIVE,0.14814814814814814
131,20097294,discovery,DEPRESSIVE,0.2571428571428571
132,20116072,discovery,DEPRESSIVE,0.2857142857142857
133,20123031,discovery,DEPRESSIVE,0.25531914893617025
134,20139013,discovery,DEPRESSIVE,0.36363636363636365
135,20162606,discovery,DEPRESSIVE,0.2142857142857143
136,20197076,discovery,DEPRESSIVE,0.2325581395348837
137,20213820,discovery,DEPRESSIVE,0.19354838709677424
138,20220591,discovery,DEPRESSIVE,0.30434782608695654
139,20302946,discovery,DEPRESSIVE,0.1785714285714286
140,20335485,discovery,DEPRESSIVE,0.0
141,20351022,discovery,DEPRESSIVE,0.2222222222222222
142,20393460,discovery,DEPRESSIVE,0.5142857142857142
143,20400273,discovery,DEPRESSIVE,0.15000000000000002
144,20420766,discovery,DEPRESSIVE,0.2432432432432432
145,20420767,discovery,DEPRESSIVE,0.2142857142857143
146,20434779,discovery,DEPRESSIVE,0.24489795918367352
147,20519253,discovery,DEPRESSIVE,0.2222222222222222
148,20525743,discovery,DEPRESSIVE,0.2790697674418605
149,20561537,discovery,DEPRESSIVE,0.18181818181818177
150,20570736,discovery,DEPRESSIVE,0.0
151,20599362,discovery,DEPRESSIVE,0.2857142857142857
152,20620024,discovery,DEPRESSIVE,0.26086956521739135
153,20630713,discovery,DEPRESSIVE,0.23809523809523814
154,20665717,discovery,DEPRESSIVE,0.3076923076923077
155,20668437,discovery,DEPRESSIVE,0.30000000000000004
156,20673804,discovery,DEPRESSIVE,0.2962962962962963
157,20679216,discovery,DEPRESSIVE,0.21818181818181814
158,20692648,discovery,DEPRESSIVE,0.30000000000000004
159,20703221,discovery,DEPRESSIVE,0.2325581395348837
160,20708906,discovery,DEPRESSIVE,0.3508771929824561
161,20719303,discovery,DEPRESSIVE,0.2909090909090909
162,20805236,discovery,DEPRESSIVE,0.19354838709677424
163,20832482,discovery,DEPRESSIVE,0.5365853658536586
164,20835972,discovery,DEPRESSIVE,0.2272727272727273
165,20851164,discovery,DEPRESSIVE,0.2692307692307693
166,20875637,discovery,DEPRESSIVE,0.4137931034482759
167,20923432,discovery,DEPRESSIVE,0.2857142857142857
168,20964952,discovery,DEPRESSIVE,0.4444444444444444
169,20970509,discovery,DEPRESSIVE,0.2941176470588235
170,21040288,discovery,DEPRESSIVE,0.23529411764705888
171,21041614,discovery,DEPRESSIVE,0.2962962962962963
172,21081115,discovery,DEPRESSIVE,0.16000000000000003
173,21092938,discovery,DEPRESSIVE,0.4242424242424242
174,21115089,discovery,DEPRESSIVE,0.3214285714285714
175,21147234,discovery,DEPRESSIVE,0.17391304347826086
176,21241748,discovery,DEPRESSIVE,0.09090909090909094
177,21262242,discovery,DEPRESSIVE,0.16666666666666663
178,21277243,discovery,DEPRESSIVE,0.2857142857142857
179,21316204,discovery,DEPRESSIVE,0.26315789473684215
180,21338650,discovery,DEPRESSIVE,0.3137254901960784
181,21362488,discovery,DEPRESSIVE,0.17391304347826086
182,21382385,discovery,DEPRESSIVE,0.2272727272727273
183,21385751,discovery,DEPRESSIVE,0.2222222222222222
184,21471398,discovery,DEPRESSIVE,0.0
185,21477817,discovery,DEPRESSIVE,0.24137931034482762
186,21498054,discovery,DEPRESSIVE,0.23809523809523814
187,21531027,discovery,DEPRESSIVE,0.23880597014925375
188,21600991,discovery,DEPRESSIVE,0.13793103448275867
189,21601434,discovery,DEPRESSIVE,0.23529411764705888
190,21601833,discovery,DEPRESSIVE,0.19999999999999996
191,21601834,discovery,DEPRESSIVE,0.30000000000000004
192,21621263,discovery,DEPRESSIVE,0.2909090909090909
193,21640839,discovery,DEPRESSIVE,0.2777777777777778
194,21664220,discovery,DEPRESSIVE,0.3214285714285714
195,21687724,discovery,DEPRESSIVE,0.303030303030303
196,21703286,discovery,DEPRESSIVE,0.20253164556962022
197,21764567,discovery,DEPRESSIVE,0.33333333333333337
198,21782246,discovery,DEPRESSIVE,0.3555555555555555
199,21807415,discovery,DEPRESSIVE,0.3783783783783784
200,21820647,discovery,DEPRESSIVE,0.2962962962962963
201,21930304,discovery,DEPRESSIVE,0.25
202,21937025,discovery,DEPRESSIVE,0.2702702702702703
203,21963915,discovery,DEPRESSIVE,0.0
204,21989805,discovery,DEPRESSIVE,0.2666666666666667
205,22021653,discovery,DEPRESSIVE,0.25
206,22037687,discovery,DEPRESSIVE,0.24390243902439024
207,22078646,discovery,DEPRESSIVE,0.3870967741935484
208,22079658,discovery,DEPRESSIVE,0.3529411764705882
209,22081878,discovery,DEPRESSIVE,0.3414634146341463
210,22099606,discovery,DEPRESSIVE,0.3902439024390244
211,22119745,discovery,DEPRESSIVE,0.32432432432432434
212,22140014,discovery,DEPRESSIVE,0.4117647058823529
213,22156722,discovery,DEPRESSIVE,0.5365853658536586
214,22166676,discovery,DEPRESSIVE,0.1428571428571429
215,22222174,discovery,DEPRESSIVE,0.3529411764705882
216,22247751,discovery,DEPRESSIVE,0.27586206896551724
217,22261925,discovery,DEPRESSIVE,0.27692307692307694
218,22264318,discovery,DEPRESSIVE,0.29508196721311475
219,22285717,discovery,DEPRESSIVE,0.5263157894736843
220,22306865,discovery,DEPRESSIVE,0.2857142857142857
