,LOSS
0,0.6795192360877991
1,0.6522247195243835
2,0.6431038975715637
3,0.6390362977981567
4,0.6365509033203125
5,0.6384445428848267
6,0.6395058631896973
7,0.6362191438674927
8,0.6357698440551758
9,0.6358213424682617
10,0.6341536045074463
11,0.6360248923301697
12,0.6338816285133362
13,0.6340622305870056
14,0.6308803558349609
15,0.6304029822349548
16,0.6306817531585693
17,0.6277764439582825
18,0.6308866143226624
19,0.6293680667877197
20,0.6309918165206909
21,0.6286450624465942
22,0.6297181248664856
23,0.6291426420211792
24,0.6309736371040344
25,0.627472996711731
26,0.6268803477287292
27,0.6292228698730469
28,0.6303243041038513
29,0.6268845200538635
30,0.6266472935676575
31,0.6282638907432556
32,0.6279775500297546
33,0.6254878640174866
34,0.6252899765968323
35,0.6250907778739929
36,0.6223352551460266
37,0.6246343851089478
38,0.6253293752670288
39,0.6228536367416382
40,0.6274724006652832
41,0.6243112087249756
42,0.6226944327354431
43,0.6233076453208923
44,0.6222173571586609
45,0.6219016909599304
46,0.6217384934425354
47,0.6199355721473694
48,0.623221218585968
49,0.6223245859146118
50,0.6214109659194946
51,0.6194533109664917
52,0.6188129782676697
53,0.6214555501937866
54,0.6216049790382385
55,0.6200904250144958
56,0.6196839213371277
57,0.6197381019592285
58,0.6183962225914001
59,0.616442084312439
60,0.6164913177490234
61,0.6168064475059509
62,0.6194047927856445
63,0.618227481842041
64,0.6152397990226746
65,0.6164442896842957
66,0.6203264594078064
67,0.6188433766365051
68,0.6146286129951477
69,0.6151881217956543
70,0.6156321167945862
71,0.6165302395820618
72,0.6145402789115906
73,0.6148188710212708
74,0.6169103384017944
75,0.6125348210334778
76,0.6167842745780945
77,0.6135103702545166
78,0.6149991750717163
79,0.614579975605011
80,0.6114346385002136
81,0.6149882674217224
82,0.6123530864715576
83,0.6105890870094299
84,0.6113488078117371
85,0.6144909858703613
86,0.6131836175918579
87,0.6128089427947998
88,0.6133819818496704
89,0.6160728335380554
90,0.6142323017120361
91,0.6127609610557556
92,0.6105754375457764
93,0.6133905649185181
94,0.6125606894493103
95,0.6116633415222168
96,0.6111583709716797
97,0.6107093095779419
98,0.6124476790428162
99,0.610643208026886
100,0.6105536818504333
101,0.6104394793510437
102,0.6093130707740784
103,0.6113061308860779
104,0.6107930541038513
105,0.6127921342849731
106,0.6115543246269226
107,0.6115438342094421
108,0.6094836592674255
109,0.6098188161849976
110,0.6096747517585754
111,0.608896791934967
112,0.6108640432357788
113,0.6123270988464355
114,0.6088101863861084
115,0.611997663974762
116,0.6112012267112732
117,0.6116758584976196
118,0.6123775243759155
119,0.6093637347221375
120,0.6120824217796326
121,0.6134495735168457
122,0.6082630753517151
123,0.6110901236534119
124,0.6125325560569763
125,0.6072708964347839
126,0.6093581318855286
127,0.6083774566650391
128,0.6090793013572693
129,0.611716628074646
130,0.6089444756507874
131,0.6109018921852112
132,0.607395350933075
133,0.6085136532783508
134,0.6112958192825317
135,0.6104034185409546
136,0.6089518070220947
137,0.6098992228507996
138,0.6094210743904114
139,0.606907844543457
140,0.6070972084999084
141,0.6116828322410583
142,0.610476553440094
143,0.6089982986450195
144,0.6083588600158691
145,0.6078814268112183
146,0.6070795655250549
147,0.6072173118591309
148,0.604642927646637
149,0.6081240177154541
150,0.609492838382721
151,0.6083253026008606
152,0.6096029281616211
153,0.60798180103302
154,0.6092339754104614
155,0.6115473508834839
156,0.6076039671897888
157,0.6054539680480957
158,0.6105514764785767
159,0.6075330972671509
160,0.6102022528648376
161,0.6072985529899597
162,0.6095157265663147
163,0.6066123843193054
164,0.6110289096832275
165,0.606291651725769
166,0.6092051863670349
167,0.6110681295394897
168,0.611030101776123
169,0.6085979342460632
170,0.6061006188392639
171,0.6099487543106079
172,0.6073518991470337
173,0.6083632707595825
174,0.6096670031547546
175,0.6092022061347961
176,0.6088507771492004
177,0.608513593673706
178,0.6087422370910645
179,0.6082555651664734
180,0.6067664623260498
181,0.6093221306800842
182,0.6084669828414917
183,0.6096295118331909
184,0.6082047820091248
185,0.6078670620918274
186,0.6091294288635254
187,0.607220470905304
188,0.6091386675834656
189,0.6098717451095581
190,0.6070958375930786
191,0.6089800596237183
192,0.6082905530929565
193,0.6079901456832886
194,0.6072350144386292
195,0.6075803637504578
196,0.6089480519294739
197,0.6078072786331177
198,0.6092563271522522
199,0.6098318696022034
200,0.6088612675666809
201,0.6083105206489563
202,0.607883632183075
203,0.6095173358917236
204,0.6052981615066528
205,0.6078669428825378
206,0.606336772441864
207,0.6079741716384888
208,0.6065289974212646
209,0.609152615070343
210,0.6088036894798279
211,0.6071811318397522
212,0.6073091626167297
213,0.6104004979133606
214,0.608095109462738
215,0.6052432060241699
216,0.606274425983429
217,0.6108357310295105
218,0.6074379086494446
219,0.6099663972854614
220,0.6075753569602966
221,0.6097495555877686
222,0.6098876595497131
223,0.6089182496070862
224,0.6088005900382996
225,0.6063553094863892
226,0.605550229549408
227,0.6065316200256348
228,0.6057213544845581
229,0.6069686412811279
230,0.6075655221939087
231,0.6060192584991455
232,0.6080511212348938
233,0.607386589050293
234,0.6067453622817993
235,0.6095768809318542
236,0.6080824732780457
237,0.6050490736961365
238,0.6081749796867371
239,0.6048911809921265
240,0.6078168749809265
241,0.6065799593925476
242,0.6071118712425232
243,0.6075304746627808
244,0.609640896320343
245,0.6105916500091553
246,0.6052945852279663
247,0.6071068644523621
248,0.6075616478919983
249,0.6096900105476379
250,0.6059384942054749
251,0.608333170413971
252,0.6083218455314636
253,0.6062702536582947
254,0.6069052219390869
255,0.6076740622520447
256,0.6080441474914551
257,0.6075294017791748
258,0.6084145903587341
259,0.6085571646690369
260,0.6055998802185059
261,0.6060079336166382
262,0.6065467000007629
263,0.6069564819335938
264,0.6072207093238831
265,0.6099779009819031
266,0.6081191301345825
267,0.6061777472496033
268,0.6058444380760193
269,0.6067835688591003
270,0.6091948747634888
271,0.6045809984207153
272,0.6042816042900085
273,0.6081406474113464
274,0.6068090796470642
275,0.607205867767334
276,0.6046697497367859
277,0.6068531274795532
278,0.6060883402824402
279,0.6058496236801147
280,0.6065515875816345
281,0.6072777509689331
282,0.6050390005111694
283,0.6076638102531433
284,0.6075912117958069
285,0.6050694584846497
286,0.6081047654151917
287,0.6064544916152954
288,0.6043153405189514
289,0.6045119762420654
290,0.6052564978599548
291,0.6082812547683716
292,0.6029878258705139
293,0.6067559123039246
294,0.6063646078109741
295,0.6073217988014221
296,0.6060122847557068
297,0.608510434627533
298,0.604590892791748
299,0.6100578308105469
300,0.6067295670509338
301,0.6053497195243835
302,0.60544353723526
303,0.6057506799697876
304,0.6083950996398926
305,0.6079341173171997
306,0.6064087748527527
307,0.6058221459388733
308,0.6080990433692932
309,0.60689777135849
310,0.6057204604148865
311,0.606221616268158
312,0.6082167029380798
313,0.6078631281852722
314,0.6079325675964355
315,0.6063495874404907
316,0.607082188129425
317,0.6040406823158264
318,0.6051396727561951
319,0.6075141429901123
320,0.6065706610679626
321,0.6073578000068665
322,0.6086801290512085
323,0.6062771677970886
324,0.6085166931152344
325,0.6055485010147095
326,0.6050819754600525
327,0.6067818403244019
328,0.6068390011787415
329,0.6048515439033508
330,0.6063127517700195
331,0.6081957221031189
332,0.607573390007019
333,0.605557382106781
334,0.6052855849266052
335,0.6072059273719788
336,0.6067833304405212
337,0.6047185659408569
338,0.6019478440284729
339,0.6080836057662964
340,0.6056073904037476
341,0.6056152582168579
342,0.6057091951370239
343,0.6089304685592651
344,0.6071422696113586
345,0.6065559983253479
346,0.6064700484275818
347,0.6030498147010803
348,0.6073110699653625
349,0.6043850183486938
350,0.6052719950675964
351,0.6077737808227539
352,0.6061913967132568
353,0.6064521670341492
354,0.6028035879135132
355,0.6075294613838196
356,0.6025080680847168
357,0.6056215763092041
358,0.6065242290496826
359,0.6025015115737915
360,0.6040342450141907
361,0.605558454990387
362,0.604237973690033
363,0.6062875986099243
364,0.6038746237754822
365,0.6077711582183838
366,0.6039795279502869
367,0.6034765243530273
368,0.6026089787483215
369,0.6074622869491577
370,0.6059141159057617
371,0.6071310043334961
372,0.6065174341201782
373,0.6062421202659607
374,0.6054918766021729
375,0.60353684425354
376,0.606030285358429
377,0.6043871641159058
378,0.6056786775588989
379,0.6044251322746277
380,0.6039076447486877
381,0.604270875453949
382,0.603954017162323
383,0.6056637167930603
384,0.6050798296928406
385,0.6046474575996399
386,0.6039479374885559
387,0.6066296696662903
388,0.6038835048675537
389,0.6039851307868958
390,0.6050857901573181
391,0.6057742238044739
392,0.6053008437156677
393,0.6050736308097839
394,0.606662929058075
395,0.6028439402580261
396,0.6052493453025818
397,0.6064170002937317
398,0.6045186519622803
399,0.6016628742218018
400,0.6056641340255737
401,0.605476975440979
402,0.6061738133430481
403,0.6054577827453613
404,0.604316771030426
405,0.6047439575195312
406,0.6056126952171326
407,0.6036888957023621
408,0.6028380393981934
409,0.6047038435935974
410,0.6047950387001038
411,0.6048908233642578
412,0.6039462089538574
413,0.6039304137229919
414,0.6055654883384705
415,0.6022037863731384
416,0.6061691641807556
417,0.60283362865448
418,0.6049513220787048
419,0.6023758053779602
420,0.6047009825706482
421,0.6031856536865234
422,0.60564124584198
423,0.6010516285896301
424,0.6049436330795288
425,0.6057230234146118
426,0.6057361960411072
427,0.6044275760650635
428,0.6050044298171997
429,0.6056519746780396
430,0.6040202379226685
431,0.6035603880882263
432,0.6045784950256348
433,0.6041182279586792
434,0.6053458452224731
435,0.6024942994117737
436,0.6027773022651672
437,0.6037830710411072
438,0.6025829911231995
439,0.6037365794181824
440,0.6044182181358337
441,0.6053953170776367
442,0.6031931638717651
443,0.6018865704536438
444,0.6033449172973633
445,0.604047417640686
446,0.6039666533470154
447,0.6016243100166321
448,0.6029964685440063
449,0.6039636135101318
450,0.6037465929985046
451,0.604098916053772
452,0.6058923006057739
453,0.6056636571884155
454,0.6045469641685486
455,0.6050910353660583
456,0.6058370471000671
457,0.6038647294044495
458,0.6029604077339172
459,0.6050146818161011
460,0.6026445031166077
461,0.603421151638031
462,0.6027726531028748
463,0.6036799550056458
464,0.6022104620933533
