,LOSS
0,0.680168867111206
1,0.6239970326423645
2,0.5844109058380127
3,0.5826716423034668
4,0.5788834691047668
5,0.5809739232063293
6,0.5770939588546753
7,0.5761948823928833
8,0.5737865567207336
9,0.5727915167808533
10,0.5727980136871338
11,0.5741916298866272
12,0.5712417364120483
13,0.5714671611785889
14,0.5718369483947754
15,0.5703628659248352
16,0.5710142254829407
17,0.572190523147583
18,0.5724912285804749
19,0.5721052289009094
20,0.5697606801986694
21,0.5712604522705078
22,0.5704683065414429
23,0.5696713924407959
24,0.5702468752861023
25,0.5698831081390381
26,0.5699806213378906
27,0.5698606371879578
28,0.5696313381195068
29,0.5698037147521973
30,0.56984943151474
31,0.5686732530593872
32,0.5708289742469788
33,0.5696412324905396
34,0.5695866346359253
35,0.5687152743339539
36,0.5687321424484253
37,0.5698046684265137
38,0.5711765289306641
39,0.5677927732467651
40,0.569977879524231
41,0.5692898631095886
42,0.5699039697647095
43,0.5684003233909607
44,0.5693963766098022
45,0.5684956908226013
46,0.5696678757667542
47,0.5683333277702332
48,0.5696779489517212
49,0.5697072148323059
50,0.5697881579399109
51,0.5691931247711182
52,0.5670721530914307
53,0.568351149559021
54,0.5686820149421692
55,0.5710979700088501
56,0.5698862671852112
57,0.5688022375106812
58,0.5676376223564148
59,0.5686760544776917
60,0.5685853362083435
61,0.5712354183197021
62,0.5697467923164368
63,0.5690709948539734
64,0.5684880614280701
65,0.5693038702011108
66,0.5669823288917542
67,0.5678650140762329
68,0.569261908531189
69,0.5685479044914246
70,0.5684434175491333
71,0.5685103535652161
72,0.5666863322257996
73,0.5700992941856384
74,0.5675382018089294
75,0.5679455399513245
76,0.5677647590637207
77,0.567715048789978
78,0.5676263570785522
79,0.5682645440101624
80,0.5690620541572571
81,0.5681188702583313
82,0.5681489706039429
83,0.567012369632721
84,0.5677578449249268
85,0.5687195658683777
86,0.5685632824897766
87,0.5686752796173096
88,0.5675020813941956
89,0.5671085119247437
90,0.5689030289649963
91,0.568260908126831
92,0.5669329762458801
93,0.5683031678199768
94,0.5675935745239258
95,0.5674546957015991
96,0.5668529272079468
97,0.5674750804901123
98,0.5691923499107361
99,0.5701472759246826
100,0.5672789216041565
101,0.5681198835372925
102,0.5687491297721863
103,0.5684292912483215
104,0.5670650601387024
105,0.5669537782669067
106,0.5672273635864258
107,0.5692320466041565
108,0.5683470368385315
109,0.5679797530174255
110,0.5671753287315369
111,0.5678192377090454
112,0.5679469704627991
113,0.568668782711029
114,0.5674928426742554
115,0.5687872767448425
116,0.5684782266616821
117,0.566254734992981
118,0.5674129724502563
119,0.5664700269699097
120,0.5668294429779053
121,0.5677080750465393
122,0.5675260424613953
123,0.5668798089027405
124,0.5675685405731201
125,0.5667650103569031
126,0.5667694807052612
127,0.56815105676651
128,0.5668493509292603
129,0.567084014415741
130,0.5668608546257019
131,0.5668942332267761
132,0.5674042105674744
133,0.5680587887763977
134,0.5683061480522156
135,0.5663038492202759
136,0.5656108856201172
137,0.568405270576477
138,0.5667141675949097
139,0.5682696104049683
140,0.5677415132522583
