,LOSS
0,0.6803036332130432
1,0.6565951704978943
2,0.6457723379135132
3,0.6436751484870911
4,0.6476433277130127
5,0.6430545449256897
6,0.6403067708015442
7,0.639035701751709
8,0.6369840502738953
9,0.6389378905296326
10,0.6366767883300781
11,0.6349986791610718
12,0.6375157833099365
13,0.6356418132781982
14,0.6365662813186646
15,0.6349136829376221
16,0.6379832029342651
17,0.6298251748085022
18,0.6321276426315308
19,0.6314964294433594
20,0.6329927444458008
21,0.6302595734596252
22,0.6341803669929504
23,0.6304726004600525
24,0.629959762096405
25,0.6284526586532593
26,0.6318843364715576
27,0.6305619478225708
28,0.6307542324066162
29,0.6289047002792358
30,0.6326630711555481
31,0.6278674602508545
32,0.6274720430374146
33,0.6318908929824829
34,0.6294679045677185
35,0.6276288032531738
36,0.6307962536811829
37,0.6267151832580566
38,0.6265043020248413
39,0.6293918490409851
40,0.629510760307312
41,0.6297776699066162
42,0.6261019706726074
43,0.6303749680519104
44,0.6273819208145142
45,0.6307066082954407
46,0.6249605417251587
47,0.6285749077796936
48,0.6248031258583069
49,0.6271763443946838
50,0.6301181316375732
51,0.6306846141815186
52,0.6265808939933777
53,0.6232280731201172
54,0.6267343759536743
55,0.6290518045425415
56,0.6262503266334534
57,0.6261892318725586
58,0.6268360614776611
59,0.6260544061660767
60,0.6277170181274414
61,0.6277756690979004
62,0.6261850595474243
63,0.6260389685630798
64,0.625863790512085
65,0.6293056011199951
66,0.6263117790222168
67,0.6291523575782776
68,0.6265721917152405
69,0.6251135468482971
70,0.6250876784324646
71,0.6285716891288757
72,0.6262218952178955
73,0.6253568530082703
74,0.6269745230674744
75,0.6280221343040466
76,0.629574716091156
77,0.6241511106491089
78,0.6247319579124451
79,0.6243394017219543
80,0.6262207627296448
81,0.6258178353309631
82,0.6284539699554443
83,0.6293503642082214
84,0.6284602284431458
85,0.6288837194442749
86,0.6246902346611023
87,0.6267732381820679
88,0.6255630850791931
89,0.625069260597229
90,0.6234239339828491
91,0.6299092173576355
92,0.6257390379905701
93,0.6299607157707214
94,0.6296597123146057
95,0.6236083507537842
96,0.6259340643882751
97,0.6269125938415527
98,0.6259669065475464
99,0.6240536570549011
100,0.625291109085083
101,0.628862202167511
102,0.6271275281906128
103,0.6253281831741333
104,0.6241203546524048
105,0.6225584745407104
106,0.6266350150108337
107,0.6250714063644409
108,0.6258353590965271
109,0.6238884329795837
110,0.624923586845398
111,0.6253306865692139
112,0.6252198219299316
113,0.6262679100036621
114,0.6243992447853088
115,0.6246631741523743
116,0.6250835657119751
117,0.6239368915557861
118,0.6247612237930298
119,0.6241380572319031
120,0.6253859996795654
121,0.6260717511177063
122,0.624382495880127
123,0.6250128746032715
124,0.6241923570632935
125,0.6259577870368958
126,0.6234927177429199
127,0.627072811126709
128,0.6219369173049927
129,0.622185230255127
130,0.6216936707496643
131,0.6210383772850037
132,0.6242725849151611
133,0.6252265572547913
134,0.6228005886077881
135,0.6234357953071594
136,0.6240609288215637
137,0.6224058270454407
138,0.6229828000068665
139,0.622261643409729
140,0.6265226006507874
141,0.6237906813621521
142,0.6237174868583679
143,0.6259300112724304
144,0.6236547231674194
145,0.6215023994445801
146,0.6217122077941895
147,0.6240952014923096
148,0.6267175674438477
149,0.6231068968772888
150,0.622136652469635
151,0.6222590208053589
152,0.6245039701461792
153,0.6265889406204224
154,0.6225241422653198
155,0.6232606768608093
156,0.6252118349075317
157,0.620945394039154
158,0.6224662661552429
159,0.6243284940719604
160,0.6225089430809021
161,0.6215328574180603
162,0.622943103313446
163,0.6243590116500854
164,0.6210266947746277
165,0.622157633304596
166,0.6210808157920837
167,0.6202492117881775
168,0.6233552694320679
169,0.6200596690177917
170,0.6251392960548401
171,0.6225394010543823
172,0.6232573986053467
173,0.6226084232330322
174,0.6235081553459167
175,0.6212846040725708
176,0.618760347366333
177,0.6261740326881409
178,0.6246321797370911
179,0.6242544651031494
180,0.6233643889427185
181,0.620810866355896
182,0.6202282905578613
183,0.6226024627685547
184,0.6226677298545837
185,0.6216539740562439
186,0.6219363808631897
187,0.6214142441749573
188,0.6222941279411316
189,0.6228788495063782
190,0.622199296951294
191,0.6217060089111328
192,0.6220057010650635
193,0.6213587522506714
194,0.617133617401123
195,0.623993456363678
196,0.6218723654747009
197,0.6211819648742676
198,0.6214053630828857
199,0.6204658150672913
200,0.6200917363166809
201,0.6226809024810791
202,0.6200233101844788
203,0.6190009713172913
204,0.6181182861328125
205,0.621701180934906
206,0.6209565997123718
207,0.6246439218521118
208,0.622192919254303
209,0.6219075322151184
210,0.618640661239624
211,0.619145929813385
212,0.6249480843544006
213,0.6232885718345642
214,0.6231842637062073
215,0.6218389868736267
216,0.6218076944351196
217,0.6208250522613525
218,0.6213670969009399
219,0.6215351819992065
220,0.6166792511940002
221,0.6211954355239868
222,0.6203663349151611
223,0.6210619211196899
224,0.6215237379074097
225,0.6204659342765808
226,0.623045027256012
227,0.6187434196472168
228,0.6204603910446167
229,0.6203545331954956
230,0.6213319301605225
231,0.6213538646697998
232,0.6220994591712952
233,0.621946394443512
234,0.6185562610626221
235,0.6219927072525024
236,0.6180256605148315
237,0.6212233304977417
238,0.6217940449714661
239,0.6213419437408447
240,0.618517279624939
241,0.6211584806442261
242,0.6193567514419556
243,0.6206166744232178
244,0.6191897988319397
245,0.621507465839386
246,0.6183815002441406
247,0.6212632656097412
248,0.6185986399650574
249,0.6190646886825562
250,0.6216412782669067
251,0.6187338829040527
252,0.6207064390182495
253,0.6183053255081177
254,0.6189485192298889
255,0.6233434677124023
256,0.6210800409317017
257,0.621666669845581
258,0.6191582083702087
259,0.6213181614875793
260,0.6203812956809998
261,0.6187319755554199
262,0.6179330945014954
263,0.6189120411872864
264,0.6200629472732544
265,0.619067907333374
266,0.6192319393157959
267,0.6204524040222168
268,0.6193492412567139
269,0.6201527714729309
270,0.6213961243629456
271,0.6211693286895752
272,0.619927704334259
273,0.6204447150230408
274,0.6214152574539185
275,0.6197068691253662
276,0.6194318532943726
277,0.618455171585083
278,0.6183038353919983
279,0.618156373500824
280,0.6186988353729248
281,0.6165286898612976
282,0.6204960942268372
283,0.6230504512786865
284,0.6168839335441589
285,0.6207670569419861
286,0.6205613613128662
287,0.6220893263816833
288,0.6218461394309998
289,0.6197360157966614
290,0.6191654205322266
291,0.6173261404037476
292,0.6190755367279053
293,0.6198551654815674
294,0.6186438202857971
295,0.6242910027503967
296,0.6206663846969604
297,0.6215363144874573
298,0.6172051429748535
299,0.6213014125823975
300,0.6194449067115784
301,0.6197070479393005
302,0.6213886141777039
303,0.6149843335151672
304,0.6188064813613892
305,0.6178486943244934
306,0.6211624145507812
307,0.6178339123725891
308,0.6198377013206482
309,0.6199160218238831
310,0.6197096705436707
311,0.61797696352005
312,0.6200340390205383
313,0.622255802154541
314,0.6190951466560364
315,0.6220431923866272
316,0.6187430024147034
317,0.6215636134147644
318,0.6175577640533447
319,0.6198740005493164
320,0.6179848909378052
321,0.6222633719444275
322,0.6197797060012817
323,0.6172593235969543
324,0.6163502335548401
325,0.6191461086273193
326,0.618749737739563
327,0.6204198002815247
328,0.6203947067260742
329,0.6177011132240295
330,0.6215251684188843
331,0.6194292902946472
332,0.6179333329200745
333,0.6186095476150513
334,0.6204729676246643
335,0.6221856474876404
336,0.6153805255889893
337,0.6181640028953552
338,0.617354154586792
339,0.6195482015609741
340,0.6187779307365417
341,0.6194517016410828
342,0.6179714202880859
343,0.6215180158615112
344,0.6188229322433472
345,0.6168004870414734
346,0.6192069053649902
347,0.6196871995925903
348,0.6187158226966858
349,0.6188620924949646
350,0.6172056198120117
351,0.6182065606117249
352,0.6156688332557678
