,0,1,2,3,4,5,6,7,8,9
0,0.507179355897648,0.4919406495339882,0.4967905481454667,0.46574945959513087,0.5291157591110741,0.489343131793653,0.4928367029255128,0.5440833190953834,0.4955773217109416,0.5265321147805051
1,0.5110225028376759,0.4949265322005945,0.48071434197120816,0.5011345387969981,0.48165834458100076,0.4777552093524533,0.48269307035903736,0.5226325596387361,0.49905166966522935,0.5149195926910014
2,0.5125104593603441,0.4855393360276513,0.5026347049064399,0.5130210154891841,0.4858649841834862,0.4899720743278005,0.48470124237489437,0.5074058393997639,0.4918242416450699,0.5079490311866729
3,0.5066001318886175,0.4891095739261398,0.4939278723437268,0.5038962000290551,0.4879330298957149,0.49764458865727546,0.4910000112501215,0.4953356134885656,0.5000161994970728,0.5066196793747715
4,0.5120001698279159,0.4950688098064265,0.4953965206411011,0.507648501837347,0.49270835562889453,0.5031074274611328,0.4866182838847101,0.49477946767101266,0.4993051421291033,0.5045879738516628
5,0.5100991180590724,0.4977164981401306,0.49485057487903994,0.5031096853021575,0.48850250192111916,0.49895363232041057,0.4920133034090569,0.4956663063998503,0.49553919506686755,0.5034566292823068
6,0.5033362973572599,0.49329477512025643,0.49879866486145824,0.5037543795952424,0.48869050466225494,0.5020544259675539,0.48820835170275734,0.49527288518320706,0.5016888727468203,0.5051427851317465
7,0.5036226786866319,0.4952411169744533,0.496877249901983,0.5044698477578026,0.48831681698863644,0.49768400632042187,0.4861028380513451,0.49770801942672843,0.5007367606703349,0.500877832177772
8,0.5076815494355501,0.49773163372636775,0.5007709387312593,0.49985187844880946,0.49407841083112886,0.5014056349219682,0.4962423765326604,0.49709676941817343,0.49251842863235107,0.504066648504106
9,0.5000823692326706,0.4983566171520055,0.49550478319385843,0.501449925420863,0.49269651146517623,0.4961779143741516,0.4932560019476027,0.4929978421163323,0.492790148448814,0.49810910024423216
10,0.49495742365350065,0.5012950273709754,0.4955880881533317,0.5022845608298817,0.49480806140285966,0.49782067520960305,0.49181386457420095,0.49654143583200766,0.49961719880328165,0.5066871097327121
11,0.5061236853448688,0.4940498369745863,0.4963626571074339,0.5016620647902075,0.4969046911066863,0.5005701638570164,0.5063883879504576,0.4952278510972675,0.5030545141309652,0.49961585117072443
12,0.5066724430557082,0.5022911298740038,0.495369014293514,0.4930216120233157,0.4957768787065134,0.49830402471515406,0.49288060505302195,0.4929759906350202,0.4957935222439021,0.49635719010531887
13,0.5044878124129333,0.502005221282274,0.5066396389161599,0.49933350143209204,0.49489656085080136,0.502556693009833,0.49518971580675725,0.48656963888817517,0.49562431895473136,0.5040707120758836
14,0.5061308425596964,0.5020613503395533,0.49837377404161887,0.495440912066458,0.4938718404537097,0.5069801305618974,0.49427966346878666,0.49393541291237647,0.4996275251734788,0.503384293205041
15,0.5078010489399816,0.49580822101246014,0.4940659060690759,0.4916570687720537,0.4961764670118955,0.49974045961472424,0.49873755713349155,0.49835642859459156,0.49760589891056334,0.5038654438682001
16,0.5005715757074503,0.4948002929526623,0.4935435778563705,0.4961049268974144,0.4980234907337899,0.50596296492072,0.49717829500024824,0.4938494715967111,0.49356482592066214,0.5076712738486645
17,0.505920114997151,0.504638290527141,0.510438231863078,0.5036891012227812,0.5004738962401533,0.5060637054269739,0.4878354064408111,0.4982952807306567,0.49280319518197113,0.49761043512421016
18,0.5023140524468042,0.49835838170130964,0.49431505461844927,0.5016630699965556,0.5004779579264184,0.5053765764689707,0.5038437224836837,0.50271745618839,0.4947001672086202,0.49940616254053716
19,0.499336700984986,0.4969031029886645,0.5018069074525664,0.5034857524721349,0.4968467035751707,0.5058241777727746,0.499382968897492,0.4940027030713232,0.49698160083414417,0.4977292325589072
20,0.5016481537154458,0.4998942117770062,0.4892327566895268,0.502871262824164,0.4935893927596739,0.5018798559073018,0.49825461468195514,0.49654068138166957,0.49924825462194755,0.4956138174617721
21,0.4955493688246166,0.5010605805790146,0.49538421830174323,0.4995351422534109,0.5008648244633599,0.5010665071156062,0.4920682046178094,0.49973031017427294,0.4969149561788111,0.4983695607176709
22,0.4995180593232564,0.5032894920194159,0.5039268934787368,0.4913033775496393,0.49856321655075697,0.5027387486285989,0.4931586900537626,0.4911915726017848,0.4938258036563646,0.4990392629226172
23,0.5032684198757919,0.4982352816752595,0.50227853737665,0.5001953041655285,0.4946046202598272,0.4999955242129758,0.4988710990366501,0.4958372487629057,0.4975096885025373,0.4978340959460353
