,LOSS
0,0.6718201041221619
1,0.6167049407958984
2,0.5755290389060974
3,0.564835786819458
4,0.5650126934051514
5,0.5600431561470032
6,0.561454176902771
7,0.5568804144859314
8,0.5557556748390198
9,0.5562427043914795
10,0.5574320554733276
11,0.5558429956436157
12,0.5545456409454346
13,0.5562054514884949
14,0.5551925897598267
15,0.5552300214767456
16,0.5538462996482849
17,0.5538561940193176
18,0.5538395047187805
19,0.555290937423706
20,0.5554559826850891
21,0.5546510815620422
22,0.5550969839096069
23,0.55475914478302
24,0.5529402494430542
25,0.5520539879798889
26,0.5522719025611877
27,0.5531784296035767
28,0.5536412596702576
29,0.5541314482688904
30,0.5532815456390381
31,0.5546149611473083
32,0.5527448654174805
33,0.5519977807998657
34,0.5549618005752563
35,0.5533655285835266
36,0.5525795817375183
37,0.5534701943397522
38,0.5553228855133057
39,0.5527583956718445
40,0.5513442158699036
41,0.5520747900009155
42,0.5536510944366455
43,0.5515658259391785
44,0.5527277588844299
45,0.5515961050987244
46,0.5530915856361389
47,0.5542380213737488
48,0.5531004071235657
49,0.5528116822242737
50,0.5525070428848267
51,0.5540675520896912
52,0.5526272654533386
53,0.5531007647514343
54,0.5533214211463928
55,0.5518743991851807
56,0.5529180765151978
57,0.5526635050773621
58,0.552608072757721
59,0.5516849756240845
60,0.5513114333152771
61,0.5535097718238831
62,0.5507116317749023
63,0.5530687570571899
64,0.5513821244239807
65,0.5511183738708496
66,0.5501707196235657
67,0.5537808537483215
68,0.5520505309104919
69,0.5531882047653198
70,0.5505399107933044
71,0.5514934062957764
72,0.5520423054695129
73,0.5505248308181763
74,0.5511400699615479
75,0.5482803583145142
76,0.5531112551689148
77,0.5513001084327698
78,0.550861656665802
79,0.5504306554794312
80,0.5512083768844604
81,0.5498036742210388
82,0.5505506992340088
83,0.5502578616142273
84,0.5507361888885498
85,0.5497552752494812
86,0.5495849251747131
87,0.5493459105491638
88,0.5501683950424194
89,0.5511620044708252
90,0.5503593683242798
91,0.5489332675933838
92,0.5495175123214722
93,0.5494770407676697
94,0.548845112323761
95,0.5495874881744385
96,0.5498415231704712
97,0.5479366779327393
98,0.5485146045684814
99,0.5492081642150879
100,0.5497291088104248
101,0.5492746233940125
102,0.5498738884925842
103,0.5486255288124084
104,0.5505595803260803
105,0.5506752729415894
106,0.5493684411048889
107,0.549950122833252
108,0.548442542552948
109,0.548027515411377
110,0.5496229529380798
111,0.5494731068611145
112,0.5503885746002197
113,0.5511032938957214
114,0.5500487089157104
115,0.5491126775741577
116,0.5473629832267761
117,0.5491633415222168
118,0.5470010042190552
119,0.5483895540237427
120,0.5479766130447388
121,0.5497871041297913
122,0.5496603846549988
123,0.5475223660469055
124,0.5504019856452942
125,0.5481148362159729
126,0.5487131476402283
127,0.5495641827583313
128,0.548696756362915
129,0.5477714538574219
130,0.5479274988174438
131,0.5458461046218872
132,0.5484673380851746
133,0.5485484004020691
134,0.5484048128128052
135,0.5482696294784546
136,0.5482614636421204
137,0.5476104617118835
138,0.5476701855659485
139,0.5484960079193115
140,0.5475487112998962
141,0.5494199395179749
142,0.5492236614227295
143,0.5486888289451599
144,0.5487053394317627
145,0.5487033724784851
146,0.5475186109542847
147,0.5492414236068726
148,0.5480729341506958
149,0.5469114184379578
150,0.5478206276893616
151,0.5477821230888367
152,0.547620952129364
153,0.5467531681060791
154,0.5481826663017273
155,0.5464034676551819
156,0.5482690930366516
157,0.5465438961982727
158,0.5490648150444031
159,0.5474313497543335
160,0.5477742552757263
161,0.5500291585922241
162,0.5472232103347778
163,0.548166036605835
164,0.5473990440368652
165,0.5483235716819763
166,0.5480196475982666
167,0.5474186539649963
168,0.5472782850265503
169,0.5479575991630554
170,0.5495707988739014
171,0.5493941307067871
172,0.5475804805755615
173,0.5493918061256409
174,0.5501700043678284
175,0.5475546717643738
176,0.5476610064506531
177,0.5491916537284851
178,0.5483337640762329
179,0.5474898219108582
180,0.5497889518737793
181,0.548032283782959
182,0.5490451455116272
183,0.5466635227203369
184,0.5480521321296692
185,0.5485974550247192
186,0.5474274754524231
187,0.5472579598426819
188,0.5477936863899231
189,0.5470456480979919
190,0.5476359724998474
191,0.5477411150932312
192,0.5496919751167297
193,0.5495883822441101
194,0.5485753417015076
195,0.5474143624305725
196,0.5480651259422302
197,0.5481137037277222
198,0.5475792288780212
199,0.547468900680542
200,0.5472264289855957
201,0.5473722219467163
202,0.5460449457168579
203,0.5485299825668335
204,0.5477328300476074
205,0.5474923253059387
206,0.5486838817596436
207,0.549070417881012
208,0.5495571494102478
209,0.5485872030258179
210,0.5491334795951843
211,0.548965334892273
212,0.5483232736587524
213,0.549496591091156
214,0.5469831228256226
215,0.5471839308738708
216,0.5478354692459106
217,0.5489597916603088
218,0.5475370287895203
219,0.5472755432128906
220,0.5463915467262268
221,0.5473352670669556
222,0.5457040667533875
223,0.547584593296051
224,0.5495705008506775
225,0.5494486689567566
226,0.5477703809738159
227,0.5486847162246704
228,0.5482327342033386
229,0.546424150466919
230,0.54844069480896
231,0.5475409626960754
232,0.5467336177825928
233,0.5498771071434021
234,0.5476451516151428
235,0.5477510094642639
236,0.5467965006828308
237,0.5471917390823364
238,0.5497615933418274
239,0.547526478767395
240,0.5488898158073425
241,0.5477737784385681
242,0.5476923584938049
243,0.5483936667442322
244,0.5482308268547058
245,0.5479942560195923
