,0,1,2,3,4,5,6,7,8,9
0,0.5591351031740757,0.5523718427256241,0.5531762957400064,0.5540934060867837,0.5523271869938788,0.5461068777163163,0.5558420478845442,0.5447695144302029,0.5491024887833652,0.5495376184725991
1,0.6019528935925341,0.5939855649285514,0.5871964076482216,0.5913270554916346,0.5926850167436745,0.5801551999747959,0.5902628897639467,0.58204298567097,0.582357483030359,0.5919704722747736
2,0.5931683368602494,0.5884558264635825,0.5835976698747894,0.5923397669501003,0.5864210411994717,0.5815588249031399,0.582039376584792,0.5840650342499796,0.5826787219025209,0.5856476267412379
3,0.6134413022624963,0.6023480021559284,0.5954882545297083,0.6099845321015875,0.601635141397966,0.6008887011151492,0.6029632240220533,0.6052038589519515,0.6021984799416374,0.6036344849323674
4,0.6223278615562883,0.6072867209247504,0.6067970677204334,0.6173854965608864,0.6097323989994902,0.6133338013186799,0.6154472690591625,0.6129942578268595,0.616219635218834,0.6152527033888555
5,0.6444267019970888,0.6379493997273248,0.6296252089070491,0.6450519388126557,0.6340500217423273,0.6291868796545517,0.6367080495659942,0.6341772233401287,0.633580223019275,0.6320377215411107
6,0.6482692868680863,0.6364790320404381,0.6310753311533156,0.6496162731858178,0.634592056584,0.6329106882369877,0.6388285073625466,0.6387724407555582,0.6424435884674933,0.639663428068755
7,0.6340829642419774,0.6261618960882651,0.6225499749411676,0.6317813576467857,0.6251899867586465,0.6282041658316205,0.626492212437961,0.6250421441803229,0.6295128690029804,0.6249615783808478
8,0.621645873817563,0.6211878041222998,0.6205299541740029,0.624908693612821,0.6140545501272727,0.6124526537203896,0.6166865689722856,0.6198830759636709,0.6214799620065979,0.6134365925434286
9,0.6373584847982703,0.6315176460706499,0.6299930743925285,0.6421810227762785,0.6300728411879514,0.6369250320128046,0.6367978219893442,0.6286665136746268,0.6335710001616113,0.6292851425849947
10,0.6386077543466724,0.6341761040042394,0.625480781021524,0.6465025214682636,0.6339634199912619,0.6291685536553049,0.6336410089768265,0.6335436935028312,0.6356937398765053,0.6317316566352945
11,0.6244567747708486,0.6223134050175981,0.6192387832805694,0.625029123151166,0.6190361968389415,0.6235166252181323,0.6252780000119299,0.6200248308911025,0.6249697957051001,0.624868537878528
12,0.6338371375164406,0.6290684935742407,0.6229720052752407,0.6364281009597248,0.6303575595440855,0.6292301781147357,0.6282756065969745,0.6269798121868041,0.6316709258576564,0.6331919777133751
13,0.6322056503001652,0.6196363680046779,0.6158005531639605,0.6303810619737877,0.6215477059377704,0.6216068087328591,0.6254993261327696,0.6235557003548214,0.6235858158016492,0.620783967423988
14,0.6380760820196751,0.628583390952873,0.6208467428113731,0.636770004268391,0.6255439228501496,0.632968813642832,0.629610331837525,0.6302607987196835,0.6292888074358832,0.628847634851696
15,0.6396892581813624,0.6324141260968572,0.6328225255385955,0.6394200023584595,0.628413840773695,0.6291358198958694,0.6373056126480157,0.6356474203219522,0.6329948904322867,0.6346311971078444
16,0.6182912869734776,0.6195354616922747,0.6132127836842438,0.6173978648623781,0.6118308308808662,0.6159080030828901,0.6189006443150773,0.6168777357126422,0.622915212286762,0.6224023886844356
17,0.6292760320168288,0.6236195261652256,0.6222200941017415,0.6306191622708196,0.6244539016715568,0.6238230077835495,0.6263621926202674,0.6260617745376137,0.6269207168995333,0.6199942913658468
18,0.6287034414567356,0.6169405122034591,0.6162513485100911,0.62341041791854,0.6109636335861512,0.6171288375507349,0.6238951703020523,0.61298271768779,0.6241913487442075,0.6211636690533149
19,0.6155410950471483,0.6060590608679712,0.6037476060892618,0.6126378813595331,0.6058481413885088,0.6085631875531521,0.6072321410522115,0.6077021930854513,0.6128663628903688,0.6044292704121842
20,0.6267658697320417,0.6159137086934607,0.6142672565986982,0.6249465233007618,0.6162065849552828,0.6124189086699455,0.6215623964510841,0.6116852418642872,0.6220179963024718,0.6238229482089098
21,0.6311704481729682,0.6248347673640591,0.6201818792366978,0.6290703900934475,0.6263033460845541,0.6256795781965645,0.6278684124633083,0.6263184542640391,0.6321069780758538,0.6225802589729685
22,0.6224814638327656,0.6054231292114456,0.6102387387817175,0.6149131702139857,0.6141223319843623,0.6133379208308462,0.6172878695330726,0.6115623453653399,0.6206720435986619,0.6105902084293905
23,0.6256619044355455,0.6169837996520959,0.6122736349008369,0.6308588763977416,0.6180610153945376,0.6142525011607242,0.6234236513992255,0.6177170956044137,0.6222898961709246,0.6224112791943439
