,LOSS
0,0.6603350639343262
1,0.6221790909767151
2,0.599331259727478
3,0.5805809497833252
4,0.5669610500335693
5,0.5603771209716797
6,0.5585727691650391
7,0.5517150163650513
8,0.551306962966919
9,0.5501189231872559
10,0.5525384545326233
11,0.5517116785049438
12,0.5495526194572449
13,0.5493302941322327
14,0.548751950263977
15,0.5453878045082092
16,0.5483903884887695
17,0.5468308925628662
18,0.5485884547233582
19,0.5442640781402588
20,0.5435487031936646
21,0.5456026196479797
22,0.5453515648841858
23,0.5474660992622375
24,0.5459367632865906
25,0.5466163158416748
26,0.5463401675224304
27,0.5465338826179504
28,0.5448982119560242
29,0.5489670634269714
30,0.5439366698265076
31,0.5445732474327087
32,0.5448136329650879
33,0.5397963523864746
34,0.5435212254524231
35,0.5445347428321838
36,0.5446691513061523
37,0.5425395369529724
38,0.5463483333587646
39,0.545149564743042
40,0.5434340238571167
41,0.5454393625259399
42,0.543594479560852
43,0.5459603071212769
44,0.5421270728111267
45,0.5446847081184387
46,0.5400099754333496
47,0.5426819324493408
48,0.5439735651016235
49,0.5430609583854675
50,0.5437615513801575
51,0.5418972969055176
52,0.5433052182197571
53,0.5408192276954651
54,0.5434296727180481
55,0.5440451502799988
56,0.5416439771652222
57,0.5414549112319946
58,0.5425780415534973
59,0.5406463742256165
60,0.5401397943496704
61,0.5444126129150391
62,0.5403055548667908
63,0.5402817726135254
64,0.5414657592773438
65,0.5410600900650024
66,0.5410241484642029
67,0.5426837801933289
68,0.5406128168106079
69,0.5396958589553833
70,0.5431084036827087
71,0.5377925038337708
72,0.5392200350761414
73,0.5409945845603943
74,0.5400437712669373
75,0.5400265455245972
76,0.5401275753974915
77,0.5403623580932617
78,0.539184033870697
79,0.5379199385643005
80,0.5394200086593628
81,0.5395075678825378
82,0.5398075580596924
83,0.5391316413879395
84,0.5402611494064331
85,0.5412167310714722
86,0.5407544374465942
87,0.5346413850784302
88,0.5363034605979919
89,0.538670539855957
90,0.541243851184845
91,0.5437102913856506
92,0.5378540754318237
93,0.537979245185852
94,0.537553071975708
95,0.5363854765892029
96,0.5389955639839172
97,0.5399916172027588
98,0.5368285775184631
99,0.5371386408805847
100,0.5404348969459534
101,0.5363553762435913
102,0.5361658930778503
103,0.5375812649726868
104,0.5372838973999023
105,0.5380637645721436
106,0.5353837013244629
107,0.5392438173294067
108,0.5368525981903076
109,0.5355238914489746
110,0.5357674956321716
111,0.5369799137115479
112,0.5358912348747253
113,0.5374984741210938
114,0.5363146662712097
115,0.5377074480056763
116,0.5339859127998352
117,0.5359451174736023
118,0.5361610651016235
119,0.5353860855102539
120,0.5353338718414307
121,0.5366005897521973
122,0.5359312891960144
123,0.5358686447143555
124,0.5379095077514648
125,0.5346153974533081
126,0.5362532734870911
127,0.5337479710578918
128,0.5353764891624451
129,0.5354915261268616
130,0.5389090776443481
131,0.5372613072395325
132,0.5349202752113342
133,0.5356659889221191
134,0.5358206629753113
135,0.5337788462638855
136,0.5339087247848511
137,0.5361462831497192
138,0.5334537625312805
139,0.5318421721458435
140,0.5332950353622437
141,0.5356930494308472
142,0.5358144640922546
143,0.536334753036499
144,0.5349093079566956
145,0.535746157169342
146,0.5333442091941833
147,0.533944845199585
148,0.5357333421707153
149,0.5356398820877075
150,0.5339547991752625
151,0.5323275327682495
152,0.534626305103302
153,0.5348385572433472
154,0.5320435762405396
155,0.535180926322937
156,0.5345926284790039
157,0.5351597666740417
158,0.5351595282554626
159,0.5319578647613525
160,0.5361054539680481
161,0.5327698588371277
162,0.5347824096679688
163,0.5337140560150146
164,0.5343443751335144
165,0.5318253040313721
166,0.5320265293121338
167,0.5325150489807129
168,0.5306074023246765
169,0.5311293601989746
170,0.5349366068840027
171,0.535036563873291
172,0.530579686164856
173,0.5322753190994263
174,0.5334438681602478
175,0.5340021252632141
176,0.5339409708976746
177,0.5322279334068298
178,0.5337830781936646
179,0.5352643728256226
180,0.53233402967453
181,0.5358512997627258
182,0.5336068868637085
183,0.5297096967697144
184,0.5314347147941589
185,0.5322883129119873
186,0.532455563545227
187,0.5333728790283203
188,0.5326404571533203
189,0.5337430238723755
190,0.5311704874038696
191,0.5337669253349304
