,LOSS
0,0.6491093039512634
1,0.607424795627594
2,0.5769791007041931
3,0.5549944639205933
4,0.5424882769584656
5,0.5367361307144165
6,0.531083881855011
7,0.5292750000953674
8,0.5300889015197754
9,0.5263237357139587
10,0.5251479744911194
11,0.5257032513618469
12,0.5235990285873413
13,0.5213092565536499
14,0.5209009051322937
15,0.5215568542480469
16,0.5196782946586609
17,0.518359899520874
18,0.5175613164901733
19,0.5166393518447876
20,0.5148671865463257
21,0.5167700052261353
22,0.5145964026451111
23,0.5136237740516663
24,0.5127043724060059
25,0.5111280083656311
26,0.5135284662246704
27,0.5107871890068054
28,0.5096951127052307
29,0.5106934309005737
30,0.5082677006721497
31,0.5090115070343018
32,0.5118208527565002
33,0.5079513788223267
34,0.5089189410209656
35,0.5073965191841125
36,0.5063722729682922
37,0.5041720271110535
38,0.5049247145652771
39,0.50407874584198
40,0.503399670124054
41,0.5047363042831421
42,0.5046215653419495
43,0.49995365738868713
44,0.5014052987098694
45,0.49900877475738525
46,0.4981170892715454
47,0.5010020136833191
48,0.5020217895507812
49,0.4974263608455658
50,0.4995708167552948
51,0.4966414272785187
52,0.4988585412502289
53,0.4985232353210449
54,0.4973617196083069
55,0.49499082565307617
56,0.49123620986938477
57,0.491237074136734
58,0.4906386435031891
59,0.496745765209198
60,0.49267271161079407
61,0.49320676922798157
62,0.4907900393009186
63,0.4938232898712158
64,0.48915213346481323
65,0.4903956651687622
66,0.49185580015182495
67,0.4902574121952057
68,0.48602691292762756
69,0.4880474805831909
70,0.48881253600120544
71,0.4882739186286926
72,0.48845162987709045
73,0.4880177080631256
74,0.4842928647994995
75,0.4838509261608124
76,0.4842323064804077
77,0.4907541573047638
78,0.4864563047885895
79,0.48792076110839844
80,0.4782484471797943
81,0.48355209827423096
82,0.4813528060913086
83,0.48714131116867065
84,0.4839325547218323
85,0.48393210768699646
86,0.4841891825199127
87,0.4850073456764221
88,0.4826485812664032
89,0.4795374870300293
90,0.48117852210998535
91,0.4796040952205658
92,0.4823506474494934
93,0.4837122857570648
94,0.480444997549057
95,0.4793725907802582
96,0.477207213640213
97,0.47971251606941223
98,0.4732605814933777
99,0.4780590832233429
100,0.47914057970046997
101,0.4786376953125
102,0.477892130613327
103,0.47710415720939636
104,0.47810807824134827
105,0.4738786220550537
106,0.4779215455055237
107,0.4742267429828644
108,0.4803601801395416
109,0.47224822640419006
110,0.4741651117801666
111,0.4756816327571869
112,0.47339776158332825
113,0.4747636020183563
114,0.4736984074115753
115,0.4746272563934326
116,0.4756557047367096
117,0.47457388043403625
118,0.47278761863708496
119,0.47496673464775085
120,0.47408327460289
121,0.47256097197532654
122,0.47287628054618835
123,0.47456201910972595
124,0.47588256001472473
125,0.4752592146396637
126,0.47264769673347473
127,0.47150132060050964
128,0.4749375283718109
129,0.47191575169563293
130,0.4699746072292328
131,0.4673230051994324
132,0.4724102020263672
133,0.4712630808353424
