,LOSS
0,0.6665261387825012
1,0.6443872451782227
2,0.6310544013977051
3,0.6205632090568542
4,0.6155650019645691
5,0.6098641753196716
6,0.606258749961853
7,0.6034365892410278
8,0.6022015810012817
9,0.6008712649345398
10,0.599549412727356
11,0.594266414642334
12,0.5932679772377014
13,0.5933597683906555
14,0.5886321067810059
15,0.5893769264221191
16,0.5886262059211731
17,0.5851919651031494
18,0.590705156326294
19,0.5857751965522766
20,0.5858564972877502
21,0.5869904160499573
22,0.5832447409629822
23,0.5850838422775269
24,0.5815592408180237
25,0.5815213322639465
26,0.5818844437599182
27,0.5813080072402954
28,0.5814651846885681
29,0.5772610902786255
30,0.5736840963363647
31,0.5797624588012695
32,0.5727793574333191
33,0.5698747634887695
34,0.5744300484657288
35,0.5731697082519531
36,0.5777282118797302
37,0.5757266283035278
38,0.5716164112091064
39,0.5685094594955444
40,0.5689194202423096
41,0.5702707171440125
42,0.5652281045913696
43,0.5662984848022461
44,0.567659854888916
45,0.5670741200447083
46,0.5642141699790955
47,0.5633895397186279
48,0.5638354420661926
49,0.5649824738502502
50,0.5621588826179504
51,0.5577449202537537
52,0.5595260262489319
53,0.5599120855331421
54,0.5546273589134216
55,0.5605701208114624
56,0.553004801273346
57,0.5572284460067749
58,0.555854856967926
59,0.5561626553535461
60,0.5587562322616577
61,0.5498321056365967
62,0.5498390793800354
63,0.5522964596748352
64,0.5525635480880737
65,0.5464688539505005
66,0.5500484704971313
67,0.550539493560791
68,0.5460160970687866
69,0.5466932654380798
70,0.5457815527915955
71,0.5475547313690186
72,0.5460821390151978
73,0.547624409198761
74,0.5423932075500488
75,0.5464332699775696
76,0.5415188670158386
77,0.5452979207038879
78,0.544926643371582
79,0.5410741567611694
80,0.5432645678520203
81,0.5365400910377502
82,0.540830135345459
83,0.539548397064209
84,0.542968213558197
85,0.5365485548973083
86,0.5374956130981445
87,0.5385623574256897
88,0.5327473878860474
89,0.5354195237159729
90,0.5342891216278076
91,0.5354291200637817
92,0.5354986190795898
93,0.5317772626876831
94,0.5393355488777161
95,0.5339634418487549
96,0.5296757817268372
97,0.5295788049697876
98,0.5328519940376282
99,0.532543420791626
100,0.5257572531700134
101,0.5262020230293274
102,0.5300449132919312
103,0.5300241112709045
104,0.5324493050575256
105,0.5292463302612305
106,0.5236576795578003
107,0.5221670866012573
108,0.529552698135376
109,0.5211296081542969
110,0.5270673036575317
111,0.5240214467048645
112,0.5287508368492126
113,0.5230095982551575
114,0.5256356000900269
115,0.5241726636886597
116,0.5241772532463074
117,0.5264084339141846
118,0.5241035223007202
