,PMID,SPLIT,DOMAIN,OBSERVED
286,21807415,discovery,MEMORY,1.044976964328167
287,21810986,discovery,MEMORY,1.0153215335714687
288,21826762,discovery,MEMORY,0.9663855915502912
289,21914483,discovery,MEMORY,1.2012253041005505
290,21924363,discovery,MEMORY,1.0762748873092471
291,21935483,discovery,MEMORY,1.0026941559120468
292,21938758,discovery,MEMORY,1.0206108117828954
293,21945346,discovery,MEMORY,0.8914266195448847
294,21955457,discovery,MEMORY,1.0508540555321637
295,21957237,discovery,MEMORY,1.1301156407025328
296,21998038,discovery,MEMORY,0.9947405368911411
297,22021653,discovery,MEMORY,1.1140827289933362
298,22042765,discovery,MEMORY,1.0548818407122031
299,22049410,discovery,MEMORY,1.0382593861067142
300,22065863,discovery,MEMORY,0.969111103715745
301,22079921,discovery,MEMORY,1.0805373809399987
302,22131970,discovery,MEMORY,1.1070198102880013
303,22140014,discovery,MEMORY,1.0577451188751552
304,22156722,discovery,MEMORY,1.1112461612997104
305,22198970,discovery,MEMORY,1.2482986638832618
306,22216252,discovery,MEMORY,1.007298339896899
307,22230115,discovery,MEMORY,1.1748356457066573
308,22349799,discovery,MEMORY,1.1504475318788387
309,22378896,discovery,MEMORY,1.1641382503907869
310,22398297,discovery,MEMORY,1.0588957590895025
311,22417223,discovery,MEMORY,1.112075719014213
312,22418015,discovery,MEMORY,1.2188320061697726
313,22446298,discovery,MEMORY,1.014598513034209
314,22510724,discovery,MEMORY,1.0564580624620707
315,22521875,discovery,MEMORY,1.0258920787954915
316,22564476,discovery,MEMORY,1.0985049572591872
317,22573677,discovery,MEMORY,0.9195473182853745
318,22586106,discovery,MEMORY,1.0417343631164073
319,22626918,discovery,MEMORY,0.9263718958630455
320,22659107,discovery,MEMORY,1.1856375532749053
321,22688567,discovery,MEMORY,1.1079631040435662
322,22716999,discovery,MEMORY,1.102286808686136
323,22720021,discovery,MEMORY,1.0110858414835069
324,22770543,discovery,MEMORY,0.9628855142129664
325,22770722,discovery,MEMORY,1.038043010508356
326,22787032,discovery,MEMORY,1.1078754126299633
327,22791801,discovery,MEMORY,1.0051404398440142
328,22796982,discovery,MEMORY,1.144125626344814
329,22807169,discovery,MEMORY,1.2452205969052659
330,22814368,discovery,MEMORY,1.1778744302416817
331,22815515,discovery,MEMORY,0.8841583820467279
332,22819968,discovery,MEMORY,0.95671296761923
333,22840336,discovery,MEMORY,1.0056828658288464
334,22846335,discovery,MEMORY,1.264200147135838
335,22879350,discovery,MEMORY,1.1207874461432452
336,22902538,discovery,MEMORY,0.9737403966123732
337,22956667,discovery,MEMORY,1.113367067338011
338,22956672,discovery,MEMORY,0.969356200135266
339,22981810,discovery,MEMORY,1.0433353666428569
340,22984460,discovery,MEMORY,1.0037972310932868
341,23026757,discovery,MEMORY,1.154868392926303
342,23031250,discovery,MEMORY,1.029528468986016
343,23056309,discovery,MEMORY,0.9881189724539707
344,23056477,discovery,MEMORY,1.107260409036926
345,23056533,discovery,MEMORY,0.98761110539329
346,23071546,discovery,MEMORY,1.0818815410240472
347,23107380,discovery,MEMORY,1.0795438290735568
348,23137946,discovery,MEMORY,1.077123935513927
349,23149036,discovery,MEMORY,1.0252150283248267
350,23160815,discovery,MEMORY,1.1398441985337124
351,23174403,discovery,MEMORY,1.0379460077773284
352,23209584,discovery,MEMORY,1.0280506298654042
353,23245776,discovery,MEMORY,1.0122596639052457
354,23251595,discovery,MEMORY,1.0450078650531176
355,23284783,discovery,MEMORY,1.052454549404734
356,23292620,discovery,MEMORY,0.9083010939017735
357,23301153,discovery,MEMORY,1.2698816797716104
358,23324559,discovery,MEMORY,1.027952357124934
359,23346054,discovery,MEMORY,1.0329620304747353
360,23352831,discovery,MEMORY,1.036708778815205
361,23382516,discovery,MEMORY,1.0225530452934022
362,23404748,discovery,MEMORY,1.146165568915329
363,23408440,discovery,MEMORY,1.0285261965267554
364,23436504,discovery,MEMORY,1.263610852168246
365,23437284,discovery,MEMORY,1.1324645104947662
366,23440005,discovery,MEMORY,1.0033006080033606
367,23459220,discovery,MEMORY,1.041283258743647
368,23483523,discovery,MEMORY,1.024246281079567
369,23497150,discovery,MEMORY,1.2088699693673208
370,23501052,discovery,MEMORY,1.0347457461850742
371,23576810,discovery,MEMORY,1.0546922024512115
372,23602923,discovery,MEMORY,1.1455902991158957
373,23630602,discovery,MEMORY,1.1264621457946795
374,23651708,discovery,MEMORY,1.0371120491136154
375,23653601,discovery,MEMORY,1.1045801995474966
376,23690582,discovery,MEMORY,0.9312832105203295
377,23691102,discovery,MEMORY,1.0163907574943543
378,23707901,discovery,MEMORY,1.083382025838998
379,23715092,discovery,MEMORY,1.235665240132231
380,23715718,discovery,MEMORY,1.0317315045816358
381,23739982,discovery,MEMORY,0.9356944627464331
382,23761748,discovery,MEMORY,1.078130161153406
383,23770536,discovery,MEMORY,1.0632151361714572
384,23773060,discovery,MEMORY,1.0314014354899455
385,23800464,discovery,MEMORY,1.0493370757600495
386,23860750,discovery,MEMORY,0.9478337637320947
387,23861215,discovery,MEMORY,1.215316905747556
388,23888131,discovery,MEMORY,1.070411160248409
389,23890839,discovery,MEMORY,0.9781692143670582
390,23936055,discovery,MEMORY,0.977642180963649
391,23959199,discovery,MEMORY,1.1469549679974258
392,23978654,discovery,MEMORY,0.9392003080311231
393,24099848,discovery,MEMORY,1.0472343798182961
394,24128307,discovery,MEMORY,1.15225556394569
395,24146643,discovery,MEMORY,0.9764761056621394
396,24163364,discovery,MEMORY,1.0695560612251733
397,24167499,discovery,MEMORY,1.0096124532168391
398,24191026,discovery,MEMORY,1.052591179173439
399,24193372,discovery,MEMORY,1.167739883869084
400,24224044,discovery,MEMORY,1.0437547292608993
401,24283491,discovery,MEMORY,0.9280353212863726
402,24296331,discovery,MEMORY,0.933615156354676
403,24321557,discovery,MEMORY,1.2290475726161998
404,24348363,discovery,MEMORY,0.9885647237609966
405,24388797,discovery,MEMORY,1.016936429053393
406,24399958,discovery,MEMORY,1.0192434376713593
407,24408956,discovery,MEMORY,0.9866852421806398
408,24411473,discovery,MEMORY,1.152585624819565
409,24427267,discovery,MEMORY,1.0705790075405537
410,24439303,discovery,MEMORY,1.0244307215216115
411,24447769,discovery,MEMORY,1.1414189134015245
412,24465375,discovery,MEMORY,1.0291540714514813
413,24465469,discovery,MEMORY,1.1317953039608557
414,24486613,discovery,MEMORY,1.183769401492437
415,24505434,discovery,MEMORY,1.0662042764841466
416,24576686,discovery,MEMORY,1.1896252632093332
417,24578016,discovery,MEMORY,1.0133844847373974
418,24598769,discovery,MEMORY,1.0829923047168466
419,24614074,discovery,MEMORY,1.0883489952267769
420,24639328,discovery,MEMORY,1.0948476590031295
421,24683513,discovery,MEMORY,1.120131407672758
422,24767950,discovery,MEMORY,0.9729438646177951
423,24904331,discovery,MEMORY,0.9635373741508881
424,24990479,discovery,MEMORY,1.1229607010938294
425,25003028,discovery,MEMORY,1.0973635807109878
426,25068108,discovery,MEMORY,1.0413309979231766
427,25078102,discovery,MEMORY,1.0700940334288553
428,25103087,discovery,MEMORY,1.1195287905094324
429,25109665,discovery,MEMORY,1.085921818216197
430,25149192,discovery,MEMORY,0.97439922836547
431,25155295,discovery,MEMORY,1.2194400205836573
432,25172156,discovery,MEMORY,1.1341035902942032
