,X,Y
1402966,0.318195171722237,-0.7095035276558789
1410086,0.2506582057583792,-0.6679520879753011
1448149,0.41100443089890437,-0.6552503076645008
1486459,0.21705064756208972,0.5372067019836083
1486460,0.04334727047340866,0.5307967760204598
1519476,-0.3780251479363764,0.33213187119330045
1527602,0.06843175424745142,-0.6492843251706646
1542680,0.7415908543659877,-0.25712956658116987
1613546,-0.5050562041461608,0.19473560700508827
1633409,0.33376926185684214,0.2625074072816724
1679944,-0.5306140552189392,0.46156365641181185
1791928,-0.7806405677639592,0.1552137924199192
1822545,-0.4753137624441615,0.18328922024884278
1869921,0.18288853408693778,0.17750720213887525
1875248,-0.41916915398132765,0.33456152520511623
1884179,-0.15664349217193319,0.5638044480171598
1929214,-0.8185441409558721,-0.226934732542814
2296583,-0.20337688621607905,0.6550091867805218
2360050,0.5386441853606068,0.35512742056072
2396097,0.7896365582936109,0.23904203518151357
3277066,-0.08242997971807839,0.3804533569097783
3298565,-0.40565813432819203,0.39690544415384543
3653828,0.00815131099747154,0.7947256421457193
3875696,-0.7956445286979761,0.12499783836290244
7472384,-0.3212552375809845,0.24685187468927808
7479961,0.08889125067420847,0.1775932533408314
7485619,0.0670957438488447,0.18414687852862108
7488733,0.2133407244251631,-0.44642599501899644
7569934,0.3871337492452112,0.33899178217723913
7708745,0.37372931481299543,0.31033576622694264
7714579,-0.20564827533517202,0.18343866364053482
7811563,-0.7173966311343888,0.37660506575377634
7820564,0.1271532035798551,0.09670799893542227
7820565,-0.022090544509766604,0.017320236074250484
7846080,-0.4867716475890899,0.11351757129443832
7850422,-0.8070352628559588,-0.1414438123290163
7864258,0.5029281300928956,-0.185267361593422
7865775,0.593923104624461,0.31480542270134476
7922456,0.1598205083655144,0.35392111937791426
7925790,-0.4051899492710458,0.460725367600396
7935791,0.2006610675712614,0.24002425650926143
7953589,0.31433341706161666,0.07869913690589729
8027764,-0.4809224885625187,0.04832723561936324
8038933,0.47927532676814194,-0.28146477306098505
8207487,0.12730226743330517,0.07548847173525866
8232848,-0.5215159469919188,0.13341339861422485
8286936,0.2651140300930238,0.23161135960929743
8350282,-0.6165505264640563,0.1075323263272482
8405250,-0.6897838856238087,0.35425497781636933
8410148,0.02084967882117518,0.14794810715807552
8430100,-0.2360399914935624,0.12468568829781544
8430101,-0.02389586272154105,0.2681533530148546
8441008,0.058799388740899294,0.3133565769692661
8480815,-0.080589827113283,-0.730096366093805
8524452,0.12508563412251616,0.3270088584634921
8551361,0.057107134182493746,0.05080689760789118
