,X,Y
1402966,0.3206607135768683,-0.7088731163186757
1410086,0.2520848648087065,-0.6678636257328942
1448149,0.4115369740972782,-0.6554053057666963
1486459,0.2267625225054051,0.5314939644038144
1486460,0.04522184775119946,0.5287611017284152
1519476,-0.3769807781409592,0.3311668979202514
1527602,0.06780694719508132,-0.6497774170112806
1542680,0.7488203876634049,-0.23818681106943776
1613546,-0.504856980785172,0.1931143226914025
1633409,0.33420262584752675,0.26138670362138633
1679944,-0.5703172112453879,0.40286907948844136
1791928,-0.7789174035222146,0.16426854233191743
1822545,-0.47673997296228604,0.1745309313941733
1869921,0.18174721442115951,0.17626238643411823
1875248,-0.42095506208807054,0.32921450958911114
1884179,-0.1619476666846441,0.5597331614196807
1929214,-0.7828411950925072,-0.3271580265670656
2296583,-0.20752429926723825,0.652619680276387
2360050,0.5384153881454937,0.3550695657664205
2396097,0.7788355314676197,0.2743607634906603
3277066,-0.0854306889747528,0.37408078304567755
3298565,-0.40889721954251124,0.39014002561145394
3653828,-0.6628962138488055,0.40492908620309936
3875696,-0.7955851702786363,0.12499297528550023
7472384,-0.32423986312381836,0.2374648341485254
7479961,0.08971086555606918,0.1757564163097259
7485619,0.06818929672435661,0.17669714275993934
7488733,0.25509987481469726,-0.43324785435037616
7569934,0.3878264248997116,0.3370857701251637
7708745,0.37226903596782795,0.3118661560353732
7714579,-0.2043826883144871,0.18080608869971784
7811563,-0.713272267073728,0.384546693214009
7820564,0.12853648314380045,0.09265676200540511
7820565,-0.02269343599247088,0.01770438766260518
7846080,-0.48573445270084076,0.11809549604908372
7850422,-0.8092928183874682,-0.12926801322163395
7864258,0.5068640227083253,-0.18103143782293601
7865775,0.5915386241915617,0.31998945631719383
7922456,0.16385693764718592,0.3492523535045695
7925790,-0.4271682390681439,0.4332166619608003
7935791,0.1991370263529459,0.24053580269132352
7953589,0.3144921195170474,0.08054117416903507
8027764,-0.48044655836702765,0.03098809583626439
8038933,0.47990135988972676,-0.28316282058074455
8207487,0.1272139738073977,0.06970614141908096
8232848,-0.5200192306259377,0.139137351755657
8286936,0.26341294595474835,0.23342751151943175
8350282,-0.6159064145741598,0.10513730196621343
8405250,-0.686718197799143,0.36007754478111165
8410148,0.021345311742824096,0.1438462743693841
8430100,-0.23482787946257516,0.12266161467424283
8430101,-0.02155004504808836,0.26708751279865867
8441008,0.05904889837885815,0.31292339694385196
8480815,-0.0814640730975536,-0.7302273063673125
8524452,0.12334612505042326,0.3279446162302914
8551361,0.056868902035378865,0.048487179784258115
8556839,0.5028934000443998,0.0002540987494271086
8592204,-0.6081103768149492,-0.3675908666355376
8592206,0.027459835407644146,0.5685090412560033
8595189,-0.42015579943521436,-0.04041344821458316
8606767,0.6474083271087513,0.13206210001363497
8606771,-0.836661597855726,0.07176946279603354
8624678,0.06033545002873767,0.07657068387567131
8628399,0.40705231586476764,0.1386668701982295
8642414,-0.22366752191896644,0.18405846798002085
8642416,0.3232547839109736,0.1579318492134038
8642418,0.4306482362391087,0.3407313010771296
8656296,0.4550554392049505,-0.03322005460886054
8670634,-0.23652479762930328,0.07743852208179271
8673502,0.08676398226783778,0.2889452073279511
8700204,0.15692617411246498,0.07457556898981002
8730806,-0.020596158574072456,0.09662811917246242
8738230,-0.46490396589462074,0.2329213306397063
8772633,-0.03297755773246263,-0.7198632138817296
8774879,-0.213602704505487,-0.17068315824789557
8784221,-0.6588938122342106,0.36418036660849706
8784224,-0.3629058731455245,0.4360506287811709
8786445,-0.3462801360234118,0.519195231251865
8790444,0.540011498900568,-0.19727694313756558
8805334,-0.27035608591302945,0.714428349091108
8805700,0.6314601412990694,0.2433046027083244
8805836,0.23634425913131826,0.5990836668215541
8813286,0.02492334712540456,0.6529974001952122
8815903,0.09359006616099973,0.09220280803301971
8822570,-0.4012998120181114,0.046637075857445615
8836245,-0.4793163544617248,0.034875968269928295
8855347,0.36449456978543854,-0.2743096378407687
8864300,-0.044790846342839946,0.127061141036097
8889766,-0.47312578313696985,0.31224757550040017
8893004,0.6064766392650376,-0.1714970947849769
8896772,0.13570690286873613,-0.3184251558214226
8904757,0.24151856392378201,0.1117112469638212
8929174,0.296028791793272,-0.702255283071221
8931582,-0.3253749507321876,-0.24279662002950772
8931588,0.1584422552842611,0.18645369225284011
8938120,0.7358986400014537,-0.055383630855017824
8951412,-0.2612699417713219,0.30058312843630974
8952093,0.49515360815202325,0.295032237033962
8957565,-0.47616115827156286,-0.34024020020159246
8981399,0.29038058920703047,0.2961839212447124
8981469,-0.7400860390428482,0.3555104898470225
8988793,0.3659591615002541,0.1130331298723123
8989012,-0.5088712869006811,0.010001122656017306
9010014,-0.19743344469353216,-0.010922859374084657
9023428,-0.43571871988697003,0.4492741665306699
9023435,-0.27195415470664835,0.417190810851728
9025115,0.3028836913470022,0.3497102200835308
9038283,0.6847474651557206,-0.022942867042163837
9038284,-0.4243966375000381,0.08721992582504214
9051780,0.6437012622566084,0.006130061082043771
9054787,0.4663480652539713,0.09646398632479855
9055802,-0.5689784657551283,-0.32638331242246627
9065511,0.35774397498202126,0.4495356807567366
9080447,-0.30469089022563556,0.05463610169881779
9084599,-0.26500749931445605,-0.03835218919224273
9084621,-0.20150967798227132,0.5095201870383448
9108115,0.4173261326433753,-0.7328070637423167
9114262,0.6738371454100086,0.15345647006566418
9114263,-0.3262898727965631,0.2947535976551715
9116229,-0.6568858181567093,-0.27253517803540245
9121583,-0.10090897869071469,0.12830094231922987
9125463,-0.27652674215782125,0.2819187661781623
9126062,-0.30348303221648454,0.21240997450071536
9133394,0.0653228927179888,0.3738881251017036
9141092,-0.08213934851064959,-0.2475332561581118
9153035,0.5944437215932036,0.3623933441819818
9153677,0.12398012885867257,-0.037034201094458465
9160646,0.5015010178154965,-0.31745259191284153
9175118,0.5279714294980621,-0.4328888276654457
9183247,0.17324973887925055,0.08474767538292698
9183248,0.07597076445561603,0.04018558187022773
9185551,0.4722377344647384,-0.527934313041096
9187292,0.27682617179435576,0.38051838788150416
9204934,-0.4170315012669211,0.24877528909303095
9210741,0.3706101884720644,-0.19568251472472156
9210742,0.27636394166184747,-0.3015624608376136
9217681,-0.2495702292374219,0.07767452300927469
9223090,-0.01534827668870259,0.47516501782216236
9223094,0.1463490142510749,0.5387883080266775
9228523,0.5903170053257827,0.10824470497537146
9238064,-0.09545702822997805,0.19885647178407856
9242293,-0.5359416163700159,0.17800649056456913
9256495,0.3002202931511147,0.03876792814889188
9287369,0.6148448305800758,-0.46649470416244254
9295118,-0.648943160947447,0.34695535874807626
9295122,0.445718591285531,0.1461741437504919
9299382,0.2218458765220119,-0.14118916018979438
9305814,0.05477472740892484,0.19966462054913342
9309607,-0.11066474049200298,0.6843691561263624
9333238,0.41712980385522563,-0.14116924668650166
9343589,-0.004315295948332731,-0.4461144867154367
9343594,0.001493150837250431,0.1458339304359736
9343606,-0.511198485356332,-0.3748149759817374
9343610,0.18477586910344965,0.6343059826773564
9343611,-0.13639542802792826,0.21891475836793212
9345474,0.1407550192054198,0.44126616151647935
9345478,0.1904022143428223,0.18747807125828458
9345483,0.11838554342875061,0.5011146635960879
9345509,0.3129327511147896,-0.572230378903506
9345552,0.2106795642952797,0.06826038334235641
9347486,-0.10483321635409343,-0.38662362319565313
9352521,0.5613970244098581,-0.38096461153608685
9354332,0.379846666654239,-0.23640730539063992
9365370,0.5886221320667292,0.49232486632774797
9389221,-0.3043081754851771,-0.5963828161454104
9391021,-0.3783309145139861,0.23971713934055403
9397017,-0.2190320347505272,0.1463015010441494
9401596,-0.028628048057704372,0.19085572529042596
9405692,0.22425964073797006,0.3896385507892798
9412517,0.45420352266246417,-0.6491728738644607
9414011,-0.5939464542133387,0.15372880468208025
9417966,-0.6410919582998399,0.1340826204581793
9427311,0.5606715241318646,-0.1642078427909019
9427367,0.08022225149893641,0.6489611640741119
9430507,0.3054050064493853,-0.7545052527043458
9462476,-0.4294422216951181,-0.4727298685217447
9462480,0.4882345292474141,0.1437014826492165
9463462,-0.1668413938277625,0.20761872313189647
9465007,-0.39378304345579734,0.07157984975525018
9469535,-0.12958070417412845,-0.04657522483119865
9482951,0.5371139353144808,0.17051798206200322
9491989,0.28373123477116685,0.30407077099254426
9500831,-0.025181759858716506,0.6882208384847501
9501235,0.032260783664914194,0.2999383184428219
9510380,0.2585366048192238,0.3789930503567939
9510384,-0.31759944884660035,0.2695296450272938
9529825,0.5054408438817951,0.12762475032347703
9529941,-0.23156518783699578,0.4409796167434754
9529944,-0.5444885430817397,-0.27649511553860395
9539233,0.14367514503197584,0.11582804456087645
9547077,-0.6148751804253173,-0.4135891708222833
9549487,0.5861313104146859,-0.16253432562614933
9549504,-0.4193132175800906,0.25064995990473365
9549517,0.20531730935604114,0.42810173876156804
9559951,0.4932275426264857,-0.22776783851463425
9571103,0.011797940465869903,0.2925372469174086
9576541,-0.09654160774952081,0.3794242670008542
9597657,0.05466783845693101,0.11003016193472266
9619195,-0.08136401223663425,-0.07044761512618658
9620697,0.36610435426087584,0.1916153672662008
9620698,0.03108808623524785,-0.5291644271350453
9620699,-0.14800148076985414,-0.409355884049862
9626670,-0.04781346483024338,0.0627962603340101
9626672,0.18548146160826648,0.25362171373439135
9626674,-0.36555500795559737,0.5368931861206715
9626713,-0.17395688216876137,-0.6491912834359969
9632390,0.014447749379818593,0.24570595993716585
9636217,-0.12105976571847771,0.3124381150413543
9648549,0.13877840393230162,-0.5839345850388029
9665617,0.3167255250645083,0.06287771364439705
9673660,0.11515332570124012,0.34399242274061675
9673996,0.1605015654061256,0.29635996984239604
9674604,-0.16543524520334096,0.5109695130427103
9679774,0.031490364356781264,0.1238150788524398
9685203,0.6568318841299265,0.293875550308762
9696465,0.3051601184991506,-0.42111697847452895
9698330,-0.2714935992165731,0.551985831961588
9698571,0.1853351132781454,0.2037583145556061
9698575,-0.3716080512641191,0.28123411599985526
9698579,0.038302333087405896,0.028102218630311093
9699694,-0.14733520986757342,-0.14789676547688985
9704265,-0.5474915518740164,0.24123731842862867
9704267,0.575028474944285,0.3909299457950591
9714705,-0.2239781355920734,-0.017787787841530543
9740361,-0.10882523416175444,0.41023630349975493
9740761,0.4753379052094677,-0.4100898417006107
9749761,-0.08307743183737468,0.5521486279308585
