,X,Y
1402966,0.19942603263143127,0.7687762742904264
1410086,-0.33085528892359134,-0.6332771212962565
1448149,0.031646695778143996,-0.7770345421594036
1486459,0.4978142142180912,0.20356907639194913
1486460,0.0985832316483165,0.48981169393892415
1519476,-0.35817681260002276,0.3383564085372133
1527602,0.022751270318988857,-0.6678627984237507
1542680,0.1445916331977185,-0.7601073669598952
1613546,-0.34746212503975005,0.4411661625946299
1633409,0.31424665032806354,0.22845324907410608
1679944,0.12931019059652404,0.6961627066493171
1791928,0.48066106769694605,0.6518186940869519
1822545,-0.48704148038806755,0.14615361342631542
1869921,0.1387773474896553,0.14681790319641083
1875248,-0.3993013525343488,0.34405424154119046
1884179,-0.5056825683907756,0.04955116345619075
1929214,0.8298424331171256,-0.22150424710294989
2296583,0.5652984004298806,0.3633713829849202
2360050,0.49938809221840547,0.37438564462418794
2396097,0.7146610980761849,-0.388001788265973
3277066,-0.09636919773231942,0.3162178040862154
3298565,-0.4392068768258689,0.3338264291705695
3653828,-0.7487432681316082,-0.14665389501164064
3875696,-0.8002362651836272,0.08608692006333978
7472384,-0.3500757960719459,0.15246311463980117
7479961,0.07341399806078841,0.14767953702735578
7485619,0.054522996599195496,0.08644967382509658
7488733,0.4010520003631282,-0.3688207838180087
7569934,0.38407242266721775,0.2978887489913689
7708745,0.35472739356786265,0.2883849574492733
7714579,-0.20548910732744202,0.15738186530815015
7811563,-0.684826439856154,0.4326279664476727
7820564,0.11921005517065496,0.033607730595292394
7820565,-0.06419498163871379,-0.04415432214658044
7846080,-0.45155304051250333,0.24974892772498444
7850422,0.40085904003831735,0.7363398383429905
7864258,0.518075540011757,-0.15986539623480514
7865775,0.5634399088260744,0.3440808931840075
7922456,0.1849264771668707,0.2781486172556907
7925790,-0.5102566450550624,0.29342728829254944
7935791,0.1745478870479691,0.22117565890296825
7953589,0.28688753447428766,0.08518605648440758
8027764,-0.4847490630318919,-0.04112798588781738
8038933,-0.10859604170349263,-0.49657709133271843
8207487,0.09218914714418669,0.007254213889152259
8232848,-0.5189596495992712,0.1837935537787889
8286936,0.21253325873045006,0.23717937212700232
8350282,-0.5863290472804793,0.24504698162683422
8405250,-0.6976839381366948,0.33361555819528976
8410148,0.005763720138011651,0.09369798409403436
