,1,2,3,4,5,6,7
EMOTION,0.021413591868304827,0.0,4.934294738567768e-05,0.0,0.1845362541187766,0.0,0.0067488540459832436
ANTICIPATION,0.0,0.0,0.0,0.0,0.10661924230219866,0.0,0.009381040855774736
COGNITION,0.004539833499585755,0.0332749682926724,0.0,0.22619535033347937,0.22285034478389953,0.26368980784273577,0.3259258059063579
VISION,0.4707173829367002,0.0015006956524677983,0.17882327258819752,0.02903665791435095,9.537474207954588e-06,0.062002435519817434,0.07832745102568939
MANIPULATION,0.039052396817328194,0.40314479077558385,0.29818349533552013,0.18384057636634465,0.0,0.26319228556715535,0.2049612224923304
MEANING,0.03871309565290937,0.0002158129574775236,0.032023398266526115,0.0,0.2992367590170113,0.028667966019620517,0.18287741029481996
LANGUAGE,0.0,0.31875307390664287,0.0,0.12339436987553942,0.12275568178775687,0.012375428214981166,0.13105491316990936
