CLUSTER,TOKEN,R,ROC_AUC,DOMAIN,TITLE
1,motor_control,0.08589394225294432,0.5779972013777412,EXECUTION,Execution
1,motor_learning,0.07988609541555558,0.5779972013777412,EXECUTION,Execution
1,movement,0.07849658611425743,0.5779972013777412,EXECUTION,Execution
1,coordination,0.06780956584023201,0.5779972013777412,EXECUTION,Execution
1,execution,0.06684143173310286,0.5779972013777412,EXECUTION,Execution
1,tapping_task,0.06153318651623368,0.5779972013777412,EXECUTION,Execution
1,motor_activity,0.0569239895635392,0.5779972013777412,EXECUTION,Execution
1,phonological_loop,0.05672713706939553,0.5779972013777412,EXECUTION,Execution
1,vection,0.05649478057555166,0.5779972013777412,EXECUTION,Execution
1,motor_sequence_learning,0.0557473432413672,0.5779972013777412,EXECUTION,Execution
1,motor_planning,0.054787995075405424,0.5779972013777412,EXECUTION,Execution
1,autonomic_nervous_system_function,0.05469430473975656,0.5779972013777412,EXECUTION,Execution
1,ataxia,0.054326416129414426,0.5779972013777412,EXECUTION,Execution
1,foot,0.05045689843800394,0.5779972013777412,EXECUTION,Execution
1,arm,0.05041369440879034,0.5779972013777412,EXECUTION,Execution
1,bimanual_coordination_task,0.05038498602190504,0.5779972013777412,EXECUTION,Execution
1,skill_acquisition,0.04996130379672303,0.5779972013777412,EXECUTION,Execution
1,planning,0.047988295261367366,0.5779972013777412,EXECUTION,Execution
1,rest,0.04757701423655882,0.5779972013777412,EXECUTION,Execution
1,covert,0.046984149196982836,0.5779972013777412,EXECUTION,Execution
1,rehearsal,0.04691537128734387,0.5779972013777412,EXECUTION,Execution
1,finger_tapping,0.046103706860871216,0.5779972013777412,EXECUTION,Execution
1,flexion,0.04577945782256356,0.5779972013777412,EXECUTION,Execution
1,fluency_induction,0.044598918074198,0.5779972013777412,EXECUTION,Execution
2,spatial_attention,0.15007990335422167,0.6212669368191897,VISION,Vision
2,attention,0.14762625529301146,0.6212669368191897,VISION,Vision
2,manipulation,0.14575465897492984,0.6212669368191897,VISION,Vision
2,working_memory,0.14103565675938895,0.6212669368191897,VISION,Vision
2,execution,0.13170823545524574,0.6212669368191897,VISION,Vision
2,visual_attention,0.12691102655981373,0.6212669368191897,VISION,Vision
2,vision,0.12538147164025848,0.6212669368191897,VISION,Vision
2,reaction_time,0.12437653418575413,0.6212669368191897,VISION,Vision
2,grasping,0.12163843111276193,0.6212669368191897,VISION,Vision
2,representation,0.12092910470078895,0.6212669368191897,VISION,Vision
2,visuospatial_attention,0.11593933057600544,0.6212669368191897,VISION,Vision
2,strategy,0.11408183177243865,0.6212669368191897,VISION,Vision
2,hand,0.11355579805733705,0.6212669368191897,VISION,Vision
2,action,0.11337442099602295,0.6212669368191897,VISION,Vision
2,rehearsal,0.112042518675893,0.6212669368191897,VISION,Vision
2,mental_representation,0.11144718434022052,0.6212669368191897,VISION,Vision
2,eye_movement,0.11142070872397866,0.6212669368191897,VISION,Vision
2,cognitive_process,0.11087023162126916,0.6212669368191897,VISION,Vision
2,eye,0.1107345264561683,0.6212669368191897,VISION,Vision
2,covert,0.10901642734929047,0.6212669368191897,VISION,Vision
2,saccade,0.10772047223649628,0.6212669368191897,VISION,Vision
2,visual_angle,0.10700476199591573,0.6212669368191897,VISION,Vision
2,goal,0.10692747555149228,0.6212669368191897,VISION,Vision
2,intention,0.10580087907667908,0.6212669368191897,VISION,Vision
3,speech,0.2562590554357457,0.6622000320239216,HEARING,Hearing
3,hearing,0.251863713005532,0.6622000320239216,HEARING,Hearing
3,listening,0.24391890539659986,0.6622000320239216,HEARING,Hearing
3,speech_perception,0.2330898196475147,0.6622000320239216,HEARING,Hearing
3,speech_processing,0.22664786186139324,0.6622000320239216,HEARING,Hearing
4,memory,0.21104730897816684,0.6308507585411492,MEMORY,Memory
