CLUSTER,TOKEN,R,ROC_AUC,DOMAIN,TITLE
1,hearing,0.2266149943512477,0.6514848276614107,HEARING,Hearing
1,speech,0.2152171315980097,0.6514848276614107,HEARING,Hearing
1,listening,0.21497356427083936,0.6514848276614107,HEARING,Hearing
1,speech_perception,0.1974288774623989,0.6514848276614107,HEARING,Hearing
1,speech_processing,0.1921630591296029,0.6514848276614107,HEARING,Hearing
2,episodic_memory,0.13717846252867888,0.5950096660113063,MEMORY,Memory
2,autobiographical_memory,0.13269007048189624,0.5950096660113063,MEMORY,Memory
2,memory,0.11522871768530253,0.5950096660113063,MEMORY,Memory
2,remembering,0.11232656236005764,0.5950096660113063,MEMORY,Memory
2,prospection,0.103386196024946,0.5950096660113063,MEMORY,Memory
2,retrieval,0.10181102162754303,0.5950096660113063,MEMORY,Memory
2,memory_retrieval,0.10074213476737608,0.5950096660113063,MEMORY,Memory
2,episodic_simulation,0.09399201936225764,0.5950096660113063,MEMORY,Memory
2,recall,0.08831317538748591,0.5950096660113063,MEMORY,Memory
2,source_memory,0.08591652248069345,0.5950096660113063,MEMORY,Memory
2,thinking,0.08185416676079578,0.5950096660113063,MEMORY,Memory
2,theory_mind,0.08131548304575656,0.5950096660113063,MEMORY,Memory
2,consciousness,0.07922502459886087,0.5950096660113063,MEMORY,Memory
3,hand,0.2040391065288988,0.6270416371343792,HAND,Hand
3,execution,0.19268137339735186,0.6270416371343792,HAND,Hand
3,movement,0.17064713539319454,0.6270416371343792,HAND,Hand
3,grasping,0.15051845258643148,0.6270416371343792,HAND,Hand
3,arm,0.13888531857128786,0.6270416371343792,HAND,Hand
3,grasp,0.138091745163198,0.6270416371343792,HAND,Hand
3,representation,0.12895816257139806,0.6270416371343792,HAND,Hand
3,motor_control,0.12749120168157246,0.6270416371343792,HAND,Hand
3,spatial_attention,0.12388879791853095,0.6270416371343792,HAND,Hand
3,object_manipulation,0.11881478057918528,0.6270416371343792,HAND,Hand
4,memory,0.15811938448794244,0.6301390997189844,EPISODIC_MEMORY,Episodic Memory
4,episodic_memory,0.14424474004297902,0.6301390997189844,EPISODIC_MEMORY,Episodic Memory
4,recognition_memory,0.13446529779469565,0.6301390997189844,EPISODIC_MEMORY,Episodic Memory
4,declarative_memory,0.133740905917532,0.6301390997189844,EPISODIC_MEMORY,Episodic Memory
4,remembering,0.13023982679894064,0.6301390997189844,EPISODIC_MEMORY,Episodic Memory
4,retrieval,0.12217696149386098,0.6301390997189844,EPISODIC_MEMORY,Episodic Memory
4,recognition,0.11804595540392444,0.6301390997189844,EPISODIC_MEMORY,Episodic Memory
4,encoding,0.11648863779532945,0.6301390997189844,EPISODIC_MEMORY,Episodic Memory
4,spatial_memory,0.10810190203450104,0.6301390997189844,EPISODIC_MEMORY,Episodic Memory
4,familiarity,0.10495615467516152,0.6301390997189844,EPISODIC_MEMORY,Episodic Memory
4,cognitive_map,0.10304032914865567,0.6301390997189844,EPISODIC_MEMORY,Episodic Memory
4,autobiographical_memory,0.1020715773135575,0.6301390997189844,EPISODIC_MEMORY,Episodic Memory
4,episodic_simulation,0.10052158939848294,0.6301390997189844,EPISODIC_MEMORY,Episodic Memory
4,recall,0.1000055688791299,0.6301390997189844,EPISODIC_MEMORY,Episodic Memory
4,source_memory,0.0997329254358047,0.6301390997189844,EPISODIC_MEMORY,Episodic Memory
4,encoding_task,0.09595142849207207,0.6301390997189844,EPISODIC_MEMORY,Episodic Memory
4,remote_memory,0.0923237518526462,0.6301390997189844,EPISODIC_MEMORY,Episodic Memory
4,navigation,0.09135845714036858,0.6301390997189844,EPISODIC_MEMORY,Episodic Memory
4,picture,0.0913033494791418,0.6301390997189844,EPISODIC_MEMORY,Episodic Memory
4,emotional_memory,0.09127714822880073,0.6301390997189844,EPISODIC_MEMORY,Episodic Memory
4,memory_process,0.09117015211030748,0.6301390997189844,EPISODIC_MEMORY,Episodic Memory
4,memory_retrieval,0.09110376324653352,0.6301390997189844,EPISODIC_MEMORY,Episodic Memory
4,face_perception,0.08800090886829309,0.6301390997189844,EPISODIC_MEMORY,Episodic Memory
4,episodic_future_thinking,0.08590172112031427,0.6301390997189844,EPISODIC_MEMORY,Episodic Memory
5,monitoring,0.13826717704231326,0.5955397451564955,REACTION_TIME,Reaction Time
5,anticipation,0.10360133728213183,0.5955397451564955,REACTION_TIME,Reaction Time
5,error_detection,0.09855081765532096,0.5955397451564955,REACTION_TIME,Reaction Time
5,arousal,0.09575403737203672,0.5955397451564955,REACTION_TIME,Reaction Time
5,pain,0.09513477146969324,0.5955397451564955,REACTION_TIME,Reaction Time
5,decision_making,0.09512477825018904,0.5955397451564955,REACTION_TIME,Reaction Time
