CLUSTER,TOKEN,R,ROC_AUC,DOMAIN,TITLE
1,word,0.16756708918304195,0.6410426762785599,WORD,Word
1,semantic_processing,0.16121791823759954,0.6410426762785599,WORD,Word
1,familiarity,0.15520475861148395,0.6410426762785599,WORD,Word
1,recognition,0.1540109390142993,0.6410426762785599,WORD,Word
1,naming,0.1511680718825692,0.6410426762785599,WORD,Word
1,face_perception,0.14983523267411308,0.6410426762785599,WORD,Word
1,retrieval,0.14339576556117342,0.6410426762785599,WORD,Word
1,reading,0.13697835486280127,0.6410426762785599,WORD,Word
1,picture,0.13217223570750153,0.6410426762785599,WORD,Word
1,semantic_knowledge,0.13008308847074776,0.6410426762785599,WORD,Word
1,object_recognition,0.12964707746782644,0.6410426762785599,WORD,Word
1,word_recognition,0.12773058097372067,0.6410426762785599,WORD,Word
1,language,0.1254024507186916,0.6410426762785599,WORD,Word
1,pseudowords,0.12518321342275932,0.6410426762785599,WORD,Word
1,visual_word_recognition,0.12496910421670684,0.6410426762785599,WORD,Word
1,phonology,0.1245537244343153,0.6410426762785599,WORD,Word
1,semantics,0.1227851039932052,0.6410426762785599,WORD,Word
1,orthography,0.12252321874521613,0.6410426762785599,WORD,Word
1,semantic_information,0.1199387127731064,0.6410426762785599,WORD,Word
1,memory,0.11969298644262392,0.6410426762785599,WORD,Word
1,lexicon,0.11791814305701293,0.6410426762785599,WORD,Word
1,face_recognition,0.11779160731122812,0.6410426762785599,WORD,Word
1,face,0.11691273374863374,0.6410426762785599,WORD,Word
2,arousal,0.11641539164113796,0.6051531208953631,MANIPULATION,Manipulation
2,pain,0.10407635883304307,0.6051531208953631,MANIPULATION,Manipulation
2,interoception,0.10237778676933168,0.6051531208953631,MANIPULATION,Manipulation
2,anticipation,0.10066382459466214,0.6051531208953631,MANIPULATION,Manipulation
2,monitoring,0.0906567639310985,0.6051531208953631,MANIPULATION,Manipulation
2,disgust,0.08807051201656484,0.6051531208953631,MANIPULATION,Manipulation
2,emotion,0.08625892898562118,0.6051531208953631,MANIPULATION,Manipulation
2,empathy,0.08544424858637485,0.6051531208953631,MANIPULATION,Manipulation
2,painful_stimulation,0.08474291642113305,0.6051531208953631,MANIPULATION,Manipulation
2,error_detection,0.08294637224617292,0.6051531208953631,MANIPULATION,Manipulation
2,context,0.0812303874561281,0.6051531208953631,MANIPULATION,Manipulation
2,valence,0.08075556808504514,0.6051531208953631,MANIPULATION,Manipulation
2,language,0.0780467355753374,0.6051531208953631,MANIPULATION,Manipulation
2,salience,0.07641687519723286,0.6051531208953631,MANIPULATION,Manipulation
2,expectancy,0.0758489753028467,0.6051531208953631,MANIPULATION,Manipulation
2,strategy,0.07341927228590528,0.6051531208953631,MANIPULATION,Manipulation
2,speech,0.0728484596906322,0.6051531208953631,MANIPULATION,Manipulation
2,heat,0.07250960947649276,0.6051531208953631,MANIPULATION,Manipulation
2,language_processing,0.0719416330122806,0.6051531208953631,MANIPULATION,Manipulation
2,manipulation,0.07146403447646019,0.6051531208953631,MANIPULATION,Manipulation
3,speech,0.2139376251484356,0.6336419078661613,HEARING,Hearing
3,hearing,0.2059938382976733,0.6336419078661613,HEARING,Hearing
3,listening,0.2013569167958042,0.6336419078661613,HEARING,Hearing
3,speech_perception,0.18494111102594848,0.6336419078661613,HEARING,Hearing
3,speech_processing,0.1839558324479051,0.6336419078661613,HEARING,Hearing
4,episodic_memory,0.12113099333187086,0.5884702343839828,MEMORY,Memory
4,memory,0.11391964725103695,0.5884702343839828,MEMORY,Memory
4,remembering,0.10591629902775776,0.5884702343839828,MEMORY,Memory
4,memory_retrieval,0.1049102143699164,0.5884702343839828,MEMORY,Memory
4,retrieval,0.10355405209070516,0.5884702343839828,MEMORY,Memory
4,autobiographical_memory,0.09612593492663768,0.5884702343839828,MEMORY,Memory
4,source_memory,0.09193733391302483,0.5884702343839828,MEMORY,Memory
4,prospection,0.09177576937137327,0.5884702343839828,MEMORY,Memory
4,recall,0.08720189204673906,0.5884702343839828,MEMORY,Memory
4,recognition_memory,0.08004151607682125,0.5884702343839828,MEMORY,Memory
4,episodic_simulation,0.07961071263512429,0.5884702343839828,MEMORY,Memory
4,navigation,0.07929655577486328,0.5884702343839828,MEMORY,Memory
4,encoding,0.07876648232072123,0.5884702343839828,MEMORY,Memory
