CLUSTER,TOKEN,R,ROC_AUC
1,word,0.15463882802537424,0.6189798590531738
1,semantic_processing,0.14868843631335604,0.6189798590531738
1,working_memory,0.14445344986636924,0.6189798590531738
1,retrieval,0.1443807778726479,0.6189798590531738
1,language,0.1402717295479735,0.6189798590531738
1,language_processing,0.13013016715867146,0.6189798590531738
1,semantics,0.1286585400257235,0.6189798590531738
1,cognitive_process,0.12494123677822415,0.6189798590531738
2,execution,0.19652777997167548,0.6162492884083831
2,movement,0.19398123590167196,0.6162492884083831
2,hand,0.1881784238112327,0.6162492884083831
2,motor_control,0.16764852027377788,0.6162492884083831
2,arm,0.1431629982391464,0.6162492884083831
2,motor_planning,0.1273149840454872,0.6162492884083831
2,grasping,0.11797808487311286,0.6162492884083831
2,grasp,0.11780971597344272,0.6162492884083831
2,motor_learning,0.11702286084574358,0.6162492884083831
2,motor_program,0.11273082027983428,0.6162492884083831
3,speech,0.25598352570064964,0.6733120800124153
3,language,0.2269968295754066,0.6733120800124153
3,speech_processing,0.22631220036168626,0.6733120800124153
3,listening,0.22344258732763905,0.6733120800124153
3,speech_perception,0.2199508720011093,0.6733120800124153
3,hearing,0.21705100518597256,0.6733120800124153
3,language_processing,0.2105851641374078,0.6733120800124153
3,language_comprehension,0.17968725625675955,0.6733120800124153
3,semantic_processing,0.178856998349607,0.6733120800124153
4,face_perception,0.18611717068319406,0.6412937770578728
4,recognition,0.15493863490235435,0.6412937770578728
4,face,0.15002426454417908,0.6412937770578728
4,face_recognition,0.14011201494895126,0.6412937770578728
4,familiarity,0.12545521567620413,0.6412937770578728
4,memory,0.11878285250852225,0.6412937770578728
5,arousal,0.12334356751267735,0.5884851350967266
5,anticipation,0.1046238887840382,0.5884851350967266
5,interoception,0.10052903439469688,0.5884851350967266
5,pain,0.09911466153752843,0.5884851350967266
5,emotion,0.09830299372876736,0.5884851350967266
5,disgust,0.09606482192355824,0.5884851350967266
5,valence,0.09082733145731943,0.5884851350967266
5,error_detection,0.08735250155519453,0.5884851350967266
5,monitoring,0.08730455770465491,0.5884851350967266
6,vision,0.1561528258473379,0.6334218423872402
6,face_perception,0.14406022404984298,0.6334218423872402
6,object_recognition,0.1423135294671869,0.6334218423872402
6,visual_attention,0.13369086066439534,0.6334218423872402
6,recognition,0.1322946620027829,0.6334218423872402
6,visual_perception,0.13062356828270152,0.6334218423872402
6,visual_angle,0.12887245644489725,0.6334218423872402
6,familiarity,0.12250755897986572,0.6334218423872402
6,reading,0.12094589377784434,0.6334218423872402
6,visual_object,0.1205628079317856,0.6334218423872402
7,fear,0.2410169819140791,0.6506415333857858
7,emotion,0.2391119736913125,0.6506415333857858
7,facial_expression,0.20937419930867945,0.6506415333857858
7,valence,0.19907443901633814,0.6506415333857858
7,arousal,0.17742104317229884,0.6506415333857858
7,face,0.16445011961904796,0.6506415333857858
7,negative_emotion,0.15045506674179834,0.6506415333857858
7,emotional_expression,0.14991337784165348,0.6506415333857858
7,anxiety,0.14699679593574375,0.6506415333857858
7,emotional_memory,0.14506418091545664,0.6506415333857858
7,anger,0.14261537191574433,0.6506415333857858
7,disgust,0.14157930433391658,0.6506415333857858
7,sadness,0.13887265219345069,0.6506415333857858
7,international_affective_picture_system,0.13656057156232465,0.6506415333857858
7,extinction,0.1326533930771706,0.6506415333857858
7,picture,0.13161985840728074,0.6506415333857858
7,memory,0.1231009635527605,0.6506415333857858
7,declarative_memory,0.1218262848509853,0.6506415333857858
8,working_memory,0.1497639658342671,0.5999438478361769
8,manipulation,0.14769581626002234,0.5999438478361769
8,attention,0.14635777777263198,0.5999438478361769
8,spatial_attention,0.14147742818488415,0.5999438478361769
8,execution,0.1362115874688567,0.5999438478361769
8,reaction_time,0.13370542684706552,0.5999438478361769
8,cognitive_process,0.12173592288915065,0.5999438478361769
8,visual_attention,0.12102975707120238,0.5999438478361769
8,strategy,0.1204109353734476,0.5999438478361769
8,covert,0.1195722427318764,0.5999438478361769
8,action,0.11748237922199599,0.5999438478361769
8,goal,0.11382285378919076,0.5999438478361769
8,rehearsal,0.11378869808135708,0.5999438478361769
8,intention,0.11329640064736635,0.5999438478361769
8,mental_representation,0.1117860549713325,0.5999438478361769
8,spatial_working_memory,0.11053335608733353,0.5999438478361769
8,response_selection,0.11025468091491424,0.5999438478361769
8,monitoring,0.10838097540202103,0.5999438478361769
8,visuospatial_attention,0.1075797460646024,0.5999438478361769
9,semantic_knowledge,0.09950813787997022,0.5809889045142078
9,semantic_memory,0.09904928326573018,0.5809889045142078
9,episodic_memory,0.09420015769574068,0.5809889045142078
9,semantic_processing,0.09002436918177302,0.5809889045142078
9,memory,0.08804063556729033,0.5809889045142078
9,retrieval,0.07751416798785188,0.5809889045142078
10,reward,0.18627920574050735,0.5887493385667099
10,reward_processing,0.14813975303464802,0.5887493385667099
10,reward_anticipation,0.1338779004765141,0.5887493385667099
10,monetary_incentive_delay_task,0.12390030945314608,0.5887493385667099
10,anticipation,0.1134475659745638,0.5887493385667099
10,instrumental_conditioning,0.10902598013805777,0.5887493385667099
10,reinforcement_learning,0.0910045694827832,0.5887493385667099
10,feedback,0.08483624648964742,0.5887493385667099
11,monitoring,0.13283266242104824,0.5912562552986549
11,anticipation,0.09625074573464283,0.5912562552986549
11,arousal,0.09534739342724216,0.5912562552986549
11,error_detection,0.09273827182379384,0.5912562552986549
11,decision_making,0.09124085778226404,0.5912562552986549
11,reward,0.09032849382208348,0.5912562552986549
11,pain,0.08802776331165249,0.5912562552986549
11,response_selection,0.08284546072139799,0.5912562552986549
11,cognitive_control,0.07905536306021026,0.5912562552986549
11,autobiographical_memory,0.07741307721490277,0.5912562552986549
12,reward,0.31054621602485905,0.6456779602898285
12,reward_anticipation,0.2654069207375782,0.6456779602898285
12,reward_processing,0.24780808659067474,0.6456779602898285
12,monetary_incentive_delay_task,0.20482501621764715,0.6456779602898285
12,anticipation,0.1780608985865225,0.6456779602898285
12,reward_learning,0.1645453018575135,0.6456779602898285
12,instrumental_conditioning,0.15660092576282525,0.6456779602898285
12,reinforcement_learning,0.14365504851454838,0.6456779602898285
12,loss_anticipation,0.1403492061734208,0.6456779602898285
13,hearing,0.2103710450086082,0.6308017358489372
13,listening,0.19912806013992945,0.6308017358489372
13,speech,0.19502603208965014,0.6308017358489372
13,speech_perception,0.17552842025740564,0.6308017358489372
13,tone,0.1694152598490584,0.6308017358489372
13,speech_processing,0.16650352803881366,0.6308017358489372
13,music,0.15591307832717335,0.6308017358489372
13,melody,0.14935467972168884,0.6308017358489372
13,passive_listening,0.14582329038244124,0.6308017358489372
13,auditory_perception,0.13927908408886452,0.6308017358489372
13,audition,0.12205302948053876,0.6308017358489372
13,speech_production,0.11630122758567857,0.6308017358489372
13,intonation,0.1140859821597104,0.6308017358489372
13,syllable,0.11266305803960877,0.6308017358489372
13,prosody,0.11113503897395627,0.6308017358489372
13,pitch_discrimination,0.10543608147168684,0.6308017358489372
13,pain,0.10400001325376416,0.6308017358489372
13,painful_stimulation,0.10326453180849772,0.6308017358489372
14,reward,0.1816126688879494,0.6066247669556737
14,reward_processing,0.1445758959427194,0.6066247669556737
14,reward_anticipation,0.1416548777769463,0.6066247669556737
14,anticipation,0.13960465118506712,0.6066247669556737
14,monetary_incentive_delay_task,0.13533206229892947,0.6066247669556737
14,feedback,0.10611737025386683,0.6066247669556737
14,motor_control,0.101996748507657,0.6066247669556737
14,instrumental_conditioning,0.09713855584090857,0.6066247669556737
15,memory,0.12038790162126398,0.5847574797613129
15,episodic_memory,0.11966248186873947,0.5847574797613129
15,remembering,0.1104679735421175,0.5847574797613129
15,retrieval,0.10826229234605338,0.5847574797613129
15,memory_retrieval,0.10793034397999128,0.5847574797613129
15,autobiographical_memory,0.09492598189933717,0.5847574797613129
15,source_memory,0.09312530463260912,0.5847574797613129
15,prospection,0.08923241093882338,0.5847574797613129
15,recall,0.08824078657625918,0.5847574797613129
15,navigation,0.08626623353694926,0.5847574797613129
15,recognition_memory,0.08617017654729557,0.5847574797613129
15,encoding,0.08551536271534486,0.5847574797613129
15,episodic_simulation,0.08085295743740575,0.5847574797613129
15,visual_attention,0.07938969328287243,0.5847574797613129
16,reward,0.16381647584758102,0.6137516295415899
16,reward_processing,0.12955042236105127,0.6137516295415899
16,valence,0.12620150884027748,0.6137516295415899
16,autobiographical_memory,0.1175797325336868,0.6137516295415899
16,decision_making,0.1171198097234356,0.6137516295415899
16,social_cognition,0.10796703843787793,0.6137516295415899
16,emotion,0.10739734293582448,0.6137516295415899
16,arousal,0.10255906142122476,0.6137516295415899
16,theory_mind,0.09920703260583988,0.6137516295415899
16,prospection,0.0984863805079666,0.6137516295415899
16,reward_anticipation,0.0968551326661696,0.6137516295415899
16,salience,0.08846503209585406,0.6137516295415899
16,anticipation,0.08845862591285186,0.6137516295415899
16,episodic_simulation,0.0883499342016063,0.6137516295415899
17,memory,0.09102916480423193,0.5580733124842439
17,declarative_memory,0.07648238892904365,0.5580733124842439
17,episodic_memory,0.07368236212628497,0.5580733124842439
17,recognition_memory,0.07256098415603579,0.5580733124842439
17,episodic_simulation,0.07154895391808416,0.5580733124842439
17,recall,0.06825330384043714,0.5580733124842439
17,recognition,0.06692028842160762,0.5580733124842439
17,autobiographical_memory,0.06387200179383418,0.5580733124842439
18,visual_imagery,0.09710436712373582,0.5583017436176105
18,memory,0.09478440730474716,0.5583017436176105
18,remembering,0.09447374025784648,0.5583017436176105
18,memory_retrieval,0.09177281979969916,0.5583017436176105
18,episodic_memory,0.0902942453480972,0.5583017436176105
18,retrieval,0.09020157739144387,0.5583017436176105
19,reward,0.16648771842771526,0.5877282345736983
19,reward_anticipation,0.13684365985966682,0.5877282345736983
19,reward_processing,0.13675658025810106,0.5877282345736983
19,reward_learning,0.10016157125249056,0.5877282345736983
19,anticipation,0.08946723264930541,0.5877282345736983
19,addiction,0.08816019500332599,0.5877282345736983
19,decision_making,0.08472472976656095,0.5877282345736983
19,expectancy,0.07893283747780026,0.5877282345736983
20,speech,0.2111820437985808,0.6290722103172282
20,speech_perception,0.204610302892498,0.6290722103172282
20,hearing,0.1975828817732292,0.6290722103172282
20,speech_processing,0.1953966240127775,0.6290722103172282
20,listening,0.19123727453457176,0.6290722103172282
21,memory,0.2221631953230884,0.6310243155863595
21,episodic_memory,0.19972693582662895,0.6310243155863595
21,declarative_memory,0.1853440664668012,0.6310243155863595
21,remembering,0.17673304982328972,0.6310243155863595
21,encoding,0.17153410280036951,0.6310243155863595
21,recognition_memory,0.17089567467150632,0.6310243155863595
21,retrieval,0.1644684150916198,0.6310243155863595
21,memory_process,0.14352863564472826,0.6310243155863595
21,recall,0.14219674698874912,0.6310243155863595
21,emotional_memory,0.14166082016331585,0.6310243155863595
21,encoding_task,0.1388375458832009,0.6310243155863595
22,reward,0.17850039532411294,0.5935909355278753
22,reward_processing,0.15220354619931592,0.5935909355278753
22,reward_anticipation,0.1379009074162583,0.5935909355278753
22,anticipation,0.11658483140943306,0.5935909355278753
