CLUSTER,TOKEN,R,ROC_AUC,DOMAIN,TITLE
1,reward,0.26953599060380995,0.6388413999462901,REWARD,Reward
1,reward_processing,0.215336201614851,0.6388413999462901,REWARD,Reward
1,reward_anticipation,0.20080234679984016,0.6388413999462901,REWARD,Reward
1,anticipation,0.1494180807277698,0.6388413999462901,REWARD,Reward
1,decision_making,0.14845487577147048,0.6388413999462901,REWARD,Reward
1,reward_learning,0.13825570969598616,0.6388413999462901,REWARD,Reward
1,valence,0.1359051973742492,0.6388413999462901,REWARD,Reward
1,monetary_incentive_delay_task,0.1298176553374385,0.6388413999462901,REWARD,Reward
1,expectancy,0.12017851703474135,0.6388413999462901,REWARD,Reward
1,instrumental_conditioning,0.11651807358660154,0.6388413999462901,REWARD,Reward
1,salience,0.11447419395654393,0.6388413999462901,REWARD,Reward
1,addiction,0.11220312202008996,0.6388413999462901,REWARD,Reward
1,arousal,0.10925371869111836,0.6388413999462901,REWARD,Reward
1,reinforcement_learning,0.10548212015684116,0.6388413999462901,REWARD,Reward
1,taste,0.1037012081727628,0.6388413999462901,REWARD,Reward
1,gambling,0.10269616751062713,0.6388413999462901,REWARD,Reward
1,intertemporal_choice,0.10189711584111956,0.6388413999462901,REWARD,Reward
1,loss,0.09990564331151472,0.6388413999462901,REWARD,Reward
1,loss_aversion,0.09626718464503936,0.6388413999462901,REWARD,Reward
1,loss_anticipation,0.09364790549047132,0.6388413999462901,REWARD,Reward
2,vision,0.13616653069312673,0.6334336172870918,VISION,Vision
2,recognition,0.13316390905459674,0.6334336172870918,VISION,Vision
2,retrieval,0.12906617687070915,0.6334336172870918,VISION,Vision
2,face_perception,0.12800170674241246,0.6334336172870918,VISION,Vision
2,visual_attention,0.12712212139860496,0.6334336172870918,VISION,Vision
2,familiarity,0.12642602339158934,0.6334336172870918,VISION,Vision
2,object_recognition,0.12368458864581153,0.6334336172870918,VISION,Vision
2,visual_perception,0.12248413637080828,0.6334336172870918,VISION,Vision
3,speech,0.23782887457336235,0.6574067042220098,HEARING,Hearing
3,hearing,0.2352882441819744,0.6574067042220098,HEARING,Hearing
3,listening,0.22727589606530896,0.6574067042220098,HEARING,Hearing
3,speech_perception,0.2138564006910742,0.6574067042220098,HEARING,Hearing
3,speech_processing,0.210317481692468,0.6574067042220098,HEARING,Hearing
4,reward,0.14370681346495928,0.6097862262041012,REACTION_TIME,Reaction Time
4,anticipation,0.13972469018931394,0.6097862262041012,REACTION_TIME,Reaction Time
4,arousal,0.12521603397912012,0.6097862262041012,REACTION_TIME,Reaction Time
4,monitoring,0.11677427260991036,0.6097862262041012,REACTION_TIME,Reaction Time
4,decision_making,0.11249316290306163,0.6097862262041012,REACTION_TIME,Reaction Time
4,reward_processing,0.1096768207670673,0.6097862262041012,REACTION_TIME,Reaction Time
4,valence,0.10243153535641758,0.6097862262041012,REACTION_TIME,Reaction Time
4,expectancy,0.10089830625215768,0.6097862262041012,REACTION_TIME,Reaction Time
4,salience,0.09956110144202708,0.6097862262041012,REACTION_TIME,Reaction Time
4,reward_anticipation,0.09771498033998127,0.6097862262041012,REACTION_TIME,Reaction Time
4,pain,0.09473442742587054,0.6097862262041012,REACTION_TIME,Reaction Time
4,error_detection,0.09215757663408314,0.6097862262041012,REACTION_TIME,Reaction Time
4,cognitive_control,0.09146053008914252,0.6097862262041012,REACTION_TIME,Reaction Time
