CLUSTER,TOKEN,R,ROC_AUC
1,hearing,0.20138181488561,0.613639886449642
1,listening,0.19478067946478275,0.613639886449642
1,speech,0.19014944320742252,0.613639886449642
1,speech_perception,0.17244378591057066,0.613639886449642
1,speech_processing,0.16000933982550172,0.613639886449642
1,tone,0.15463174885376624,0.613639886449642
1,music,0.15349175653759445,0.613639886449642
1,melody,0.14260937464657295,0.613639886449642
1,passive_listening,0.13772160744304926,0.613639886449642
1,auditory_perception,0.13339251821912582,0.613639886449642
2,arousal,0.11327905102190702,0.5952120810492967
2,anticipation,0.1086175956595018,0.5952120810492967
2,interoception,0.10284933534167204,0.5952120810492967
2,pain,0.09929620499581768,0.5952120810492967
2,error_detection,0.09484307708486683,0.5952120810492967
2,monitoring,0.09311022716238024,0.5952120810492967
2,cognitive_control,0.09171713719443716,0.5952120810492967
3,execution,0.20444877679807136,0.6226276670170778
3,hand,0.2026219643680728,0.6226276670170778
3,movement,0.19315533769313412,0.6226276670170778
3,motor_control,0.151160764021616,0.6226276670170778
3,arm,0.14548588936227802,0.6226276670170778
3,grasping,0.13431163017100803,0.6226276670170778
3,motor_planning,0.12582042132027155,0.6226276670170778
4,speech,0.2043179823248374,0.6240752654252253
4,speech_processing,0.18100478905572187,0.6240752654252253
4,listening,0.1762296607638652,0.6240752654252253
4,language,0.17419854089884654,0.6240752654252253
4,speech_perception,0.17264371633373732,0.6240752654252253
4,hearing,0.16684375406524066,0.6240752654252253
5,working_memory,0.16899572639008942,0.6257094234993823
5,language,0.15006192141855468,0.6257094234993823
5,word,0.14729585647237048,0.6257094234993823
5,semantic_processing,0.14241440143796816,0.6257094234993823
5,manipulation,0.1415861592748841,0.6257094234993823
5,reaction_time,0.1361202530128986,0.6257094234993823
5,rehearsal,0.13604924288521705,0.6257094234993823
5,semantics,0.13195995290408144,0.6257094234993823
5,language_processing,0.12909464537336712,0.6257094234993823
5,retrieval,0.1267451317915585,0.6257094234993823
5,phonological_processing,0.12352143888176036,0.6257094234993823
5,meaning,0.11876876875827873,0.6257094234993823
5,cognitive_process,0.11853194464967612,0.6257094234993823
5,execution,0.11793880322018985,0.6257094234993823
5,reading,0.11660752544408652,0.6257094234993823
5,phonology,0.11614562755577068,0.6257094234993823
5,syntax,0.11400523939698512,0.6257094234993823
5,sentence_comprehension,0.11361693680627673,0.6257094234993823
6,memory,0.20503155091138525,0.6335880130137872
6,episodic_memory,0.17653893609924226,0.6335880130137872
6,remembering,0.16067262012160094,0.6335880130137872
6,declarative_memory,0.1605846621084135,0.6335880130137872
6,retrieval,0.15267499698378326,0.6335880130137872
6,encoding,0.1516456779637543,0.6335880130137872
6,recognition_memory,0.15141214251449975,0.6335880130137872
6,recall,0.1349386998571234,0.6335880130137872
6,recognition,0.13023672562369054,0.6335880130137872
6,memory_process,0.12946527118168402,0.6335880130137872
6,emotional_memory,0.12279098093519167,0.6335880130137872
6,emotion,0.12116637104832068,0.6335880130137872
6,fear,0.12030790405419176,0.6335880130137872
6,forgetting,0.11921281317362653,0.6335880130137872
7,visual_attention,0.13017450160500038,0.5953708486238898
7,vision,0.12831887567818034,0.5953708486238898
7,visual_angle,0.11072189768199507,0.5953708486238898
7,spatial_attention,0.107827827321535,0.5953708486238898
7,object_recognition,0.10624302186521717,0.5953708486238898
7,visual_perception,0.09775614176507938,0.5953708486238898
8,reward,0.2503189039355677,0.6187363832200528
8,reward_anticipation,0.2221302947137747,0.6187363832200528
8,reward_processing,0.1969204152481544,0.6187363832200528
8,monetary_incentive_delay_task,0.16667426282360098,0.6187363832200528
8,anticipation,0.1442459658368312,0.6187363832200528
8,reward_learning,0.12627489743686335,0.6187363832200528
8,instrumental_conditioning,0.11942906484357872,0.6187363832200528
8,reinforcement_learning,0.11917348031043615,0.6187363832200528
8,loss_anticipation,0.11663740111916132,0.6187363832200528
8,feedback,0.11228901024265987,0.6187363832200528
8,addiction,0.1119134400023433,0.6187363832200528
8,gambling,0.11054845217634797,0.6187363832200528
9,reward,0.13435208289855927,0.6123920187113088
9,autobiographical_memory,0.123766274753601,0.6123920187113088
9,valence,0.12018827907248684,0.6123920187113088
9,social_cognition,0.11127203607134573,0.6123920187113088
9,decision_making,0.10819437800565544,0.6123920187113088
9,theory_mind,0.10629090745256492,0.6123920187113088
9,reward_processing,0.10607669915679432,0.6123920187113088
9,emotion,0.10335515732539692,0.6123920187113088
9,prospection,0.1033350256214822,0.6123920187113088
9,arousal,0.09674014190276067,0.6123920187113088
9,episodic_simulation,0.09291334047737622,0.6123920187113088
10,memory,0.09102916480423187,0.5583791527339428
10,declarative_memory,0.07648238892904356,0.5583791527339428
10,episodic_memory,0.07368236212628541,0.5583791527339428
10,recognition_memory,0.0725609841560359,0.5583791527339428
10,episodic_simulation,0.07154895391808434,0.5583791527339428
10,recall,0.06825330384043682,0.5583791527339428
10,recognition,0.06692028842160741,0.5583791527339428
10,autobiographical_memory,0.06387200179383437,0.5583791527339428
11,monitoring,0.1261406691917097,0.5800245303116505
11,response_selection,0.08634854180202728,0.5800245303116505
11,cognitive_process,0.0789341475260968,0.5800245303116505
11,decision_making,0.0777992073486933,0.5800245303116505
11,error_detection,0.07498881136305365,0.5800245303116505
11,cognitive,0.07436532541148769,0.5800245303116505
12,fear,0.1624681000278677,0.6391118793530131
12,emotion,0.1580428593727232,0.6391118793530131
12,memory,0.15298862694698362,0.6391118793530131
12,declarative_memory,0.15102529954351807,0.6391118793530131
12,valence,0.1364131651979337,0.6391118793530131
12,emotional_memory,0.13562875882382613,0.6391118793530131
12,episodic_memory,0.13397640061836225,0.6391118793530131
12,recognition_memory,0.13211772964350724,0.6391118793530131
13,micturition,0.08566776716941016,0.5704068089349649
13,anticipation,0.08425653980750528,0.5704068089349649
13,nociception,0.0744631232608153,0.5704068089349649
13,arousal,0.06954171431147523,0.5704068089349649
13,pain,0.06772912453769989,0.5704068089349649
14,motor_control,0.13040228959719416,0.5747815503307097
14,movement,0.11197985879671304,0.5747815503307097
14,execution,0.10739843725949016,0.5747815503307097
14,motor_learning,0.10626188365221878,0.5747815503307097
14,coordination,0.08418397258921738,0.5747815503307097
14,motor_sequence_learning,0.08343236785289558,0.5747815503307097
15,memory,0.12051713986281574,0.5743700942510215
15,remembering,0.1086785031065893,0.5743700942510215
15,retrieval,0.10220802716874844,0.5743700942510215
15,encoding,0.0984522518276148,0.5743700942510215
15,recognition_memory,0.09242490718962207,0.5743700942510215
15,episodic_memory,0.09201573265482656,0.5743700942510215
15,navigation,0.08827556797822175,0.5743700942510215
15,memory_retrieval,0.08742568381144346,0.5743700942510215
15,familiarity,0.08661395085577793,0.5743700942510215
15,visual_imagery,0.08432105899731017,0.5743700942510215
15,recognition,0.0832619531435011,0.5743700942510215
15,vision,0.0814651020306377,0.5743700942510215
15,visual_perception,0.07657081252928083,0.5743700942510215
15,visual_attention,0.07617729327064607,0.5743700942510215
16,word,0.14776804455760748,0.6116969222643102
16,semantic_processing,0.1459370991229833,0.6116969222643102
16,familiarity,0.13659639697289785,0.6116969222643102
16,retrieval,0.1356003545337226,0.6116969222643102
16,recognition,0.13037494195558094,0.6116969222643102
16,memory,0.12549289289639826,0.6116969222643102
16,semantic_knowledge,0.12380319052442874,0.6116969222643102
17,speech,0.1788238668980962,0.5962173424587185
17,speech_perception,0.17127604087618142,0.5962173424587185
17,hearing,0.16700436616153252,0.5962173424587185
17,listening,0.16636113700319294,0.5962173424587185
17,speech_processing,0.16229277748525728,0.5962173424587185
17,language,0.13249816511878695,0.5962173424587185
18,semantic_knowledge,0.09312779783706177,0.5976152355129096
18,semantic_processing,0.0919322695115828,0.5976152355129096
18,semantic_memory,0.0894841519647353,0.5976152355129096
18,theory_mind,0.08921796058176397,0.5976152355129096
18,episodic_memory,0.08693331793146407,0.5976152355129096
18,autobiographical_memory,0.07997914643475694,0.5976152355129096
18,retrieval,0.07590506668777128,0.5976152355129096
18,memory,0.07422695013943098,0.5976152355129096
18,imageability,0.07295735532549727,0.5976152355129096
18,semantic_information,0.07262851308362793,0.5976152355129096
18,episodic_simulation,0.07224905817297525,0.5976152355129096
19,speech,0.1995762437716413,0.632677293505016
19,speech_perception,0.19495480275872945,0.632677293505016
19,speech_processing,0.1871941644628743,0.632677293505016
19,hearing,0.18696810485396714,0.632677293505016
19,listening,0.1771806942149623,0.632677293505016
19,tone,0.14391365300107667,0.632677293505016
20,reward,0.14364260206352394,0.5856075962556375
20,reward_processing,0.11394488756537545,0.5856075962556375
20,reward_anticipation,0.09979816838067747,0.5856075962556375
20,anticipation,0.09240521143829786,0.5856075962556375
20,decision_making,0.07816999000746078,0.5856075962556375
20,valence,0.07694963109704092,0.5856075962556375
20,intertemporal_choice,0.07026884843284151,0.5856075962556375
20,instrumental_conditioning,0.0695589069983038,0.5856075962556375
20,taste,0.06704385806557392,0.5856075962556375
20,expectancy,0.06496942838920311,0.5856075962556375
20,arousal,0.06441731416336251,0.5856075962556375
20,reward_learning,0.06390449740335903,0.5856075962556375
20,emotion,0.06331207863529413,0.5856075962556375
21,word,0.17717890937474096,0.6369889002891816
21,semantic_processing,0.17373540694992254,0.6369889002891816
21,reading,0.1598061855077348,0.6369889002891816
21,naming,0.1597696339825394,0.6369889002891816
21,language,0.1559773261809767,0.6369889002891816
21,semantics,0.15228495369831335,0.6369889002891816
21,recognition,0.1494428690131976,0.6369889002891816
21,pseudowords,0.14651071222724646,0.6369889002891816
21,familiarity,0.14559363866515804,0.6369889002891816
21,phonology,0.14497159170340398,0.6369889002891816
21,face_perception,0.1449461877067037,0.6369889002891816
21,object_recognition,0.13794366591162754,0.6369889002891816
21,orthography,0.1353892573486723,0.6369889002891816
21,retrieval,0.13529719152247105,0.6369889002891816
22,memory,0.09335860043948788,0.563794695913777
22,episodic_memory,0.09203539425913257,0.563794695913777
22,retrieval,0.08994281879426427,0.563794695913777
22,memory_retrieval,0.0862877922155958,0.563794695913777
22,remembering,0.08464469630287014,0.563794695913777
22,visual_attention,0.07949109072694653,0.563794695913777
22,source_memory,0.07468107404200999,0.563794695913777
22,recall,0.07220538896727616,0.563794695913777
22,encoding,0.07158233042870485,0.563794695913777
22,prospection,0.07119217149650227,0.563794695913777
23,reward,0.17135104960875394,0.5989012670142639
23,reward_processing,0.1406045211239118,0.5989012670142639
23,reward_anticipation,0.13948945819952954,0.5989012670142639
23,anticipation,0.13128168947463476,0.5989012670142639
23,monetary_incentive_delay_task,0.1312265273236587,0.5989012670142639
23,feedback,0.10489576617475968,0.5989012670142639
23,instrumental_conditioning,0.0939717511724445,0.5989012670142639
23,reinforcement_learning,0.08664236241486092,0.5989012670142639
23,expectancy,0.08563491095990655,0.5989012670142639
23,motor_control,0.08122286741058916,0.5989012670142639
23,reward_learning,0.07988078172790658,0.5989012670142639
