CLUSTER,TOKEN,R,ROC_AUC
1,speech,0.24905998012189906,0.6564888143815277
1,hearing,0.2389018541545659,0.6564888143815277
1,listening,0.2335022121611184,0.6564888143815277
1,speech_perception,0.22277654844528127,0.6564888143815277
1,speech_processing,0.2203378381459748,0.6564888143815277
2,face_perception,0.1439006363324021,0.6352041645195485
2,recognition,0.14293156548503638,0.6352041645195485
2,familiarity,0.13629996746306364,0.6352041645195485
2,retrieval,0.13137920057055993,0.6352041645195485
2,vision,0.1304831821609296,0.6352041645195485
2,object_recognition,0.1274588641103447,0.6352041645195485
2,visual_perception,0.1172340299356008,0.6352041645195485
3,memory,0.1958240155904445,0.6531272826526371
3,declarative_memory,0.17121417668799516,0.6531272826526371
3,episodic_memory,0.17033655071567125,0.6531272826526371
3,recognition_memory,0.15832823552981595,0.6531272826526371
3,emotion,0.15771916488925308,0.6531272826526371
3,remembering,0.1573236769479143,0.6531272826526371
3,fear,0.15411657179239535,0.6531272826526371
3,emotional_memory,0.1436130385614037,0.6531272826526371
3,recognition,0.13945017026639595,0.6531272826526371
3,encoding,0.13906040102078,0.6531272826526371
3,valence,0.1351741305750283,0.6531272826526371
3,retrieval,0.1345765671342553,0.6531272826526371
3,facial_expression,0.13276437432687746,0.6531272826526371
3,recall,0.1301154506085232,0.6531272826526371
3,picture,0.128958582072217,0.6531272826526371
3,autobiographical_memory,0.1271799806714832,0.6531272826526371
3,memory_process,0.12311715485878727,0.6531272826526371
3,arousal,0.12254425006068427,0.6531272826526371
3,source_memory,0.12180468147632716,0.6531272826526371
3,face,0.12129521985898566,0.6531272826526371
3,episodic_simulation,0.12020778212120545,0.6531272826526371
3,encoding_task,0.11755526836936347,0.6531272826526371
4,execution,0.1784529929361117,0.6255365602225843
4,working_memory,0.14684027561550533,0.6255365602225843
4,hand,0.14461879820927534,0.6255365602225843
4,manipulation,0.1411744964653377,0.6255365602225843
4,attention,0.12890838518585615,0.6255365602225843
4,spatial_attention,0.12794636122454411,0.6255365602225843
4,movement,0.1274009601235051,0.6255365602225843
4,rehearsal,0.12714878770620122,0.6255365602225843
4,action,0.12521889002250713,0.6255365602225843
4,reaction_time,0.12268268303974275,0.6255365602225843
4,grasping,0.11824536082526706,0.6255365602225843
4,covert,0.11818823721945595,0.6255365602225843
4,strategy,0.11712461088245472,0.6255365602225843
4,monitoring,0.11598380583405556,0.6255365602225843
4,representation,0.11558138934303265,0.6255365602225843
4,response_selection,0.11357038123919655,0.6255365602225843
4,grasp,0.11215450600480656,0.6255365602225843
5,reward,0.1360236677943279,0.6112495982230222
5,anticipation,0.13275143030810088,0.6112495982230222
5,arousal,0.12074813921537578,0.6112495982230222
5,monitoring,0.11928693639280165,0.6112495982230222
5,decision_making,0.111180731955433,0.6112495982230222
5,reward_processing,0.10436022496815724,0.6112495982230222
5,valence,0.1003975517537758,0.6112495982230222
5,expectancy,0.0984583477923808,0.6112495982230222
5,reaction_time,0.09789671551845736,0.6112495982230222
5,cognitive_control,0.09685909246288664,0.6112495982230222
5,salience,0.09617010383712657,0.6112495982230222
5,error_detection,0.0935560912642329,0.6112495982230222
5,reward_anticipation,0.09304843501986436,0.6112495982230222
5,pain,0.08726838696983655,0.6112495982230222
5,strategy,0.08676959271350759,0.6112495982230222
5,context,0.08657784276413517,0.6112495982230222
5,decision,0.08426356862888175,0.6112495982230222
5,goal,0.08334957227341727,0.6112495982230222
5,response_selection,0.08292802510295312,0.6112495982230222
5,interoception,0.07779908089697865,0.6112495982230222
5,retrieval,0.07670823241156706,0.6112495982230222
6,reward,0.2695359906038103,0.6388413999462901
6,reward_processing,0.2153362016148515,0.6388413999462901
6,reward_anticipation,0.20080234679983974,0.6388413999462901
6,anticipation,0.1494180807277695,0.6388413999462901
6,decision_making,0.14845487577147082,0.6388413999462901
6,reward_learning,0.1382557096959864,0.6388413999462901
6,valence,0.1359051973742498,0.6388413999462901
6,monetary_incentive_delay_task,0.12981765533743853,0.6388413999462901
6,expectancy,0.12017851703474144,0.6388413999462901
6,instrumental_conditioning,0.11651807358660175,0.6388413999462901
6,salience,0.11447419395654394,0.6388413999462901
6,addiction,0.11220312202009028,0.6388413999462901
6,arousal,0.10925371869111834,0.6388413999462901
6,reinforcement_learning,0.10548212015684144,0.6388413999462901
6,taste,0.10370120817276278,0.6388413999462901
6,gambling,0.10269616751062717,0.6388413999462901
6,intertemporal_choice,0.10189711584111932,0.6388413999462901
6,loss,0.09990564331151493,0.6388413999462901
6,loss_aversion,0.09626718464503943,0.6388413999462901
6,loss_anticipation,0.09364790549047124,0.6388413999462901
