CLUSTER,TOKEN,R,ROC_AUC
1,painful_stimulation,0.12688205366689664,0.625613568824994
1,pain,0.12575353141628307,0.625613568824994
1,hearing,0.11963941254729266,0.625613568824994
1,heat,0.11314682852351042,0.625613568824994
1,movement,0.11009888288839036,0.625613568824994
1,hand,0.10884387513660296,0.625613568824994
1,tone,0.10549107667419287,0.625613568824994
1,listening,0.10088734991204364,0.625613568824994
1,tactile_stimulation,0.1000915749719406,0.625613568824994
2,spatial_attention,0.1523489181634263,0.5975983617318646
2,attention,0.14490683156657555,0.5975983617318646
2,visual_attention,0.12731304837269047,0.5975983617318646
2,eye,0.12077046939290377,0.5975983617318646
2,visuospatial_attention,0.11921202762158598,0.5975983617318646
2,covert,0.11005335667792343,0.5975983617318646
2,manipulation,0.10906949407155307,0.5975983617318646
2,intention,0.10816645300316903,0.5975983617318646
2,execution,0.10765211338296947,0.5975983617318646
3,memory,0.16248515573521244,0.6153976458197323
3,episodic_memory,0.1478537433363621,0.6153976458197323
3,declarative_memory,0.14016122131213388,0.6153976458197323
3,recognition_memory,0.13953377195685782,0.6153976458197323
3,remembering,0.13532149801025511,0.6153976458197323
3,encoding,0.12890816312071915,0.6153976458197323
3,retrieval,0.12798857816951525,0.6153976458197323
3,spatial_memory,0.11911575392118068,0.6153976458197323
3,recognition,0.11555505747809285,0.6153976458197323
3,cognitive_map,0.11270312379975728,0.6153976458197323
3,navigation,0.10784734574885377,0.6153976458197323
4,episodic_memory,0.14545670676468106,0.5935015387832159
4,autobiographical_memory,0.1375670266640867,0.5935015387832159
4,memory,0.12523206623414426,0.5935015387832159
4,remembering,0.11917497789835862,0.5935015387832159
4,memory_retrieval,0.11858951448476295,0.5935015387832159
4,retrieval,0.11460691599301917,0.5935015387832159
4,prospection,0.10662314406630223,0.5935015387832159
4,episodic_simulation,0.09671972759584573,0.5935015387832159
5,arousal,0.11327905102190702,0.5959453637038352
5,anticipation,0.1086175956595018,0.5959453637038352
5,interoception,0.10284933534167204,0.5959453637038352
5,pain,0.09929620499581768,0.5959453637038352
5,error_detection,0.09484307708486683,0.5959453637038352
5,monitoring,0.09311022716238024,0.5959453637038352
6,speech,0.22445704683326653,0.6524952015254539
6,language,0.21182621189584785,0.6524952015254539
6,language_processing,0.1993062768561684,0.6524952015254539
6,speech_processing,0.19600449282605692,0.6524952015254539
6,listening,0.19144817426162256,0.6524952015254539
6,speech_perception,0.18888848136513986,0.6524952015254539
6,hearing,0.1817863202695168,0.6524952015254539
6,semantic_processing,0.179002371465233,0.6524952015254539
6,semantics,0.17066898366811878,0.6524952015254539
7,fear,0.20907153744033055,0.6352356676141686
7,emotion,0.20509501431833127,0.6352356676141686
7,facial_expression,0.17582489007856786,0.6352356676141686
7,valence,0.16737222547564098,0.6352356676141686
7,arousal,0.1511396456127233,0.6352356676141686
7,face,0.14489178999636532,0.6352356676141686
8,motor_control,0.13077711127488295,0.5746762784079535
8,execution,0.10841246020567984,0.5746762784079535
8,movement,0.10790496846609066,0.5746762784079535
8,motor_learning,0.10620361069905898,0.5746762784079535
8,coordination,0.08448838995367725,0.5746762784079535
8,motor_sequence_learning,0.07919844008567509,0.5746762784079535
9,word,0.18632027097833645,0.6416528949055205
9,semantic_processing,0.1831607089932252,0.6416528949055205
9,naming,0.16367681641345144,0.6416528949055205
9,familiarity,0.15983271793139167,0.6416528949055205
9,recognition,0.15969809581769678,0.6416528949055205
9,reading,0.15419314121304833,0.6416528949055205
9,language,0.15335320129797927,0.6416528949055205
9,retrieval,0.15237133136144124,0.6416528949055205
9,semantics,0.14777688773333186,0.6416528949055205
9,face_perception,0.14464410622367568,0.6416528949055205
9,phonology,0.14145049678490898,0.6416528949055205
10,monitoring,0.15483617347227638,0.5979357382845714
10,error_detection,0.11528760834032273,0.5979357382845714
10,cognitive_control,0.11118479653485554,0.5979357382845714
10,decision_making,0.1074204079166478,0.5979357382845714
10,response_selection,0.1049437314165864,0.5979357382845714
10,performance_monitoring,0.0982706446996952,0.5979357382845714
10,anticipation,0.09145980822557916,0.5979357382845714
10,reward,0.0894145896620199,0.5979357382845714
10,pain,0.08871023356613178,0.5979357382845714
10,response_conflict,0.08346446725346449,0.5979357382845714
11,reward,0.1664877184277151,0.5873745703253304
11,reward_anticipation,0.13684365985966707,0.5873745703253304
11,reward_processing,0.1367565802581014,0.5873745703253304
11,reward_learning,0.10016157125249042,0.5873745703253304
11,anticipation,0.08946723264930573,0.5873745703253304
11,addiction,0.08816019500332639,0.5873745703253304
11,decision_making,0.08472472976656104,0.5873745703253304
11,expectancy,0.07893283747780071,0.5873745703253304
12,face_perception,0.18044673424158364,0.636390395591211
12,vision,0.1577037216349408,0.636390395591211
12,object_recognition,0.15496745455866312,0.636390395591211
12,recognition,0.14203370240921145,0.636390395591211
12,face,0.14038481308941608,0.636390395591211
12,visual_angle,0.13823199874881875,0.636390395591211
12,visual_attention,0.13669755229148545,0.636390395591211
12,visual_perception,0.13515969892056573,0.636390395591211
12,shape,0.13034135500393512,0.636390395591211
12,visual_object,0.12986016539777895,0.636390395591211
12,face_recognition,0.12615284771378865,0.636390395591211
12,familiarity,0.1217736182522022,0.636390395591211
13,memory,0.19977213751555994,0.6588689593297907
13,emotion,0.1789017474142009,0.6588689593297907
13,fear,0.17812661735781218,0.6588689593297907
13,episodic_memory,0.17326043841390892,0.6588689593297907
13,declarative_memory,0.16909720910539078,0.6588689593297907
13,remembering,0.1622631580620936,0.6588689593297907
13,valence,0.1588725917002678,0.6588689593297907
13,recognition_memory,0.1567471844378674,0.6588689593297907
13,emotional_memory,0.1512301427534287,0.6588689593297907
13,facial_expression,0.14955412159286507,0.6588689593297907
14,reward,0.17135104960875394,0.600361178323292
14,reward_processing,0.1406045211239118,0.600361178323292
14,reward_anticipation,0.13948945819952954,0.600361178323292
14,anticipation,0.13128168947463476,0.600361178323292
14,monetary_incentive_delay_task,0.1312265273236587,0.600361178323292
14,feedback,0.10489576617475968,0.600361178323292
14,instrumental_conditioning,0.0939717511724445,0.600361178323292
14,reinforcement_learning,0.08664236241486092,0.600361178323292
14,expectancy,0.08563491095990655,0.600361178323292
14,motor_control,0.08122286741058916,0.600361178323292
14,reward_learning,0.07988078172790658,0.600361178323292
14,habit_learning,0.07927767907436087,0.600361178323292
14,loss_anticipation,0.07789352390015289,0.600361178323292
15,semantic_knowledge,0.09950813787996976,0.5811377690794266
15,semantic_memory,0.09904928326572984,0.5811377690794266
15,episodic_memory,0.09420015769574057,0.5811377690794266
15,semantic_processing,0.09002436918177299,0.5811377690794266
15,memory,0.08804063556729043,0.5811377690794266
15,retrieval,0.07751416798785192,0.5811377690794266
16,working_memory,0.1588504483760827,0.6291912275771303
16,manipulation,0.15692668852734773,0.6291912275771303
16,execution,0.13712939276544162,0.6291912275771303
16,rehearsal,0.13699545087811155,0.6291912275771303
16,language,0.13582701365320266,0.6291912275771303
16,word,0.1336060977542896,0.6291912275771303
16,reaction_time,0.1301204421240566,0.6291912275771303
16,representation,0.12732623029420448,0.6291912275771303
16,grasping,0.12424166912039755,0.6291912275771303
16,semantic_processing,0.12411664790202362,0.6291912275771303
16,action,0.12364620598263,0.6291912275771303
16,hand,0.12075302154808233,0.6291912275771303
17,memory,0.1106207124172162,0.5685146079353622
17,remembering,0.10787501322645572,0.5685146079353622
17,visual_imagery,0.1031522330128812,0.5685146079353622
17,retrieval,0.10101030949270152,0.5685146079353622
17,episodic_memory,0.10023611071443034,0.5685146079353622
18,hearing,0.2181521804295896,0.6330754153284125
18,speech,0.21279399301719445,0.6330754153284125
18,listening,0.20645240161647424,0.6330754153284125
18,speech_perception,0.20452816829073311,0.6330754153284125
18,speech_processing,0.19156520237161384,0.6330754153284125
18,tone,0.16888150258336315,0.6330754153284125
18,music,0.1543460177550997,0.6330754153284125
18,passive_listening,0.1468949345305031,0.6330754153284125
18,melody,0.1455777052282463,0.6330754153284125
18,auditory_perception,0.14406552106400894,0.6330754153284125
19,speech,0.22659891699682785,0.6589594205191627
19,hearing,0.21234183549954275,0.6589594205191627
19,listening,0.20946659984367427,0.6589594205191627
19,speech_processing,0.19817486179224325,0.6589594205191627
19,speech_perception,0.19802700229560985,0.6589594205191627
20,reward,0.14364260206352394,0.5819915886267153
20,reward_processing,0.11394488756537545,0.5819915886267153
20,reward_anticipation,0.09979816838067747,0.5819915886267153
20,anticipation,0.09240521143829786,0.5819915886267153
20,decision_making,0.07816999000746078,0.5819915886267153
20,valence,0.07694963109704092,0.5819915886267153
20,intertemporal_choice,0.07026884843284151,0.5819915886267153
21,memory,0.10549413128421292,0.5732688428489235
21,retrieval,0.09820661340284552,0.5732688428489235
21,episodic_memory,0.09483030572143404,0.5732688428489235
21,remembering,0.09435321000813912,0.5732688428489235
21,memory_retrieval,0.09327447531378354,0.5732688428489235
21,visual_attention,0.08400904538182359,0.5732688428489235
21,encoding,0.0816108424476327,0.5732688428489235
21,source_memory,0.07896457149976746,0.5732688428489235
21,navigation,0.07842742029712768,0.5732688428489235
22,reward,0.19717903573990905,0.6067895842212806
22,reward_processing,0.15361186879585778,0.6067895842212806
22,reward_anticipation,0.1440472426754409,0.6067895842212806
22,anticipation,0.13842443334833762,0.6067895842212806
22,monetary_incentive_delay_task,0.13739824898367806,0.6067895842212806
22,instrumental_conditioning,0.10790438174837666,0.6067895842212806
22,reinforcement_learning,0.10290085190069267,0.6067895842212806
22,feedback,0.10058815648041652,0.6067895842212806
22,reward_learning,0.08807302478171722,0.6067895842212806
22,motor_control,0.0864511555133978,0.6067895842212806
23,reward,0.2503189039355677,0.6215067165331893
23,reward_anticipation,0.2221302947137747,0.6215067165331893
23,reward_processing,0.1969204152481544,0.6215067165331893
23,monetary_incentive_delay_task,0.16667426282360098,0.6215067165331893
23,anticipation,0.1442459658368312,0.6215067165331893
23,reward_learning,0.12627489743686335,0.6215067165331893
23,instrumental_conditioning,0.11942906484357872,0.6215067165331893
23,reinforcement_learning,0.11917348031043615,0.6215067165331893
23,loss_anticipation,0.11663740111916132,0.6215067165331893
23,feedback,0.11228901024265987,0.6215067165331893
23,addiction,0.1119134400023433,0.6215067165331893
23,gambling,0.11054845217634797,0.6215067165331893
24,execution,0.198099145323754,0.6133194012030642
24,movement,0.16145393975588013,0.6133194012030642
24,hand,0.15656235122385945,0.6133194012030642
24,motor_control,0.1396788444178464,0.6133194012030642
24,working_memory,0.1282608706383272,0.6133194012030642
24,preparation,0.12427930155870093,0.6133194012030642
24,rehearsal,0.11876359026571826,0.6133194012030642
24,motor_planning,0.11783727857219352,0.6133194012030642
24,monitoring,0.11470618234176155,0.6133194012030642
25,reward,0.13435208289855927,0.6111174164635438
25,autobiographical_memory,0.123766274753601,0.6111174164635438
25,valence,0.12018827907248684,0.6111174164635438
25,social_cognition,0.11127203607134573,0.6111174164635438
25,decision_making,0.10819437800565544,0.6111174164635438
25,theory_mind,0.10629090745256492,0.6111174164635438
25,reward_processing,0.10607669915679432,0.6111174164635438
25,emotion,0.10335515732539692,0.6111174164635438
25,prospection,0.1033350256214822,0.6111174164635438
25,arousal,0.09674014190276067,0.6111174164635438
25,episodic_simulation,0.09291334047737622,0.6111174164635438
26,speech,0.1788238668980962,0.5956421692900085
26,speech_perception,0.17127604087618142,0.5956421692900085
26,hearing,0.16700436616153252,0.5956421692900085
26,listening,0.16636113700319294,0.5956421692900085
26,speech_processing,0.16229277748525728,0.5956421692900085
27,reward,0.2678068831882269,0.6360918196761044
27,reward_anticipation,0.22084140609944536,0.6360918196761044
27,reward_processing,0.2164765048258261,0.6360918196761044
27,monetary_incentive_delay_task,0.1750929978038233,0.6360918196761044
27,anticipation,0.15285067664206192,0.6360918196761044
28,motor_learning,0.06486073283682063,0.5431612445179911
28,motor_control,0.0579589119134004,0.5431612445179911
28,vection,0.05654904322537435,0.5431612445179911
28,movement,0.055187965404565616,0.5431612445179911
28,autonomic_nervous_system_function,0.05402954988880443,0.5431612445179911
29,word,0.13528682458592572,0.6103807180273543
29,retrieval,0.13470365002138207,0.6103807180273543
29,semantic_processing,0.12893278271832131,0.6103807180273543
29,working_memory,0.12041005229115173,0.6103807180273543
29,cognitive_process,0.11970970919508155,0.6103807180273543
29,cognitive,0.11420787609331905,0.6103807180273543
29,language,0.11391707453574446,0.6103807180273543
29,cognitive_control,0.113406477693874,0.6103807180273543
29,monitoring,0.11270940282761838,0.6103807180273543
29,language_processing,0.1123574379294638,0.6103807180273543
29,reaction_time,0.1098249853237208,0.6103807180273543
29,judgment,0.10974311180706244,0.6103807180273543
30,anticipation,0.08665285660996068,0.5690425505035502
30,painful_stimulation,0.08613466861624755,0.5690425505035502
