CLUSTER,TOKEN,R,ROC_AUC
1,episodic_memory,0.10827905970232657,0.5645961142720646
1,autobiographical_memory,0.09897910168666717,0.5645961142720646
1,memory,0.09357134521069403,0.5645961142720646
1,remembering,0.08802356079453412,0.5645961142720646
1,prospection,0.08274597534153813,0.5645961142720646
1,retrieval,0.0786267374807089,0.5645961142720646
1,memory_retrieval,0.07854741851999561,0.5645961142720646
1,recall,0.07732838438583017,0.5645961142720646
1,source_memory,0.07444174262262611,0.5645961142720646
1,episodic_simulation,0.07443891299950116,0.5645961142720646
1,thought,0.06885150051341304,0.5645961142720646
1,consciousness,0.06733897718650872,0.5645961142720646
1,recognition_memory,0.06272346916719618,0.5645961142720646
1,navigation,0.06252687483683164,0.5645961142720646
1,theory_mind,0.0618251461919999,0.5645961142720646
1,salience,0.059110385891138026,0.5645961142720646
2,episodic_memory,0.1325592131911658,0.5907446772180212
2,autobiographical_memory,0.12725667013040365,0.5907446772180212
2,memory,0.11393637215719288,0.5907446772180212
2,memory_retrieval,0.1134346291376234,0.5907446772180212
2,remembering,0.10898857650299734,0.5907446772180212
2,retrieval,0.10812846502472699,0.5907446772180212
2,prospection,0.09531000819081073,0.5907446772180212
2,episodic_simulation,0.0867996722453115,0.5907446772180212
3,speech,0.24208703440181545,0.6662422940849917
3,language,0.22709422319913924,0.6662422940849917
3,language_processing,0.21285954758233788,0.6662422940849917
3,speech_processing,0.21088918686303715,0.6662422940849917
3,listening,0.20843067195847886,0.6662422940849917
3,speech_perception,0.20511749574388996,0.6662422940849917
3,hearing,0.19945265401872025,0.6662422940849917
3,semantic_processing,0.1874081914769541,0.6662422940849917
3,language_comprehension,0.1807486479343568,0.6662422940849917
3,semantics,0.18058651782786625,0.6662422940849917
3,word,0.17706208128761491,0.6662422940849917
3,syllable,0.1720795345721695,0.6662422940849917
3,sentence_processing,0.1656213605987315,0.6662422940849917
4,hand,0.20243107734237248,0.6145085218100417
4,execution,0.18979989930964408,0.6145085218100417
4,movement,0.18675789340083274,0.6145085218100417
4,motor_control,0.1437548547604982,0.6145085218100417
4,arm,0.14308245321100804,0.6145085218100417
4,grasping,0.13670273227316762,0.6145085218100417
4,grasp,0.1270289846173312,0.6145085218100417
4,motor_planning,0.12199960893779825,0.6145085218100417
5,monitoring,0.15863237265789326,0.5482456855852315
5,cognitive_control,0.12265439769712275,0.5482456855852315
5,decision_making,0.12197092817522735,0.5482456855852315
5,error_detection,0.11196611629983767,0.5482456855852315
5,response_selection,0.10666527843340058,0.5482456855852315
5,cognitive,0.1020719437203658,0.5482456855852315
6,reward,0.16648771842771526,0.5928129459745437
6,reward_anticipation,0.13684365985966682,0.5928129459745437
6,reward_processing,0.13675658025810106,0.5928129459745437
6,reward_learning,0.10016157125249056,0.5928129459745437
6,anticipation,0.08946723264930541,0.5928129459745437
6,addiction,0.08816019500332599,0.5928129459745437
7,reward,0.2256725914701489,0.6114099738667994
7,reward_processing,0.18206568561393333,0.6114099738667994
7,reward_anticipation,0.17285041242868854,0.6114099738667994
7,anticipation,0.16104520382852253,0.6114099738667994
7,monetary_incentive_delay_task,0.1599674061469989,0.6114099738667994
7,instrumental_conditioning,0.1259186924080938,0.6114099738667994
7,feedback,0.12126281561889544,0.6114099738667994
7,reinforcement_learning,0.11564998477167167,0.6114099738667994
7,reward_learning,0.1029804850839292,0.6114099738667994
7,expectancy,0.10242787364724533,0.6114099738667994
7,habit_learning,0.09320465327475892,0.6114099738667994
7,loss_anticipation,0.08946908350836329,0.6114099738667994
7,decision_making,0.08942035579629726,0.6114099738667994
8,face_perception,0.1700704965315012,0.6285186027778924
8,vision,0.15587899077745365,0.6285186027778924
8,object_recognition,0.15564248765744548,0.6285186027778924
8,recognition,0.15206400007871715,0.6285186027778924
8,reading,0.1379001672478634,0.6285186027778924
8,familiarity,0.13738206928026372,0.6285186027778924
8,word,0.13277369573897765,0.6285186027778924
8,visual_perception,0.13031482839041778,0.6285186027778924
9,hearing,0.2121624329707518,0.6488546927220449
9,listening,0.19892928688178196,0.6488546927220449
9,speech,0.1975127780670023,0.6488546927220449
9,speech_perception,0.1801888756554982,0.6488546927220449
9,speech_processing,0.17537832036161258,0.6488546927220449
10,semantic_knowledge,0.09950813787997022,0.5811553061320613
10,semantic_memory,0.09904928326573018,0.5811553061320613
10,episodic_memory,0.09420015769574068,0.5811553061320613
10,semantic_processing,0.09002436918177302,0.5811553061320613
10,memory,0.08804063556729033,0.5811553061320613
10,retrieval,0.07751416798785188,0.5811553061320613
10,semantic_information,0.07590501901013415,0.5811553061320613
10,declarative_memory,0.07576913668648176,0.5811553061320613
10,imageability,0.07486076980211281,0.5811553061320613
10,autobiographical_memory,0.07466113134224148,0.5811553061320613
10,word,0.07385793704124631,0.5811553061320613
10,remembering,0.0721481613423741,0.5811553061320613
10,theory_mind,0.07169390107368523,0.5811553061320613
10,recognition_memory,0.06974553513844009,0.5811553061320613
11,emotion,0.2609020053215457,0.6615254428166586
11,fear,0.2597075715052552,0.6615254428166586
11,facial_expression,0.2318186967160499,0.6615254428166586
11,valence,0.21809168096094494,0.6615254428166586
11,arousal,0.18900271974932145,0.6615254428166586
11,face,0.1807522466721104,0.6615254428166586
11,emotional_expression,0.1664760717499647,0.6615254428166586
11,anger,0.16362244326234374,0.6615254428166586
12,reward,0.31054621602485905,0.6499062690868981
12,reward_anticipation,0.2654069207375782,0.6499062690868981
12,reward_processing,0.24780808659067474,0.6499062690868981
12,monetary_incentive_delay_task,0.20482501621764715,0.6499062690868981
12,anticipation,0.1780608985865225,0.6499062690868981
