CLUSTER,TOKEN,R,ROC_AUC
1,face_perception,0.18543951161656155,0.5328101449571846
1,object_recognition,0.16085173134160358,0.5328101449571846
1,vision,0.15885262049999618,0.5328101449571846
1,recognition,0.1583854492898032,0.5328101449571846
1,face,0.13993314187007672,0.5328101449571846
1,familiarity,0.13917384416800355,0.5328101449571846
1,visual_perception,0.137011293469975,0.5328101449571846
1,visual_angle,0.13255920119595482,0.5328101449571846
1,visual_object,0.1319880847158409,0.5328101449571846
1,shape,0.1298194182556642,0.5328101449571846
1,perception,0.12858685937489445,0.5328101449571846
1,face_recognition,0.12659658321244088,0.5328101449571846
1,visual_attention,0.12591979648448615,0.5328101449571846
1,reading,0.12582430467884767,0.5328101449571846
1,picture,0.12344378021471784,0.5328101449571846
1,covert,0.11799603826678508,0.5328101449571846
1,word,0.11744810230824032,0.5328101449571846
1,naming,0.11643119418912673,0.5328101449571846
1,object_perception,0.11605134910552647,0.5328101449571846
1,representation,0.11545105483793736,0.5328101449571846
1,semantic_processing,0.1137310233259945,0.5328101449571846
1,eye,0.11182140055987703,0.5328101449571846
1,visual_motion,0.1104086515011358,0.5328101449571846
1,retrieval,0.10997648797659022,0.5328101449571846
2,monitoring,0.14992611029186922,0.5388771525752537
2,decision_making,0.11930164623743512,0.5388771525752537
2,cognitive_control,0.11864178527646548,0.5388771525752537
2,cognitive,0.10994552133293968,0.5388771525752537
2,autobiographical_memory,0.10958065842528808,0.5388771525752537
2,cognitive_process,0.10619673883045083,0.5388771525752537
2,error_detection,0.1021587279710462,0.5388771525752537
2,executive_function,0.09866173294690712,0.5388771525752537
2,remembering,0.09606076306524164,0.5388771525752537
2,valence,0.09571312225588716,0.5388771525752537
2,arousal,0.09523710026160004,0.5388771525752537
2,decision,0.09497097291611224,0.5388771525752537
2,response_selection,0.09451140989217313,0.5388771525752537
2,reaction_time,0.09324649766463974,0.5388771525752537
2,reward,0.09214764786228366,0.5388771525752537
2,episodic_memory,0.09209264751795644,0.5388771525752537
2,strategy,0.08940188148242098,0.5388771525752537
2,retrieval,0.08892924666296308,0.5388771525752537
3,memory,0.19836730298295152,0.5077425983600319
3,episodic_memory,0.17864935670780413,0.5077425983600319
3,retrieval,0.16736459674809598,0.5077425983600319
3,recognition_memory,0.16509351128146918,0.5077425983600319
3,remembering,0.16140867545293094,0.5077425983600319
3,declarative_memory,0.15748311472010051,0.5077425983600319
3,encoding,0.15254086887519516,0.5077425983600319
3,recognition,0.1493403912428296,0.5077425983600319
3,familiarity,0.13897366571034073,0.5077425983600319
3,recall,0.12832551063583178,0.5077425983600319
3,spatial_memory,0.1220362063031778,0.5077425983600319
3,picture,0.12159427322956914,0.5077425983600319
3,encoding_task,0.12121764345988527,0.5077425983600319
3,source_memory,0.11983187858589435,0.5077425983600319
3,episodic_simulation,0.11729686412950062,0.5077425983600319
3,semantic_memory,0.11628799341857485,0.5077425983600319
3,autobiographical_memory,0.11532924793452892,0.5077425983600319
3,navigation,0.11517117092531415,0.5077425983600319
3,memory_process,0.11330532666311335,0.5077425983600319
3,memory_retrieval,0.11107289668179968,0.5077425983600319
4,hearing,0.19042355526198426,0.520455448426781
4,listening,0.18113210847378175,0.520455448426781
4,speech,0.1717543852281221,0.520455448426781
4,tone,0.15643002536483885,0.520455448426781
4,speech_perception,0.15555937013328755,0.520455448426781
