CLUSTER,TOKEN,R,ROC_AUC,DOMAIN,TITLE
1,speech,0.2578561303049364,0.6608413606755328,LANGUAGE,Language
1,speech_processing,0.22654366032437864,0.6608413606755328,LANGUAGE,Language
1,speech_perception,0.22602199711019666,0.6608413606755328,LANGUAGE,Language
1,listening,0.22504464101603736,0.6608413606755328,LANGUAGE,Language
1,hearing,0.22015381635261624,0.6608413606755328,LANGUAGE,Language
1,language,0.21973113852038464,0.6608413606755328,LANGUAGE,Language
1,language_processing,0.20453162203181324,0.6608413606755328,LANGUAGE,Language
1,syllable,0.17521701216903568,0.6608413606755328,LANGUAGE,Language
1,semantic_processing,0.16885895699119266,0.6608413606755328,LANGUAGE,Language
1,language_comprehension,0.1687366649354315,0.6608413606755328,LANGUAGE,Language
2,monitoring,0.14119073650810654,0.6032240524549484,COGNITION,Cognition
2,cognitive_control,0.1117014141455798,0.6032240524549484,COGNITION,Cognition
2,error_detection,0.10328582067395008,0.6032240524549484,COGNITION,Cognition
2,response_selection,0.10049634458862487,0.6032240524549484,COGNITION,Cognition
2,reaction_time,0.09337799219568388,0.6032240524549484,COGNITION,Cognition
2,preparation,0.09291308572017618,0.6032240524549484,COGNITION,Cognition
2,working_memory,0.08851776207127418,0.6032240524549484,COGNITION,Cognition
2,decision_making,0.0884823418805323,0.6032240524549484,COGNITION,Cognition
2,anticipation,0.08820141930203226,0.6032240524549484,COGNITION,Cognition
2,strategy,0.08800576869924781,0.6032240524549484,COGNITION,Cognition
2,execution,0.08650502107705862,0.6032240524549484,COGNITION,Cognition
2,performance_monitoring,0.0847526146231183,0.6032240524549484,COGNITION,Cognition
2,cognitive,0.08319730110553236,0.6032240524549484,COGNITION,Cognition
2,executive_function,0.08064800922008998,0.6032240524549484,COGNITION,Cognition
2,cognitive_process,0.07925890008730274,0.6032240524549484,COGNITION,Cognition
2,arousal,0.07847241396904409,0.6032240524549484,COGNITION,Cognition
2,goal,0.07711569477157591,0.6032240524549484,COGNITION,Cognition
2,task_set,0.07603388934030411,0.6032240524549484,COGNITION,Cognition
2,motor_control,0.0752259480484726,0.6032240524549484,COGNITION,Cognition
2,manipulation,0.07461734551866724,0.6032240524549484,COGNITION,Cognition
2,pain,0.07436711158205693,0.6032240524549484,COGNITION,Cognition
2,maintenance,0.07324749306781296,0.6032240524549484,COGNITION,Cognition
2,painful_stimulation,0.07086688211545766,0.6032240524549484,COGNITION,Cognition
2,rehearsal,0.07034872366230535,0.6032240524549484,COGNITION,Cognition
2,effort,0.06985495492715167,0.6032240524549484,COGNITION,Cognition
