CLUSTER,TOKEN,R,ROC_AUC
1,manipulation,0.15477466585760022,0.6083589377703906
1,working_memory,0.15278995835281636,0.6083589377703906
1,reaction_time,0.13928698145005455,0.6083589377703906
1,execution,0.1286882193382798,0.6083589377703906
1,attention,0.1274788310579508,0.6083589377703906
1,cognitive_process,0.1268153295489739,0.6083589377703906
1,rehearsal,0.12604646273014986,0.6083589377703906
1,retrieval,0.12581588288972914,0.6083589377703906
1,strategy,0.12287224559750408,0.6083589377703906
1,covert,0.12250820798815007,0.6083589377703906
1,action,0.11864387574989625,0.6083589377703906
1,spatial_attention,0.1176173667822705,0.6083589377703906
1,goal,0.11747539132683772,0.6083589377703906
1,representation,0.11194551077935673,0.6083589377703906
1,intention,0.11031642115293877,0.6083589377703906
1,language,0.10989781367038194,0.6083589377703906
2,emotion,0.1090685393019118,0.5901702813169405
2,theory_mind,0.10177451673137204,0.5901702813169405
2,semantic_processing,0.0976577718113396,0.5901702813169405
2,semantic_memory,0.09482318220378792,0.5901702813169405
2,semantic_knowledge,0.09223808648474373,0.5901702813169405
2,autobiographical_memory,0.09094648240197988,0.5901702813169405
3,monitoring,0.13918278131926934,0.5893481615340145
3,cognitive_control,0.1205611638974149,0.5893481615340145
3,arousal,0.111862818874295,0.5893481615340145
3,reaction_time,0.11143502833901273,0.5893481615340145
3,decision_making,0.10880637579255152,0.5893481615340145
3,error_detection,0.10866832143357114,0.5893481615340145
3,anticipation,0.10434914295921076,0.5893481615340145
3,response_selection,0.1040238490516328,0.5893481615340145
3,cognitive_process,0.10098385893896718,0.5893481615340145
4,face_perception,0.17627983420310914,0.6465716715397889
4,word,0.16968936154174447,0.6465716715397889
4,recognition,0.1691041237224801,0.6465716715397889
4,semantic_processing,0.16501267280590404,0.6465716715397889
4,familiarity,0.15929130490527574,0.6465716715397889
4,reading,0.15582822810176605,0.6465716715397889
4,naming,0.15530800819368792,0.6465716715397889
4,object_recognition,0.1550414993815422,0.6465716715397889
4,retrieval,0.1383019840551675,0.6465716715397889
4,pseudowords,0.13540194462352978,0.6465716715397889
5,speech,0.2774110283236096,0.6626648132739077
5,hearing,0.2490202415180522,0.6626648132739077
5,speech_perception,0.2486590113552456,0.6626648132739077
5,listening,0.2485686692675197,0.6626648132739077
5,speech_processing,0.2478059369717405,0.6626648132739077
5,language,0.21637544895516306,0.6626648132739077
5,language_processing,0.1985163471182569,0.6626648132739077
5,syllable,0.18532220008148714,0.6626648132739077
6,memory,0.19486673888469624,0.6655709280287347
6,emotion,0.19233550692368276,0.6655709280287347
6,fear,0.19175063343865392,0.6655709280287347
6,declarative_memory,0.17293358771513026,0.6655709280287347
6,episodic_memory,0.16830985833134698,0.6655709280287347
6,valence,0.1662455988001362,0.6655709280287347
6,emotional_memory,0.16032011447555952,0.6655709280287347
6,facial_expression,0.15861132811446513,0.6655709280287347
6,recognition_memory,0.15702749215329162,0.6655709280287347
7,reward,0.2256725914701489,0.6158842179259627
7,reward_processing,0.18206568561393333,0.6158842179259627
7,reward_anticipation,0.17285041242868854,0.6158842179259627
7,anticipation,0.16104520382852253,0.6158842179259627
7,monetary_incentive_delay_task,0.1599674061469989,0.6158842179259627
7,instrumental_conditioning,0.1259186924080938,0.6158842179259627
8,retrieval,0.1160728187333406,0.596182664934209
8,memory,0.11548863433343502,0.596182664934209
8,remembering,0.11140607600018296,0.596182664934209
8,visual_imagery,0.10606317913767743,0.596182664934209
8,familiarity,0.10365902478067804,0.596182664934209
8,recognition,0.10329736271884844,0.596182664934209
8,vision,0.10226505262886323,0.596182664934209
8,visual_attention,0.10116311577201498,0.596182664934209
8,encoding,0.09992599104325124,0.596182664934209
8,memory_retrieval,0.09927923405642464,0.596182664934209
8,episodic_memory,0.09837165600478777,0.596182664934209
8,face_perception,0.09530783726532877,0.596182664934209
8,visual_perception,0.09452785454706288,0.596182664934209
8,recognition_memory,0.09293640881084547,0.596182664934209
8,eye,0.09120979701417642,0.596182664934209
8,covert,0.08686189748861549,0.596182664934209
8,object_recognition,0.08658385154629276,0.596182664934209
8,imagery,0.08618486432184932,0.596182664934209
