PMID,SPLIT,DOMAIN,OBSERVED
8405250,test,HAND,1.2898645760616803
8730806,test,HAND,0.937032101190677
10372081,test,HAND,1.1433453487221994
10679185,test,HAND,1.3058893706054508
11018487,test,HAND,1.0946142420264484
11726800,test,HAND,1.2783414444931986
12060018,test,HAND,1.095583974773889
12091578,test,HAND,1.0837327014640787
12356445,test,HAND,1.2842798110496068
14745466,test,HAND,1.3296312016729726
14993603,test,HAND,1.0595986371267123
15019713,test,HAND,1.247687513607567
15078569,test,HAND,1.0608912619730237
15190112,test,HAND,1.1311976289991652
16421171,test,HAND,1.2036350066391703
17182259,test,HAND,1.192428217097767
17499172,test,HAND,1.142935745287379
17525980,test,HAND,1.1992164353258148
17553017,test,HAND,1.2493798663208255
17588725,test,HAND,1.1068818803524731
17971871,test,HAND,1.3009017572654489
18511304,test,HAND,1.2507536141969253
18537112,test,HAND,1.1854387257164543
18938220,test,HAND,1.2113020034673
19344776,test,HAND,1.0672753517303317
19455411,test,HAND,1.207189361570794
19961833,test,HAND,1.11688427513435
20669264,test,HAND,1.0516685439636189
20836159,test,HAND,1.2401208708921474
21078349,test,HAND,1.1256661913999995
21179436,test,HAND,1.1585674186655115
21195388,test,HAND,0.9849470472387895
21256231,test,HAND,1.1765075890860557
21586596,test,HAND,1.3580338473211897
21689765,test,HAND,1.231049225129569
21960496,test,HAND,1.2501205577538563
22076444,test,HAND,1.1926877286128892
22121040,test,HAND,1.185714086849478
22611041,test,HAND,1.228186911101679
22659479,test,HAND,1.1729726358315253
22768126,test,HAND,1.2233335374809182
22849401,test,HAND,1.1938175613481319
22912698,test,HAND,1.1955041563160536
23131805,test,HAND,1.211962344830008
23391838,test,HAND,1.1646540863291224
23810119,test,HAND,0.934163728157593
24205198,test,HAND,1.0594613403279651
24464423,test,HAND,1.161271523547065
26067832,test,HAND,1.1734724611427754
26467643,test,HAND,1.2579540298759315
26743627,test,HAND,1.2162748026017085
27329770,test,HAND,1.1842770180849806
27381089,test,HAND,1.1692298932293819
27417053,test,HAND,1.281477401601635
27452859,test,HAND,1.259257741643984
28560777,test,HAND,1.1757885663972731
28680397,test,HAND,1.1217710636638838
28821649,test,HAND,1.1219409589283986
28856425,test,HAND,1.091809899541711
29258852,test,HAND,1.2521953195747924
8642414,test,MANIPULATION,1.1469260721039534
9217681,test,MANIPULATION,1.1630410093238586
9343594,test,MANIPULATION,1.1055844525228795
9397017,test,MANIPULATION,1.1072443803277334
9950067,test,MANIPULATION,1.091122868606711
10216270,test,MANIPULATION,1.1142731998749738
10401985,test,MANIPULATION,1.1051233039591524
10619415,test,MANIPULATION,1.1530810575375303
11691685,test,MANIPULATION,1.1283330044318887
12062028,test,MANIPULATION,1.077157803134
12364527,test,MANIPULATION,1.1513516694849817
12377159,test,MANIPULATION,1.0939681932993428
12498746,test,MANIPULATION,1.0975705332719206
12713654,test,MANIPULATION,1.1428596111946727
12875920,test,MANIPULATION,1.1274519071092066
12946085,test,MANIPULATION,1.123992169907867
14534916,test,MANIPULATION,1.1291772895116348
14980558,test,MANIPULATION,1.1295527438062567
15001776,test,MANIPULATION,1.1032017195270236
15561504,test,MANIPULATION,1.1106798946130616
15852385,test,MANIPULATION,1.1632758754733632
15932793,test,MANIPULATION,1.0889606518395396
16033888,test,MANIPULATION,1.0926176033464399
16045067,test,MANIPULATION,1.0761099007004977
16046146,test,MANIPULATION,1.0731245576253046
16139806,test,MANIPULATION,1.1482083909167313
16150800,test,MANIPULATION,1.1233950594758875
16203952,test,MANIPULATION,1.1278022221180444
16272166,test,MANIPULATION,1.1188844617255609
16307253,test,MANIPULATION,1.1470211679281344
16380271,test,MANIPULATION,1.1368264551072051
16585053,test,MANIPULATION,1.1127174254001932
16912129,test,MANIPULATION,1.0868564187509646
16914607,test,MANIPULATION,1.1309085800337286
17011096,test,MANIPULATION,1.0679373236993168
17081770,test,MANIPULATION,1.1104468020757725
17110130,test,MANIPULATION,1.13417351011938
17214564,test,MANIPULATION,1.1397724761655985
17239623,test,MANIPULATION,1.0208476262670079
17331218,test,MANIPULATION,1.1389270474000925
17432971,test,MANIPULATION,1.0881082208737516
17432972,test,MANIPULATION,1.1478770794993358
17579609,test,MANIPULATION,1.0596527063001107
17596422,test,MANIPULATION,1.0735705037303953
17888409,test,MANIPULATION,1.1243361593279981
18029199,test,MANIPULATION,1.0915803654194358
18083602,test,MANIPULATION,1.099777701408708
18201907,test,MANIPULATION,1.05103106860771
18206391,test,MANIPULATION,1.1296817257190974
18219617,test,MANIPULATION,1.0748248286187234
18235427,test,MANIPULATION,1.0894693238047135
18261744,test,MANIPULATION,1.135503758786122
18329904,test,MANIPULATION,1.1494924154929802
18330871,test,MANIPULATION,1.0803647595877668
18353127,test,MANIPULATION,1.087816716329519
18434103,test,MANIPULATION,1.0438156448794806
18474845,test,MANIPULATION,1.0872612644270188
18511301,test,MANIPULATION,1.0303632975358612
18571794,test,MANIPULATION,1.10683671066216
18617569,test,MANIPULATION,1.136241161307356
18722517,test,MANIPULATION,1.1012964658657545
18805460,test,MANIPULATION,1.0722471037846255
18937281,test,MANIPULATION,1.0852070523904567
19280106,test,MANIPULATION,1.0930058606975266
19301995,test,MANIPULATION,1.117135949874287
19422920,test,MANIPULATION,1.0727935764093202
19429863,test,MANIPULATION,1.0879195945993743
19507160,test,MANIPULATION,1.077816907117026
19573610,test,MANIPULATION,1.1040373943309805
19596405,test,MANIPULATION,1.111185209863172
19616296,test,MANIPULATION,1.0685867279110322
19650139,test,MANIPULATION,1.030344299946852
19717167,test,MANIPULATION,1.1492540896839996
19771159,test,MANIPULATION,1.114389006072882
19777552,test,MANIPULATION,1.028318848470452
19854028,test,MANIPULATION,1.0700575033727655
19925856,test,MANIPULATION,1.0851979280488544
20146609,test,MANIPULATION,1.120716570493466
20162598,test,MANIPULATION,1.0826379460213822
20164352,test,MANIPULATION,1.0660400228074987
20225220,test,MANIPULATION,1.1146499822837703
20298791,test,MANIPULATION,1.0982825684431736
20537612,test,MANIPULATION,1.094064225893013
20561955,test,MANIPULATION,1.1159029152624704
20609569,test,MANIPULATION,1.1097135700761567
