LABEL,N_COMPONENTS,MAX_LIST_LEN,TP,FP,TN,FN,TPR,TNR,PPV,NPV,F1,ACCURACY,ROC_AUC,LOG_LOSS
POSITIVE_VALENCE,5,25,0.0,0.0,3336.0,2110.0,0.0,1.0,0.0,0.612559676827029,0.0,0.612559676827029,0.462041906758953,13.381714688443177
COGNITIVE_SYSTEMS,5,25,6.0,3.0,3205.0,2232.0,0.002680965147453083,0.9990648379052369,0.6666666666666666,0.5894794923671142,0.0053404539385847796,0.5896070510466397,0.5156430026363938,14.17447073841676
SOCIAL_PROCESSES,5,25,0.0,0.0,3382.0,2064.0,0.0,1.0,0.0,0.6210062431142123,0.0,0.6210062431142123,0.4929228038085808,13.089980624145365
AROUSAL_REGULATION,5,25,0.0,0.0,4545.0,901.0,0.0,1.0,0.0,0.8345574733749541,0.0,0.8345574733749541,0.5047608756436132,5.714182433311517
SENSORIMOTOR_SYSTEMS,5,25,1.0,5.0,3277.0,2163.0,0.0004621072088724584,0.9984765386959171,0.16666666666666666,0.602389705882353,0.0009216589861751152,0.6019096584649284,0.4773022569755379,13.749554025367889
NEGATIVE_VALENCE,5,25,0.0,0.0,3643.0,1803.0,0.0,1.0,0.0,0.6689313257436651,0.0,0.6689313257436651,0.5031305526869924,11.434706911499074
POSITIVE_VALENCE,5,25,0.0,1.0,3335.0,2110.0,0.0,0.9997002398081535,0.0,0.6124885215794307,0.0,0.6123760558207859,0.4587334634661938,13.388056880142104
COGNITIVE_SYSTEMS,5,25,1.0,0.0,3208.0,2237.0,0.00044682752457551384,1.0,1.0,0.5891643709825528,0.0008932559178204555,0.5892398090341535,0.47338388557203953,14.187154387700183
SOCIAL_PROCESSES,5,25,0.0,0.0,3382.0,2064.0,0.0,1.0,0.0,0.6210062431142123,0.0,0.6210062431142123,0.47885185879187125,13.089980624145365
AROUSAL_REGULATION,5,25,0.0,0.0,4545.0,901.0,0.0,1.0,0.0,0.8345574733749541,0.0,0.8345574733749541,0.5151506271603853,5.714182433311517
SENSORIMOTOR_SYSTEMS,5,25,11.0,14.0,3268.0,2153.0,0.005083179297597043,0.9957343083485679,0.44,0.6028408042796533,0.010050251256281407,0.6020932794711715,0.5283572187284927,13.743213301897809
NEGATIVE_VALENCE,5,25,0.0,0.0,3643.0,1803.0,0.0,1.0,0.0,0.6689313257436651,0.0,0.6689313257436651,0.4887262803066046,11.434706911499074
POSITIVE_VALENCE,5,25,0.0,0.0,3336.0,2110.0,0.0,1.0,0.0,0.612559676827029,0.0,0.612559676827029,0.4753653238546604,13.381714688443177
COGNITIVE_SYSTEMS,5,25,2.0,1.0,3207.0,2236.0,0.0008936550491510277,0.9996882793017456,0.6666666666666666,0.5891971339334926,0.00178491744756805,0.5892398090341535,0.5234617182468315,14.187154534523069
SOCIAL_PROCESSES,5,25,0.0,0.0,3382.0,2064.0,0.0,1.0,0.0,0.6210062431142123,0.0,0.6210062431142123,0.5195667957128253,13.089980624145365
AROUSAL_REGULATION,5,25,0.0,0.0,4545.0,901.0,0.0,1.0,0.0,0.8345574733749541,0.0,0.8345574733749541,0.5051959135980191,5.714182433311517
SENSORIMOTOR_SYSTEMS,5,25,0.0,2.0,3280.0,2164.0,0.0,0.9993906154783668,0.0,0.6024981631153563,0.0,0.6022769004774147,0.47514195505423074,13.736869495147152
NEGATIVE_VALENCE,5,25,0.0,0.0,3643.0,1803.0,0.0,1.0,0.0,0.6689313257436651,0.0,0.6689313257436651,0.48859055324421174,11.434706911499074
POSITIVE_VALENCE,5,25,0.0,0.0,3336.0,2110.0,0.0,1.0,0.0,0.612559676827029,0.0,0.612559676827029,0.4798087359496289,13.381714688443177
COGNITIVE_SYSTEMS,5,25,9.0,9.0,3199.0,2229.0,0.004021447721179625,0.9971945137157108,0.5,0.5893515106853353,0.007978723404255319,0.5890561880279104,0.49603586821596585,14.193497753982188
SOCIAL_PROCESSES,5,25,0.0,0.0,3382.0,2064.0,0.0,1.0,0.0,0.6210062431142123,0.0,0.6210062431142123,0.5322179894470956,13.089980624145365
AROUSAL_REGULATION,5,25,0.0,0.0,4545.0,901.0,0.0,1.0,0.0,0.8345574733749541,0.0,0.8345574733749541,0.4798644459340496,5.714182433311517
SENSORIMOTOR_SYSTEMS,5,25,4.0,1.0,3281.0,2160.0,0.0018484288354898336,0.9996953077391835,0.8,0.603014151810329,0.0036883356385431073,0.6031950055086301,0.46441816731829133,13.705159123944073
NEGATIVE_VALENCE,5,25,0.0,0.0,3643.0,1803.0,0.0,1.0,0.0,0.6689313257436651,0.0,0.6689313257436651,0.49962273509746546,11.434706911499074
POSITIVE_VALENCE,5,25,3.0,2.0,3334.0,2107.0,0.0014218009478672985,0.999400479616307,0.6,0.6127550082705385,0.0028368794326241137,0.6127432978332721,0.5318782888381238,13.375372937212907
