,X,Y
9401596,-77.29423,8.851832
9405692,-14.237397,33.386757
9412517,76.74914,-16.841726
9414011,28.956768,79.63782
9417966,15.728543,63.96935
9427311,31.13376,-23.463654
9427367,-14.974329,71.97178
9430507,87.54959,3.4737713
9462476,59.700367,5.844224
9462480,6.4249306,-49.87167
9463462,-76.28872,16.395496
9465007,-9.71399,9.635772
9469535,-77.98467,22.120296
9482951,7.255941,-34.487648
9491989,-13.925182,-38.776096
9500831,-3.4697864,52.4598
9501235,-75.07485,-7.9031878
9510380,-35.48385,23.83362
9510384,-56.31289,42.280598
9529825,8.655769,-30.763157
9529941,13.764098,74.92498
9529944,66.7219,16.371561
9539233,-55.686127,-35.577545
9547077,63.59326,21.706636
9549487,57.524117,-25.613068
9549504,-54.852333,41.365074
9549517,-35.84087,22.81223
9559951,26.49455,-41.395763
9571103,-50.028244,23.015032
9576541,-39.841843,60.50764
9597657,-55.686146,-34.701015
9619195,-64.32488,-11.350222
9620697,-9.591977,-37.971962
9620698,66.465355,-44.278908
9620699,66.02557,-47.347317
9626670,-63.50829,-3.1625934
9626672,-68.14402,-9.71468
9626674,30.702467,76.3268
9626713,62.010433,7.6567345
9632390,-23.777233,-54.598286
9636217,-25.005575,22.615206
9648549,67.47086,-44.55507
9665617,-42.44722,-34.290085
9673660,-43.391483,4.175054
9673996,-41.35982,-6.3045373
9674604,-18.646734,59.378727
9679774,-80.11823,4.0653257
9685203,19.633543,-6.101072
9696465,51.371735,-14.798573
9698330,23.235748,39.886547
9698571,-90.402016,-20.761957
9698575,-60.88691,43.43865
9698579,-46.867134,-45.984177
9699694,-18.252335,-16.474154
9704265,37.035114,29.464348
9704267,17.641901,-3.3077526
9714705,-15.535559,-4.3600154
9740361,-34.790264,59.92719
9740761,70.97886,-20.373148
9749761,12.692902,81.27054
9753190,50.92909,9.946603
9754701,-61.133644,44.49239
9758739,-56.685238,-28.750946
9758741,44.07258,21.304272
9758742,45.58005,52.811806
9770542,18.024681,2.7057095
9772106,-74.17245,-40.316917
9772269,-59.462673,40.073006
9772270,-76.679436,16.423962
9787003,-41.30128,-12.162991
9798741,-6.679839,-42.946785
9799627,26.379244,-7.8104124
9801380,18.272072,77.93588
9801381,21.66626,85.55086
9802236,-18.70368,-83.587006
9808463,-40.076233,-10.859813
9819069,-60.165283,-3.9624557
9819271,-21.12073,16.028254
9819274,-2.4224834,84.66336
9821359,45.11647,40.241547
9827764,71.426254,30.557957
9827777,14.060198,83.680786
9831457,31.99706,-55.978436
9831460,26.25453,4.5689435
9838166,-18.045849,3.257395
9849722,-49.24672,-56.02284
9858371,-70.82303,34.951767
9858384,25.153229,14.318733
9861465,-31.73593,5.7096024
9862553,-56.70951,5.6970844
9862924,55.919052,41.139008
9863701,-34.033993,-14.159421
9867232,11.62319,-22.450941
9882087,-81.09951,-11.803963
9894875,72.660835,32.527416
9918735,-15.286053,65.048485
9918737,-14.128064,41.65126
9927549,18.563938,-1.4218087
9927550,-46.180252,-22.620811
9927551,18.967499,-2.6024418
9950067,-44.73958,15.382104
9950713,-43.43819,-7.596821
9989556,56.274776,-55.42455
9990082,12.79054,2.3218753
9990104,10.591559,-41.883083
10022492,-10.64073,7.995647
10022494,-51.939404,20.555075
10022496,-13.906827,68.85975
10027301,17.574654,4.79218
10051677,22.359322,-38.658596
10051756,33.1439,27.708189
10071054,30.876839,7.776167
10071093,-23.539478,50.431076
10075897,-73.01238,3.8337686
10080553,37.81342,10.0920105
10094257,-57.20983,43.693027
10096413,-6.7615347,43.69448
10096417,29.685543,53.717453
10097801,56.111877,4.6187234
10191322,6.928673,47.044796
10195113,-47.038216,35.01662
10195114,2.2449005,14.922543
10195166,-16.462105,-31.457403
10195173,-6.623762,24.051445
10195224,26.231192,-23.686478
10196461,-6.8402643,81.05386
10197540,-28.153177,66.9254
10198130,-49.046215,20.657885
10200226,-62.773373,35.945812
10200303,40.707493,-66.380066
10200737,-31.370476,-77.52918
10202575,90.883514,-14.2648115
10204547,50.97191,-41.77914
10208571,63.532433,-42.327805
10211469,-36.58174,20.566713
10215087,-4.3850126,-33.475525
10216270,18.503195,78.25326
10216273,-48.1916,20.22845
10220229,35.210026,19.299427
10220461,-20.402557,-42.155655
10227106,-52.60037,-15.720747
10230795,-34.781624,15.538916
10233106,16.806242,89.84478
10234026,-46.89905,-45.91237
10318979,9.641179,-41.709667
10320379,-23.741549,21.923294
10327898,-5.1947737,-8.615573
10327899,49.171482,8.05957
10329289,47.45136,61.888615
10332889,16.181627,-47.378876
10336657,-45.080544,-70.13082
10348741,8.989219,-4.7398567
10349031,-66.80105,-3.6439157
10349294,39.3224,33.616127
10355673,57.14796,-22.470243
10355678,-15.272639,-46.802628
10355680,57.96953,35.199963
10356062,-31.828625,9.928436
10366639,-42.019703,-34.191723
10372081,-2.3988712,84.616875
10376114,-8.869903,-2.9203806
10380965,-41.483288,-9.671947
10382629,35.664425,41.132553
10385578,-3.0625892,-5.7819643
10385581,33.73066,77.64049
10385583,-11.447412,84.45984
10388796,-34.41603,17.792936
10388797,13.337397,48.396393
10388802,-23.675377,-5.0369673
10390028,-1.6812825,48.413033
10392834,32.73123,74.073746
10393989,-12.105546,20.564587
10400241,58.790462,45.18603
10400972,-27.729801,23.071175
10400975,48.583374,60.09054
10401985,-37.01803,15.901259
10402199,-8.730162,50.04103
10404202,16.192331,-2.9165032
10407049,-2.8034933,86.85489
10407201,-12.586999,70.666855
10408647,35.32104,33.62184
10417250,-25.190857,43.545822
10426417,-0.76373345,64.930885
10430951,18.535055,7.406426
10430955,62.73576,44.775394
10432180,-72.45569,-7.525934
10432182,-59.027096,-34.12163
10450253,17.738049,-69.88047
10450888,19.755201,5.460447
10450889,16.942884,7.514885
10454140,-8.54201,80.433784
10459394,-19.763586,-44.555298
10459395,84.97567,-18.232073
10468363,-0.8123799,-51.60331
10468515,-64.89624,40.601315
10468516,16.160963,47.950836
10468630,97.0988,-0.008815829
10471434,45.799995,61.22367
10471847,-80.927,-23.040762
10471848,-81.800476,-28.161406
10473761,-54.65054,49.83169
10480271,11.642543,1.9356909
10482257,-7.969203,89.23917
10482774,37.89888,32.06581
10489865,-19.69465,72.105125
10493894,-74.299904,-44.4168
10493901,-69.928154,35.586567
10493903,20.1621,78.597374
10496688,63.422157,-54.15193
10501805,-7.4044046,-37.75992
10506090,-31.18637,13.929254
10506099,-6.8426957,84.97562
10509837,35.23626,-50.01443
10510191,-52.95191,46.784985
10511450,-7.923611,38.95538
10515983,-66.09617,28.715965
10516320,-12.606265,-73.585655
10518175,-2.7979813,-52.440464
10522888,-6.0095563,10.5275345
10523407,-58.906807,47.440483
10527065,-5.150763,-35.640873
10531451,-37.615494,-17.402885
10534240,18.962307,0.83158123
10545400,22.280653,-19.530882
10547332,-8.275363,2.8741868
10554989,-65.10246,36.505787
10554992,-59.30811,-8.092936
10554993,31.51325,72.29866
10557338,-33.02489,-2.7456646
10559415,-48.286667,37.242023
10561425,-34.229496,37.550907
10568854,-72.59525,-48.170105
10571235,-11.374009,49.38705
10574350,-14.052937,41.139187
10581226,-15.257181,41.739735
10585521,56.418865,52.404903
10586971,36.47335,43.620953
10591289,7.202133,62.760223
10591898,24.154951,31.35693
10594068,39.141018,-63.408703
10599862,16.51176,-51.114986
10600415,-34.264816,1.6177263
10600999,20.778906,-22.739502
10601675,60.090157,53.98326
10601743,-15.450956,-1.3524585
10607401,-6.837927,47.1602
10611121,38.276802,37.50381
10617288,35.74587,1.3867972
10619415,-55.773285,41.72207
10619416,34.43231,22.415812
10624956,-1.3988215,26.398232
10632617,-50.63789,-44.231438
10634893,-64.8015,35.371883
10634894,43.538254,-64.01179
10639391,25.180878,65.66104
10639399,60.95193,18.446636
10641577,89.309746,10.424492
10643726,38.938057,-64.93795
10643727,52.190357,24.794912
10643729,6.7693586,16.47838
10648437,-45.057888,5.389566
10648446,-57.524746,44.43991
10651872,65.37604,44.40149
10659849,-14.557055,67.370224
10660227,22.858156,80.67891
10666552,40.42597,26.710316
10666559,-33.604115,0.78409725
10666562,-9.938351,-2.0366666
10666563,-36.758778,32.25524
10669519,-68.3791,22.623745
10677038,-77.24635,-9.314159
10677559,57.30276,38.686096
10678698,-20.426664,20.467014
10679185,27.541815,77.20275
10679187,-31.392988,-75.8477
10680763,13.824829,46.855515
10680764,-72.09921,23.890776
10680766,-16.602331,-83.51662
10683393,-50.182556,-37.577785
10683827,56.777065,-30.095196
10683855,7.2388244,-7.853279
10684898,-29.759039,33.955273
10686115,-16.023027,-10.342974
10686176,33.889473,19.553875
10686183,-8.395032,40.798355
10689056,-70.84323,8.547031
10690992,28.989151,77.26855
10692599,-3.4070096,78.47792
10694461,35.53396,71.7077
10694462,35.71711,13.908458
10694463,-72.73932,4.4867363
10700262,-56.995754,-25.263655
10700263,28.248478,36.114098
10700305,-18.610369,87.07026
10706432,36.22217,35.33526
10712490,-5.984645,86.88771
10712498,-4.685018,79.96856
10716244,-36.68106,33.78614
10717412,-29.919256,23.775898
10718324,-84.63342,-26.71578
10725191,-27.311705,50.16961
10729346,-40.079666,60.45957
10729350,-73.07461,37.079067
10730646,-3.9019864,18.70036
10731771,-78.176506,24.858223
10734009,2.5978413,89.7474
10734010,35.331524,44.25984
10739412,-53.002296,-23.513577
10751455,-27.481833,-27.772772
10762158,23.784842,14.319317
10769312,-38.98282,-20.565834
10769313,6.9877625,-34.345695
10769317,-84.273766,-18.969612
10771411,-50.26404,-41.771923
10771412,-45.175537,2.595478
10771415,-83.44297,-17.839796
10774738,-33.018658,23.774471
10775540,12.921743,37.78944
10775709,14.937794,38.25775
10792453,62.06721,-36.550255
10805701,-35.530285,37.84642
10805707,-49.78844,-23.89097
10806026,-32.489956,-4.275846
10806029,-20.08121,0.54051554
10806033,27.406624,75.206085
10808134,-12.900146,51.16965
10817611,-58.071445,40.67962
10834847,-76.94444,8.9975
10838149,-29.052055,21.69143
10841380,-1.1792338,16.341923
10843515,-47.943527,2.5296528
10846167,55.14709,27.440584
10847597,33.231613,50.63686
10847601,-21.062012,62.875465
10848570,-6.43344,73.219894
10853949,26.019613,74.331505
10858628,57.9645,41.46759
10859133,-13.602661,-4.5302677
10859136,-38.221466,-11.388132
10861020,21.754305,30.783648
10863028,-5.39363,49.205906
10864232,20.6743,28.76517
10865104,-39.409714,11.95064
10865105,-44.166107,-24.595205
10865107,42.42965,-6.9345965
10867223,1.0620556,-50.881935
10869575,56.20439,52.72934
10869585,77.37286,-20.059141
10875899,61.142105,-46.000206
10876085,-62.36403,23.678755
10884059,48.960964,71.078926
10896168,19.993086,-26.732893
10899227,26.95047,72.857
10903207,35.159225,-4.9205313
10903406,-8.343926,-3.5474699
10906316,-2.105061,51.373047
10906317,35.417866,44.370823
10908189,-18.492336,72.69043
10908192,18.54596,8.040257
10908201,-13.202274,-15.120392
10912589,-49.40835,6.0879655
10912590,-34.929867,60.06894
10913505,-20.452913,-74.91761
10913506,81.63389,-36.07465
10913710,-69.71236,-26.809526
10914904,5.1339173,-51.04976
10920049,15.132028,-2.8527977
10923655,-18.77743,79.961105
10931772,-51.90279,-9.70808
10933212,21.809706,89.58177
10934265,69.41973,-46.52163
10936920,-69.081314,21.14547
10944414,34.32341,-36.152874
10944415,-9.077441,45.452274
10949055,0.84576976,0.7747759
10949057,32.290226,18.497347
10959525,12.903004,-70.05111
10960054,21.611538,-15.725802
10974961,70.613,41.57498
10976949,17.07598,-2.4090445
10978687,6.4724464,12.7422285
10978692,-72.36156,37.868507
10978708,-2.7302492,20.965578
10978709,-2.647867,-37.19315
10980029,-12.376026,67.629456
10980034,-54.0438,40.00275
10980036,36.514294,73.66759
10982747,-13.767171,65.54769
10982748,-5.3829756,85.11403
10982749,-42.263657,-3.2076392
10986548,95.29965,9.720944
10988032,-49.340363,46.23538
10988041,17.495007,67.01709
10998121,-69.26893,35.553795
10998123,-5.8320603,22.29221
11002353,-12.954112,3.951458
11002354,-16.728437,-31.511831
11004117,-87.284744,18.061806
11004124,14.957263,53.111748
11005879,-19.300512,12.219003
11006976,-13.858189,70.841095
11006980,36.175045,71.63379
11017179,36.42535,-62.284412
11018487,-12.702274,84.454506
11026450,-19.510494,19.761703
11027238,31.203789,-57.782684
11027916,48.96755,-21.645412
11029640,58.65639,59.00752
11034857,-19.59737,7.9885206
11034859,13.988015,75.83387
11034863,-31.674818,63.585415
11034866,-53.48485,-47.925995
11036273,0.8927785,-37.85853
11049665,-87.094,-24.976522
11049668,29.025908,73.746475
11050021,36.0032,-27.048162
11050024,-54.468014,-10.074579
11050027,-73.59481,10.36612
11053229,-25.337114,-14.735767
11053230,-78.78056,19.601841
11054915,-50.74282,-22.571394
11054920,-51.18157,-42.545776
11058474,60.197193,-6.0701323
11061337,-31.288548,16.091362
11062324,-26.398378,-40.993595
11063978,-64.467926,-47.63555
11069306,-14.777807,13.964962
11071493,-35.779068,61.61335
11073867,3.2438605,42.28014
11074084,10.765605,4.365597
11080231,-63.05895,45.89308
11087002,1.0663517,19.556337
11095716,-6.478008,52.48514
11098793,-56.45624,39.14643
11098795,-23.891602,-82.71912
11099454,45.016838,60.79205
11099732,15.48639,30.762161
11099827,17.321386,12.106457
11100155,18.47297,13.893064
11110829,47.776604,65.34729
11110834,-42.730476,-65.24111
11112401,20.337696,71.94208
11113035,-12.141172,-38.36167
11113036,-20.424505,5.282341
11113037,-12.230402,12.238008
11114477,19.85878,46.10042
11117500,-33.058655,70.815025
11133304,-35.29155,-11.034907
11133306,-9.952784,30.864977
11133312,32.459663,26.837934
11133317,0.7602919,22.808653
11133321,14.265231,83.06191
11133322,29.363842,73.99433
11133788,-42.966995,-31.930637
11133789,-20.84166,62.427925
11133799,27.155415,13.46619
11134389,-4.5896893,-4.9664993
11134528,-36.472366,-0.9488318
11135651,59.280785,21.640444
11135652,-24.949953,-5.69756
11136929,-69.05412,26.287653
11144756,-52.124413,45.249672
11157563,-66.27139,19.882036
11157564,23.633858,86.18577
11157567,5.0497575,-39.316624
11160520,-87.62417,-24.564264
11160524,21.162117,89.012
11160525,16.243164,90.40637
11162266,-67.967224,19.962347
11162272,-74.57398,-26.018803
11162278,15.301841,72.37902
11163281,-29.983385,-9.589944
11163282,-27.712965,64.184166
11163369,1.7405721,49.76599
11163375,-9.829341,-40.60109
11167053,-55.31795,30.357153
11167061,-12.583358,21.499916
11168545,-54.15743,46.6834
11168567,-34.924587,17.963142
11169872,26.633608,-62.707756
11169874,-69.79954,2.1137316
11169875,29.49887,22.793844
11170305,-46.13473,-15.768224
11170809,6.4667134,14.441425
11172070,-22.97182,-85.06732
11172071,-20.901848,-84.45734
11172072,20.544462,11.487261
11177419,-43.09531,5.274055
11182099,12.207604,70.43961
11189943,6.9456773,45.945557
11192634,7.2747216,32.324318
11194410,-39.827858,-38.62954
11201097,-71.066734,-27.547943
11208666,15.974725,72.65567
11209064,-0.7317562,-10.068519
11209939,-70.743996,-27.462732
11222456,24.479221,76.15528
11224550,-75.88915,25.082428
11229981,67.814995,-2.5531359
11230093,21.813921,69.87542
11230094,12.735691,47.25223
11230097,-4.7351007,20.232101
11230098,-11.20407,33.604305
11231095,-34.325626,50.997944
11231835,36.1,29.73735
11232158,5.2758975,20.041443
11232912,-79.72963,-17.474663
11239442,33.86766,-52.016155
11239713,32.19371,70.86181
11239901,79.646576,-15.913023
11240106,-25.069477,-5.710698
11240107,-6.2162285,7.1992445
11240114,-80.07507,6.6425967
11241873,-40.49977,-35.176712
11241875,-5.640957,6.5318127
11244547,-66.528015,41.462948
11247643,-52.770252,-2.456398
11247649,-2.9971426,47.115425
11247999,32.36447,40.59434
11248000,58.24519,-55.643753
11248106,15.074988,-5.345608
11257281,-21.42216,-78.70855
11257978,-35.390285,27.429325
11259662,59.82342,-2.0699706
11264319,-32.655037,20.079042
11275483,29.605158,-37.914146
11276236,89.43557,-0.6348051
11278198,8.690441,15.744273
11284045,-38.929714,22.683815
11285015,-54.26717,39.7874
11287133,-2.5710363,-33.629124
11287136,20.07922,-5.6184807
11287137,-23.582481,21.872007
11287379,16.296366,34.32124
11287664,5.238294,-31.53845
11295369,-29.256664,35.0455
11296587,-14.708868,-48.06387
11297824,26.162495,80.91435
11304074,-36.01362,14.664859
11304076,-8.840572,12.385778
11304080,-50.390736,1.00816
11304083,-1.8033525,-45.96905
11305885,42.915833,-65.47712
11305889,-73.034645,-7.094308
11305893,-90.75574,-12.63883
11306631,-18.512047,80.344986
11306644,11.545944,77.44807
11313034,-69.6078,-42.751125
11313038,75.71138,41.48283
11313298,-3.2714226,80.82
11322979,-34.93293,-2.3643463
11322985,14.175268,2.445711
11322986,18.561161,32.951782
11328359,40.702507,17.716091
11335694,-66.82816,23.603218
11339984,-20.75819,37.453926
11346888,28.853449,15.302966
11346889,10.120069,-40.4014
11352610,18.732046,24.264587
11352611,-82.87956,-24.76849
11352614,-45.19724,-6.7890725
11352616,3.780558,-34.41447
11352621,-10.345116,41.517
11353732,11.663077,-35.823097
11353734,-70.82043,-46.62903
11369403,-86.367455,-22.80484
11378312,-89.4844,-18.27121
11384897,56.924763,-45.28698
11386470,-85.945915,-10.345298
11387404,-64.32039,19.453789
11387405,-64.80174,34.6539
11387406,41.954426,72.7595
11388925,-3.5472066,25.087502
11394724,-42.63478,25.096912
11395019,-24.589685,-81.43495
11410949,8.838336,-30.629875
11410950,19.142675,-6.636099
11410952,-74.79985,-11.783129
11422456,3.8008778,-26.66009
11426233,-39.961647,1.7397668
11430815,-1.8626808,-55.61046
11431233,-10.308994,1.8973546
11431234,3.3371022,-40.71264
11435941,25.750427,-16.106283
11435947,-59.218628,-29.713366
11438601,-51.881126,52.719933
11438629,80.196,17.591185
11440757,18.440926,-28.29243
11448368,44.447975,-64.079796
11459760,48.8036,57.473106
11459880,65.98374,-41.380444
11459886,-69.206535,0.07406187
11463481,55.598305,52.878624
11466121,41.071888,-59.07715
11467905,-3.74087,25.402603
11467915,-60.512432,12.555108
11467919,35.87797,-37.661396
11467923,8.629384,46.084164
11493699,74.13428,-16.016802
11496116,79.3699,22.281513
11496134,50.979736,56.274097
11500993,-15.026327,12.24807
11502261,-54.112507,45.51123
11502262,-2.727743,-2.5134907
11506530,-8.140891,-38.26331
11506531,-54.76655,-39.336285
11506538,-20.500662,-7.3151917
11506539,-28.888117,11.263767
11506547,-39.00645,24.367315
11506646,12.907252,2.1290581
11506651,-53.287285,-13.858142
11506654,-46.3058,7.7179766
11506655,-42.684723,-71.2399
11506664,-28.1861,55.01716
11515754,64.73698,49.039986
11516443,-40.490627,16.01566
11516444,-53.863064,-69.3476
11522264,50.29821,-29.28774
11522575,-32.251953,-72.58284
11525320,-20.013723,-63.47594
11525326,-49.92829,42.280704
11525327,-48.92842,-8.766907
11525336,28.564947,15.144083
11525339,-56.742405,-28.531534
11527554,-84.71194,-27.674292
11532726,57.556793,35.952145
11532885,-65.09623,36.40567
11532888,-73.8339,27.377012
11532889,-77.22375,-5.806374
11532891,53.346184,54.282047
11535686,20.195116,28.244272
11545466,19.4576,-71.39361
11545724,82.19486,40.873127
11549616,-24.682737,15.759836
11549617,-13.28081,68.80782
11549618,0.84736204,-46.465942
11549619,19.593573,42.76219
11549754,28.273653,39.641376
11553288,-55.741264,46.72074
11553776,16.04913,-9.365681
11554517,-54.97273,-36.089058
11554801,-8.306912,-8.186975
11554806,30.931347,18.768145
11556898,18.823847,71.37315
11559855,-12.323704,13.130003
11559958,-42.015984,-34.111843
11561923,-16.943703,21.875404
11564326,-13.511386,40.29412
11567063,-64.88707,8.64262
11571223,-22.391127,1.7284487
11571224,23.070066,-19.160429
11573015,45.09671,-58.035637
11576194,-57.72828,7.6294465
11578663,-74.69557,-37.082806
11580903,-47.90887,-42.340416
11587890,-45.93662,-23.528172
11587893,-81.00055,-4.602377
11587899,-3.495184,79.23897
11587904,37.927433,73.61498
11588589,36.434856,53.20202
11590110,-54.931503,8.87374
11590113,38.10728,22.284231
11590114,-15.858821,19.483202
11595101,-22.150003,64.09821
11595262,-82.5255,-26.698917
11595391,59.955685,29.778955
11600656,21.163136,29.531225
11604609,33.338554,75.712364
11606687,-4.1295342,69.40392
11640935,-34.51456,15.445116
11640943,-69.219185,12.012817
11668653,-15.606778,56.6493
11673327,34.70498,72.69354
11681302,-79.94691,23.493961
11681541,57.939518,-16.009035
11682336,16.4995,-2.15554
11683908,32.93282,18.03404
11684178,29.944616,8.422168
11689304,13.355677,-50.39968
11689307,-3.2088766,10.605163
11691685,-29.766253,34.056957
11691686,-41.919262,-50.953636
11691703,91.41524,7.742012
11697932,-6.434489,11.494004
11697933,-31.643429,28.61941
11697934,-67.76871,24.736105
11697938,-32.51079,-42.25824
11697939,-39.750904,17.273048
11697946,-33.42975,0.49223506
11697948,27.672964,77.002686
11698132,5.6079473,43.50302
11698133,-5.956396,23.026075
11698604,-32.187077,27.20646
11702561,-16.467337,35.662315
11703464,-38.412262,-46.231945
11704074,72.93647,-17.335564
11704079,-20.082445,78.84965
11707086,33.498974,3.428869
11707094,-80.00145,23.043734
11707096,14.9095335,-2.8040855
11707097,39.92845,34.800304
11707103,15.234798,77.19281
11707105,50.231174,47.371716
11709486,5.110117,-31.929771
11711895,-8.905855,75.05994
11713630,-41.43852,20.665539
11723149,-18.415298,-40.838524
11726774,46.829227,-54.961426
11726800,36.34254,73.43805
11728837,-22.881153,8.706923
11733723,-57.883415,-30.156878
11733725,39.679585,46.117138
11738036,-56.12618,-55.61915
11738037,-38.518673,-27.779089
11739262,-7.1428914,69.0323
11739265,9.539294,15.484142
11739597,-19.465723,84.95873
11742218,79.75854,-30.267456
11742227,-39.91673,8.79124
11742243,-2.2372925,59.23382
11746614,-60.280964,48.65431
11750889,-46.359283,-71.9286
11750903,14.898677,-7.727447
11751032,46.882347,13.331723
11761469,-1.4127154,92.15393
11771973,5.6694603,13.582753
11784773,-40.921295,7.1550493
11784775,2.484876,62.91832
11784801,54.483196,41.158276
11790634,-1.9566036,-2.8093607
11792407,14.203901,-34.494442
11796700,8.784184,-6.104439
11796770,34.590218,71.19704
11798266,-60.01201,23.710249
11798270,-12.037943,-0.3002882
11798277,13.130342,4.0898466
11798383,-9.069998,35.786804
11798391,-44.50176,9.822057
11804576,-48.434296,-15.727488
11817892,-5.559509,36.56439
11822992,57.72677,-45.409367
11826070,99.30497,-6.1382284
11826125,62.108025,22.26538
11832233,-75.32818,25.031013
11834598,-59.91494,39.671764
11834781,59.695805,-43.16566
11835600,-4.433972,33.07984
11835601,12.8637085,-4.8414297
11835603,9.046481,51.74854
11835606,-21.06603,-6.3700967
11839364,33.24795,36.338306
11839367,14.831956,-52.801823
11839600,72.63552,-4.7860913
11839605,-41.94853,-10.941473
11842195,83.452774,8.160075
11844583,23.80048,69.150986
11844728,-34.345543,9.904352
11844731,78.04126,30.255304
