,X,Y
1402966,20.22464,85.3575
1410086,19.76326,85.19764
1448149,-17.048033,79.69446
1486459,45.17223,-33.204235
1486460,51.578182,-36.78987
1519476,80.699455,-31.440842
1527602,-25.108522,77.94736
1542680,41.046524,49.74868
1613546,84.78789,-5.317486
1633409,-45.47955,-27.00026
1679944,63.78748,-16.45747
1791928,60.874153,33.744896
1822545,89.93965,-13.037312
1869921,-48.41545,-58.970924
1875248,87.40971,-13.212308
1884179,53.49504,-38.301754
1929214,59.85312,60.37639
2296583,55.437965,5.939394
2360050,-3.526103,22.988531
2396097,50.175217,27.401926
3277066,46.97288,-53.43098
3298565,48.328514,-73.76492
3653828,49.570004,29.427305
3875696,81.79946,24.47415
7472384,41.90818,-76.35839
7479961,-29.714607,-56.352547
7485619,-19.76299,-87.44057
7488733,-32.58533,43.062695
7569934,35.246574,-20.747812
7708745,11.639552,-49.17799
7714579,31.682934,-78.17519
7811563,77.837006,21.263443
7820564,-16.836473,-74.62806
7820565,-30.345596,-41.717197
7846080,81.45869,-3.7290342
7850422,61.21704,55.39448
7864258,-14.237046,44.224194
7865775,56.517628,31.973564
7922456,-26.400352,-88.87992
7925790,69.951324,-18.008966
7935791,-16.639431,-54.08382
7953589,-39.836864,-38.99287
8027764,48.395344,-67.02577
8038933,-14.336409,91.20673
8207487,-57.122147,-62.87864
8232848,30.993097,6.755367
8286936,-21.216496,-39.685833
8350282,90.223976,7.5935087
8405250,81.482574,19.677298
8410148,-32.220604,-65.6652
8430100,-7.2955785,-5.294579
8430101,6.119348,-41.47977
8441008,16.365068,-39.893402
8480815,10.086488,94.59481
8524452,-0.0817005,-36.06932
8551361,-41.45265,-49.12209
8556839,-17.732939,1.5262692
8592204,59.386875,31.656345
8592206,51.344757,19.99926
8595189,16.398575,34.29792
8606767,39.845737,-11.343457
8606771,58.637115,48.942287
8624678,-24.839304,-71.24585
8628399,-10.594272,11.240621
8642414,18.620506,-89.421265
8642416,-80.55441,-7.7757893
8642418,-33.41462,9.919952
8656296,-54.88042,1.6425452
8670634,12.47153,-11.190315
8673502,-13.979588,-84.12681
8700204,-58.79048,-62.472015
8730806,11.195176,-84.94415
8738230,84.32836,0.5175534
8772633,-0.047950115,94.6146
8774879,-1.7098056,5.820237
8784221,79.413956,17.092783
8784224,81.181526,-14.603667
8786445,83.440216,9.365512
8790444,-47.463257,25.506311
8805334,66.13194,-17.368782
8805700,41.041035,-11.649949
8805836,49.09074,-12.16786
8813286,46.72387,-20.231003
8815903,-40.280087,-55.44647
8822570,14.235614,-11.609598
8836245,94.19682,-7.1284413
8855347,-43.902035,14.400045
8864300,12.490013,-86.447136
8889766,86.891945,1.6544286
8893004,-24.014156,46.209778
8896772,-59.514454,58.326443
8904757,-27.254011,-52.114006
8929174,62.095196,37.87906
8931582,25.657139,16.350391
8931588,-21.029463,-40.594383
8938120,-18.54192,35.4838
8951412,80.721054,-30.319502
8952093,32.051613,-13.318208
8957565,25.501877,35.948273
8981399,-25.875574,-88.665306
8981469,66.55701,31.307247
8988793,-38.70065,-17.555489
8989012,88.53361,24.869219
9010014,-3.8428082,-7.527214
9023428,82.888306,4.1762958
9023435,78.0537,-25.113453
9025115,-12.266383,-25.685198
9038283,80.55333,40.134834
9038284,7.933124,-0.7607686
9051780,17.739052,19.215601
9054787,-51.97704,-8.484375
9055802,49.693825,70.899956
9065511,-18.138487,10.99172
9080447,46.56574,-66.52403
9084599,28.392118,-75.5622
9084621,79.196396,-3.2339406
9108115,27.307796,82.99749
9114262,58.981014,-16.541075
9114263,80.61674,-31.48472
9116229,43.409447,63.066406
9121583,-2.0953248,-47.110275
9125463,90.21998,-32.869373
9126062,10.043384,-23.293514
9133394,5.7653,-47.884895
9141092,-57.67655,16.026575
9153035,56.48634,32.363277
9153677,-69.29722,-50.81855
9160646,-8.292344,36.70742
9175118,59.474125,38.157925
9183247,-52.99677,-51.859142
9183248,-20.472128,-85.08047
9185551,-6.895913,79.46043
9187292,0.9017047,12.81404
9204934,52.37774,-54.074856
9210741,-78.85101,16.27649
9210742,-67.778076,16.559975
9217681,31.640753,-75.481995
9223090,-5.5237246,-27.659603
9223094,5.612137,23.838423
9228523,-28.660536,25.661375
9238064,-6.005387,-39.025345
9242293,90.646904,7.2550573
9256495,-57.697178,-54.754673
9287369,30.746197,73.403534
9295118,73.22467,-10.722401
9295122,-11.035916,11.1632185
9299382,-53.015728,6.2412014
9305814,1.7058799,-92.5367
