,X,Y
1402966,66.360535,40.767838
1410086,67.25438,38.569866
1448149,62.71561,51.038692
1486459,-28.033257,24.570007
1486460,-34.465126,35.31832
1519476,-7.8566127,37.9734
1527602,56.31389,29.19284
1542680,59.1578,61.06901
1613546,14.727784,-10.739747
1633409,-79.04572,-32.801376
1679944,-19.359262,45.054604
1791928,-6.2190914,28.92629
1822545,-11.600829,60.03235
1869921,-59.34703,-31.975449
1875248,-15.377113,60.716045
1884179,-32.101437,34.168514
1929214,52.546253,64.134186
2296583,17.832235,8.208101
2360050,53.66162,-39.196255
2396097,64.352745,-20.597279
3277066,-47.13091,28.368452
3298565,-21.149586,58.49665
3653828,59.300846,63.99265
3875696,9.505734,70.20831
7472384,-56.87902,11.948645
7479961,-41.752308,-34.19565
7485619,-73.24952,-55.902435
7488733,29.653257,22.443884
7569934,4.9070783,-32.178627
7708745,-25.961212,14.376279
7714579,-53.923294,5.8038216
7811563,8.422143,74.413956
7820564,-76.23049,-34.46456
7820565,-39.89567,-24.663319
7846080,22.790415,-3.798584
7850422,49.845234,65.557396
7864258,68.64768,12.3333645
7865775,59.68876,-12.23602
7922456,-77.8078,-28.902803
7925790,-21.85736,51.939247
7935791,-39.64012,-30.676119
7953589,-27.996716,-50.43199
8027764,-28.014305,56.18016
8038933,71.53807,36.630882
8207487,-58.466244,-49.815468
8232848,17.41388,10.979296
8286936,-21.661179,-39.30744
8350282,2.7521935,64.54035
8405250,7.0679984,71.55494
8410148,-56.747368,-28.257797
8430100,-9.0503025,-11.993904
8430101,-27.709436,-17.97283
8441008,18.353262,-46.34672
8480815,61.88293,40.38314
8524452,-9.77035,-29.2098
8551361,-65.798744,-53.582863
8556839,30.693823,-6.725909
8592204,-5.564062,26.993547
8592206,66.06858,-28.759327
8595189,23.722496,-3.5788147
8606767,-19.50827,22.678791
8606771,47.981453,66.54292
8624678,-71.88577,-32.103115
8628399,-20.847385,-71.91419
8642414,-47.123512,-11.269282
8642416,-33.30785,-79.060776
8642418,-0.0969873,-47.24796
8656296,-11.269168,-66.61878
8670634,-11.367197,-9.675716
8673502,-71.366585,-21.124222
8700204,-57.595425,-49.932713
8730806,-52.367332,-19.913721
8738230,-7.0926538,37.499313
8772633,57.68436,39.950542
8774879,-5.8799276,10.850176
8784221,6.4065976,72.24905
8784224,-21.461527,55.71693
8786445,0.83584356,73.69818
8790444,75.8961,-11.842139
8805334,-22.562521,45.6246
8805700,-19.503578,23.059172
8805836,-19.15299,23.48927
8813286,-22.133959,27.02058
8815903,-65.208595,-52.52181
8822570,-0.706212,0.16288565
8836245,0.21237426,57.006973
8855347,41.60342,0.9256622
8864300,-40.086296,-28.145624
8889766,-2.8321774,65.678764
8893004,59.908104,5.6313205
8896772,26.93119,-20.171022
8904757,-34.56749,-39.616726
8929174,49.0465,53.745636
8931582,36.424057,0.76346457
8931588,-21.700403,-38.666744
8938120,66.194954,4.2081513
8951412,7.186472,-3.687045
8952093,5.6258335,-32.255558
8957565,-3.209199,17.593777
8981399,-76.451454,-20.700258
8981469,50.72991,68.860886
8988793,-66.585464,-40.579834
8989012,1.920839,60.221493
9010014,-16.382448,-12.739347
9023428,-7.6581907,39.704754
9023435,12.3687,-2.8696096
9025115,1.9775443,-36.732567
9038283,66.95647,57.989796
9038284,-8.794208,-1.5442324
9051780,29.711819,17.104584
9054787,-10.565506,-72.66363
9055802,22.23737,59.67722
9065511,38.85143,-38.08192
9080447,-60.912113,7.392119
9084599,-56.56034,6.6005306
9084621,8.709064,3.2907808
9108115,57.976868,49.28432
9114262,-18.763075,40.945324
9114263,-11.911716,12.418378
9116229,34.31675,64.43633
9121583,-23.144073,-25.35841
9125463,7.5814605,-6.5866184
9126062,21.720957,-30.081213
9133394,-10.959404,-26.290464
9141092,-33.60698,-3.9986665
9153035,83.54717,23.47219
9153677,-63.86175,-40.39844
9160646,79.80379,16.226332
9175118,28.79189,68.53685
9183247,-72.17003,-38.582005
9183248,-60.389706,-47.48003
9185551,61.723156,49.226418
9187292,11.282335,-47.282726
9204934,-48.125015,33.470108
9210741,38.337658,-20.381933
9210742,34.094807,-14.968031
9217681,-55.726944,5.924695
9223090,11.326745,-27.969856
9223094,33.486347,-8.095058
9228523,48.569798,0.38233244
9238064,-25.637373,-20.626114
9242293,2.880638,62.497444
9256495,-57.41688,-53.5037
9287369,76.47552,27.994253
9295118,-15.252934,52.179585
9295122,-20.83166,-70.43684
9299382,-19.56014,-59.780678
9305814,-26.54302,-51.30292
9309607,-21.018652,39.104656
9333238,-48.919712,-68.84108
9343589,75.108795,11.1856
9343594,-58.386425,-24.910736
9343606,32.791454,51.039185
9343610,-10.935506,25.490122
9343611,-39.428864,-23.987179
9345474,-57.577774,26.822618
9345478,-20.931746,-58.45875
9345483,25.579306,-29.312782
9345509,49.720787,25.402424
9345552,-68.74344,-59.641296
9347486,15.115312,38.272255
9352521,59.505684,3.1783855
9354332,-2.3996289,-53.38177
9365370,66.56438,-19.958864
9389221,67.01414,43.803913
9391021,4.099197,0.3073942
9397017,5.0672455,-6.9241424
9401596,-52.65009,-23.96068
9405692,1.7079625,-29.732805
9412517,51.670303,21.104204
9414011,0.78257793,68.84304
9417966,-9.187023,34.47148
9427311,47.730522,8.116171
9427367,-27.645834,44.434593
9430507,65.447556,37.38902
9462476,21.5475,52.7049
9462480,-8.641124,-67.27067
9463462,-49.72656,-21.819275
9465007,-4.8051677,-6.2248974
9469535,-54.585976,-0.09159489
9482951,0.30085608,-52.45785
9491989,8.518288,-41.53837
9500831,-18.905985,30.82465
9501235,-71.74775,-13.730602
9510380,26.373571,-46.61178
9510384,3.368954,-3.239359
9529825,7.014029,-32.10614
9529941,10.777274,-0.25990766
9529944,41.09574,44.154346
9539233,-66.79544,-53.411755
9547077,43.222164,48.508106
9549487,59.86403,5.3703303
9549504,6.73694,-0.04470782
9549517,23.474297,-42.405247
9559951,37.88656,-22.682285
9571103,20.05023,-47.3646
9576541,-49.447308,25.393307
9597657,-65.81738,-52.904434
9619195,-66.61737,1.092626
9620697,-12.545786,-53.140633
9620698,5.2853203,44.52879
9620699,12.184341,41.36217
9626670,-57.19676,-11.349358
9626672,-58.709846,-34.522778
9626674,3.677555,67.88084
9626713,19.093382,52.859314
9632390,-45.928493,-79.32824
9636217,7.2359757,-12.834175
9648549,27.193623,38.11715
9665617,-17.72544,-55.245594
9673660,-9.370033,-28.08963
