STRUCTURE,CLUSTER,DOMAIN,TITLE
right_putamen,3,REWARD,Reward
right_subcallosal_cortex,3,REWARD,Reward
left_parahippocampal_gyrus_posterior_division,4,MEMORY,Memory
left_temporal_fusiform_cortex_anterior_division,4,MEMORY,Memory
right_inferior_temporal_gyrus_anterior_division,4,MEMORY,Memory
right_inferior_temporal_gyrus_posterior_division,4,MEMORY,Memory
right_parahippocampal_gyrus_posterior_division,4,MEMORY,Memory
right_temporal_fusiform_cortex_anterior_division,4,MEMORY,Memory
right_temporal_fusiform_cortex_posterior_division,4,MEMORY,Memory
left_cuneal_cortex,5,VISION,Vision
left_inferior_temporal_gyrus_posterior_division,5,VISION,Vision
left_inferior_temporal_gyrus_temporooccipital_part,5,VISION,Vision
left_intracalcarine_cortex,5,VISION,Vision
left_lateral_occipital_cortex_inferior_division,5,VISION,Vision
left_lingual_gyrus,5,VISION,Vision
left_middle_temporal_gyrus_temporooccipital_part,5,VISION,Vision
left_occipital_fusiform_gyrus,5,VISION,Vision
left_occipital_pole,5,VISION,Vision
left_supracalcarine_cortex,5,VISION,Vision
left_temporal_fusiform_cortex_posterior_division,5,VISION,Vision
left_temporal_occipital_fusiform_cortex,5,VISION,Vision
right_cuneal_cortex,5,VISION,Vision
right_inferior_temporal_gyrus_temporooccipital_part,5,VISION,Vision
right_intracalcarine_cortex,5,VISION,Vision
right_lateral_occipital_cortex_inferior_division,5,VISION,Vision
right_lateral_occipital_cortex_superior_division,5,VISION,Vision
right_lingual_gyrus,5,VISION,Vision
right_middle_temporal_gyrus_temporooccipital_part,5,VISION,Vision
right_occipital_fusiform_gyrus,5,VISION,Vision
right_occipital_pole,5,VISION,Vision
right_supracalcarine_cortex,5,VISION,Vision
right_temporal_occipital_fusiform_cortex,5,VISION,Vision
left_amygdala,6,EMOTION,Emotion
left_hippocampus,6,EMOTION,Emotion
left_parahippocampal_gyrus_anterior_division,6,EMOTION,Emotion
right_amygdala,6,EMOTION,Emotion
right_hippocampus,6,EMOTION,Emotion
right_parahippocampal_gyrus_anterior_division,6,EMOTION,Emotion
left_angular_gyrus,7,MANIPULATION,Manipulation
left_cerebellar_crus,7,MANIPULATION,Manipulation
left_cerebellar_lobules,7,MANIPULATION,Manipulation
left_cerebellar_vermis,7,MANIPULATION,Manipulation
left_inferior_frontal_gyrus_pars_opercularis,7,MANIPULATION,Manipulation
left_lateral_occipital_cortex_superior_division,7,MANIPULATION,Manipulation
left_middle_frontal_gyrus,7,MANIPULATION,Manipulation
left_postcentral_gyrus,7,MANIPULATION,Manipulation
left_precentral_gyrus,7,MANIPULATION,Manipulation
left_precuneous_cortex,7,MANIPULATION,Manipulation
left_superior_parietal_lobule,7,MANIPULATION,Manipulation
left_supplementary_motor_cortex,7,MANIPULATION,Manipulation
left_supramarginal_gyrus_anterior_division,7,MANIPULATION,Manipulation
left_supramarginal_gyrus_posterior_division,7,MANIPULATION,Manipulation
left_thalamus,7,MANIPULATION,Manipulation
right_angular_gyrus,7,MANIPULATION,Manipulation
right_cerebellar_crus,7,MANIPULATION,Manipulation
right_cerebellar_lobules,7,MANIPULATION,Manipulation
right_cerebellar_vermis,7,MANIPULATION,Manipulation
right_inferior_frontal_gyrus_pars_opercularis,7,MANIPULATION,Manipulation
right_middle_frontal_gyrus,7,MANIPULATION,Manipulation
right_postcentral_gyrus,7,MANIPULATION,Manipulation
right_precentral_gyrus,7,MANIPULATION,Manipulation
right_precuneous_cortex,7,MANIPULATION,Manipulation
right_superior_parietal_lobule,7,MANIPULATION,Manipulation
right_supplementary_motor_cortex,7,MANIPULATION,Manipulation
right_supramarginal_gyrus_anterior_division,7,MANIPULATION,Manipulation
right_supramarginal_gyrus_posterior_division,7,MANIPULATION,Manipulation
right_thalamus,7,MANIPULATION,Manipulation
left_inferior_temporal_gyrus_anterior_division,8,LANGUAGE,Language
left_middle_temporal_gyrus_anterior_division,8,LANGUAGE,Language
left_middle_temporal_gyrus_posterior_division,8,LANGUAGE,Language
left_superior_temporal_gyrus_anterior_division,8,LANGUAGE,Language
left_temporal_pole,8,LANGUAGE,Language
right_middle_temporal_gyrus_anterior_division,8,LANGUAGE,Language
right_middle_temporal_gyrus_posterior_division,8,LANGUAGE,Language
right_superior_temporal_gyrus_anterior_division,8,LANGUAGE,Language
right_temporal_pole,8,LANGUAGE,Language
