STRUCTURE,CLUSTER,DOMAIN,TITLE
left_supplementary_motor_cortex,29,REPRESENTATION,Representation
left_supramarginal_gyrus_anterior_division,29,REPRESENTATION,Representation
left_lateral_occipital_cortex_inferior_division,30,NAMING,Naming
left_middle_temporal_gyrus_temporooccipital_part,30,NAMING,Naming
left_occipital_fusiform_gyrus,30,NAMING,Naming
left_occipital_pole,30,NAMING,Naming
left_hippocampus,31,VALENCE,Valence
left_parahippocampal_gyrus_anterior_division,31,VALENCE,Valence
right_hippocampus,31,VALENCE,Valence
right_parahippocampal_gyrus_anterior_division,31,VALENCE,Valence
left_thalamus,32,ANTICIPATION,Anticipation
right_thalamus,32,ANTICIPATION,Anticipation
left_middle_temporal_gyrus_anterior_division,33,LANGUAGE_PROCESSING,Language Processing
left_superior_temporal_gyrus_anterior_division,33,LANGUAGE_PROCESSING,Language Processing
left_inferior_temporal_gyrus_posterior_division,34,READING,Reading
right_central_opercular_cortex,35,SPEECH,Speech
right_heschls_gyrus,35,SPEECH,Speech
right_planum_polare,35,SPEECH,Speech
right_cuneal_cortex,36,REACTION_TIME,Reaction Time
right_intracalcarine_cortex,36,REACTION_TIME,Reaction Time
right_precuneous_cortex,36,REACTION_TIME,Reaction Time
right_supracalcarine_cortex,36,REACTION_TIME,Reaction Time
right_cerebellar_vermis,37,MOTOR_CONTROL,Motor Control
left_pallidum,38,REWARD_PROCESSING,Reward Processing
right_subcallosal_cortex,39,MOOD,Mood
right_frontal_pole,40,WORKING_MEMORY,Working Memory
right_middle_frontal_gyrus,40,WORKING_MEMORY,Working Memory
right_superior_frontal_gyrus,40,WORKING_MEMORY,Working Memory
right_supplementary_motor_cortex,40,WORKING_MEMORY,Working Memory
left_inferior_temporal_gyrus_anterior_division,41,RETRIEVAL,Retrieval
right_caudate,42,EXPECTANCY,Expectancy
left_inferior_temporal_gyrus_temporooccipital_part,43,WORD,Word
left_temporal_fusiform_cortex_posterior_division,43,WORD,Word
left_temporal_occipital_fusiform_cortex,43,WORD,Word
