STRUCTURE,CLUSTER,DOMAIN,TITLE
right_middle_temporal_gyrus_anterior_division,26,LANGUAGE_PROCESSING,Language Processing
right_superior_temporal_gyrus_anterior_division,26,LANGUAGE_PROCESSING,Language Processing
left_accumbens,27,REWARD_PROCESSING,Reward Processing
left_cerebellar_vermis,28,MOVEMENT,Movement
left_frontal_operculum_cortex,29,COGNITION,Cognition
left_frontal_orbital_cortex,29,COGNITION,Cognition
left_frontal_pole,29,COGNITION,Cognition
left_inferior_frontal_gyrus_pars_triangularis,29,COGNITION,Cognition
left_paracingulate_gyrus,29,COGNITION,Cognition
right_frontal_pole,29,COGNITION,Cognition
left_thalamus,30,ANTICIPATION,Anticipation
right_thalamus,30,ANTICIPATION,Anticipation
left_brainstem,31,PAIN,Pain
right_brainstem,31,PAIN,Pain
left_caudate,32,FEEDBACK,Feedback
right_inferior_temporal_gyrus_anterior_division,33,RECOGNITION,Recognition
right_inferior_temporal_gyrus_posterior_division,33,RECOGNITION,Recognition
right_temporal_fusiform_cortex_anterior_division,33,RECOGNITION,Recognition
right_cerebellar_vermis,34,MOTOR_CONTROL,Motor Control
left_temporal_pole,35,SOCIAL_COGNITION,Social Cognition
right_temporal_pole,35,SOCIAL_COGNITION,Social Cognition
