STRUCTURE,CLUSTER,DOMAIN,TITLE
left_cingulate_gyrus_anterior_division,13,DECISION_MAKING,Decision Making
left_pallidum,13,DECISION_MAKING,Decision Making
left_putamen,13,DECISION_MAKING,Decision Making
left_thalamus,13,DECISION_MAKING,Decision Making
right_caudate,13,DECISION_MAKING,Decision Making
right_cingulate_gyrus_anterior_division,13,DECISION_MAKING,Decision Making
right_pallidum,13,DECISION_MAKING,Decision Making
right_paracingulate_gyrus,13,DECISION_MAKING,Decision Making
right_putamen,13,DECISION_MAKING,Decision Making
right_thalamus,13,DECISION_MAKING,Decision Making
left_amygdala,14,FEAR,Fear
left_parahippocampal_gyrus_anterior_division,14,FEAR,Fear
right_amygdala,14,FEAR,Fear
right_parahippocampal_gyrus_anterior_division,14,FEAR,Fear
right_inferior_temporal_gyrus_anterior_division,15,RECALL,Recall
right_temporal_fusiform_cortex_anterior_division,15,RECALL,Recall
left_accumbens,16,REWARD,Reward
right_accumbens,16,REWARD,Reward
left_brainstem,17,AROUSAL,Arousal
right_brainstem,17,AROUSAL,Arousal
