STRUCTURE,CLUSTER,DOMAIN,TITLE
right_lingual_gyrus,20,FAMILIARITY,Familiarity
right_supracalcarine_cortex,20,FAMILIARITY,Familiarity
left_lateral_occipital_cortex_inferior_division,21,REPRESENTATION,Representation
left_middle_temporal_gyrus_temporooccipital_part,21,REPRESENTATION,Representation
left_occipital_fusiform_gyrus,21,REPRESENTATION,Representation
left_occipital_pole,21,REPRESENTATION,Representation
right_lateral_occipital_cortex_inferior_division,21,REPRESENTATION,Representation
right_occipital_fusiform_gyrus,21,REPRESENTATION,Representation
right_occipital_pole,21,REPRESENTATION,Representation
right_postcentral_gyrus,22,HAND,Hand
right_supramarginal_gyrus_anterior_division,22,HAND,Hand
left_frontal_operculum_cortex,23,LANGUAGE,Language
left_inferior_frontal_gyrus_pars_opercularis,23,LANGUAGE,Language
left_inferior_frontal_gyrus_pars_triangularis,23,LANGUAGE,Language
right_accumbens,24,LOSS,Loss
left_middle_temporal_gyrus_posterior_division,25,SEMANTIC_PROCESSING,Semantic Processing
left_superior_temporal_gyrus_posterior_division,25,SEMANTIC_PROCESSING,Semantic Processing
left_amygdala,26,EMOTION,Emotion
right_amygdala,26,EMOTION,Emotion
left_inferior_temporal_gyrus_anterior_division,27,RETRIEVAL,Retrieval
left_temporal_fusiform_cortex_anterior_division,27,RETRIEVAL,Retrieval
right_caudate,28,FEEDBACK,Feedback
right_parahippocampal_gyrus_anterior_division,29,PICTURE,Picture
right_central_opercular_cortex,30,PERCEPTION,Perception
right_heschls_gyrus,30,PERCEPTION,Perception
right_parietal_operculum_cortex,30,PERCEPTION,Perception
right_planum_polare,30,PERCEPTION,Perception
right_planum_temporale,30,PERCEPTION,Perception
left_middle_temporal_gyrus_anterior_division,31,LISTENING,Listening
left_superior_temporal_gyrus_anterior_division,31,LISTENING,Listening
right_middle_temporal_gyrus_anterior_division,32,LANGUAGE_PROCESSING,Language Processing
right_superior_temporal_gyrus_anterior_division,32,LANGUAGE_PROCESSING,Language Processing
left_thalamus,33,ANTICIPATION,Anticipation
right_thalamus,33,ANTICIPATION,Anticipation
left_subcallosal_cortex,34,SALIENCE,Salience
right_cerebellar_vermis,35,MOVEMENT,Movement
left_cerebellar_vermis,36,MOTOR_CONTROL,Motor Control
right_inferior_temporal_gyrus_temporooccipital_part,37,RECOGNITION,Recognition
right_temporal_occipital_fusiform_cortex,37,RECOGNITION,Recognition
left_precentral_gyrus,38,MANIPULATION,Manipulation
right_middle_frontal_gyrus,38,MANIPULATION,Manipulation
right_precentral_gyrus,38,MANIPULATION,Manipulation
right_superior_frontal_gyrus,38,MANIPULATION,Manipulation
right_supplementary_motor_cortex,38,MANIPULATION,Manipulation
left_caudate,39,EXPECTANCY,Expectancy
right_inferior_temporal_gyrus_anterior_division,40,RECOGNITION_MEMORY,Recognition Memory
left_pallidum,41,REWARD_PROCESSING,Reward Processing
left_temporal_pole,42,SOCIAL_COGNITION,Social Cognition
right_temporal_pole,42,SOCIAL_COGNITION,Social Cognition
left_cuneal_cortex,43,ENCODING,Encoding
left_intracalcarine_cortex,43,ENCODING,Encoding
left_lingual_gyrus,43,ENCODING,Encoding
left_supracalcarine_cortex,43,ENCODING,Encoding
right_brainstem,44,FEAR,Fear
left_frontal_orbital_cortex,45,COGNITIVE_PROCESS,Cognitive Process
left_frontal_pole,45,COGNITIVE_PROCESS,Cognitive Process
left_paracingulate_gyrus,45,COGNITIVE_PROCESS,Cognitive Process
right_frontal_pole,45,COGNITIVE_PROCESS,Cognitive Process
left_postcentral_gyrus,46,ARM,Arm
left_supplementary_motor_cortex,46,ARM,Arm
left_supramarginal_gyrus_anterior_division,46,ARM,Arm
right_pallidum,47,REWARD_ANTICIPATION,Reward Anticipation
