STRUCTURE,CLUSTER,DOMAIN,TITLE
right_paracingulate_gyrus,5,COGNITIVE_PROCESS,Cognitive Process
right_temporal_pole,5,COGNITIVE_PROCESS,Cognitive Process
left_amygdala,6,VALENCE,Valence
left_hippocampus,6,VALENCE,Valence
left_parahippocampal_gyrus_anterior_division,6,VALENCE,Valence
right_parahippocampal_gyrus_anterior_division,6,VALENCE,Valence
left_caudate,7,REWARD,Reward
left_pallidum,7,REWARD,Reward
left_putamen,7,REWARD,Reward
right_caudate,7,REWARD,Reward
right_pallidum,7,REWARD,Reward
right_putamen,7,REWARD,Reward
left_inferior_temporal_gyrus_temporooccipital_part,8,VISION,Vision
left_lateral_occipital_cortex_inferior_division,8,VISION,Vision
left_middle_temporal_gyrus_temporooccipital_part,8,VISION,Vision
left_occipital_fusiform_gyrus,8,VISION,Vision
left_occipital_pole,8,VISION,Vision
left_temporal_occipital_fusiform_cortex,8,VISION,Vision
right_lateral_occipital_cortex_inferior_division,8,VISION,Vision
right_occipital_fusiform_gyrus,8,VISION,Vision
right_occipital_pole,8,VISION,Vision
right_cerebellar_vermis,9,EXECUTION,Execution
left_accumbens,10,DECISION_MAKING,Decision Making
right_accumbens,10,DECISION_MAKING,Decision Making
left_cerebellar_crus,11,MOVEMENT,Movement
left_cerebellar_lobules,11,MOVEMENT,Movement
right_cerebellar_crus,11,MOVEMENT,Movement
right_cerebellar_lobules,11,MOVEMENT,Movement
left_cuneal_cortex,12,MEMORY,Memory
left_intracalcarine_cortex,12,MEMORY,Memory
left_lingual_gyrus,12,MEMORY,Memory
left_supracalcarine_cortex,12,MEMORY,Memory
right_inferior_temporal_gyrus_anterior_division,13,EPISODIC_MEMORY,Episodic Memory
right_inferior_temporal_gyrus_posterior_division,13,EPISODIC_MEMORY,Episodic Memory
right_parahippocampal_gyrus_posterior_division,13,EPISODIC_MEMORY,Episodic Memory
right_temporal_fusiform_cortex_anterior_division,13,EPISODIC_MEMORY,Episodic Memory
right_temporal_fusiform_cortex_posterior_division,13,EPISODIC_MEMORY,Episodic Memory
left_inferior_temporal_gyrus_posterior_division,14,RETRIEVAL,Retrieval
left_parahippocampal_gyrus_posterior_division,14,RETRIEVAL,Retrieval
left_temporal_fusiform_cortex_anterior_division,14,RETRIEVAL,Retrieval
left_temporal_fusiform_cortex_posterior_division,14,RETRIEVAL,Retrieval
right_cingulate_gyrus_posterior_division,15,RECALL,Recall
right_cuneal_cortex,15,RECALL,Recall
right_intracalcarine_cortex,15,RECALL,Recall
right_lingual_gyrus,15,RECALL,Recall
right_precuneous_cortex,15,RECALL,Recall
right_supracalcarine_cortex,15,RECALL,Recall
left_inferior_temporal_gyrus_anterior_division,16,MEANING,Meaning
left_middle_temporal_gyrus_anterior_division,16,MEANING,Meaning
left_middle_temporal_gyrus_posterior_division,16,MEANING,Meaning
left_superior_temporal_gyrus_anterior_division,16,MEANING,Meaning
right_middle_temporal_gyrus_anterior_division,16,MEANING,Meaning
left_thalamus,17,ANTICIPATION,Anticipation
right_thalamus,17,ANTICIPATION,Anticipation
left_angular_gyrus,18,MANIPULATION,Manipulation
left_lateral_occipital_cortex_superior_division,18,MANIPULATION,Manipulation
left_postcentral_gyrus,18,MANIPULATION,Manipulation
left_precentral_gyrus,18,MANIPULATION,Manipulation
left_superior_parietal_lobule,18,MANIPULATION,Manipulation
left_supramarginal_gyrus_anterior_division,18,MANIPULATION,Manipulation
left_supramarginal_gyrus_posterior_division,18,MANIPULATION,Manipulation
right_angular_gyrus,18,MANIPULATION,Manipulation
right_inferior_frontal_gyrus_pars_opercularis,18,MANIPULATION,Manipulation
right_lateral_occipital_cortex_superior_division,18,MANIPULATION,Manipulation
right_middle_frontal_gyrus,18,MANIPULATION,Manipulation
right_postcentral_gyrus,18,MANIPULATION,Manipulation
right_precentral_gyrus,18,MANIPULATION,Manipulation
right_superior_frontal_gyrus,18,MANIPULATION,Manipulation
right_superior_parietal_lobule,18,MANIPULATION,Manipulation
right_supplementary_motor_cortex,18,MANIPULATION,Manipulation
right_supramarginal_gyrus_anterior_division,18,MANIPULATION,Manipulation
right_supramarginal_gyrus_posterior_division,18,MANIPULATION,Manipulation
left_brainstem,19,AROUSAL,Arousal
right_brainstem,19,AROUSAL,Arousal
left_cerebellar_vermis,20,MOTOR_CONTROL,Motor Control
left_frontal_medial_cortex,21,SALIENCE,Salience
left_subcallosal_cortex,21,SALIENCE,Salience
right_frontal_medial_cortex,21,SALIENCE,Salience
right_subcallosal_cortex,21,SALIENCE,Salience
