1402966,EXECUTION
1410086,AROUSAL
1448149,EMOTION
1486459,MANIPULATION
1486460,VISION
1519476,VISION
1527602,COGNITION
1542680,MEMORY
1613546,COGNITION
1633409,RECOGNITION
1679944,HEARING
1791928,MANIPULATION
1822545,HEARING
1869921,VISION
1875248,HEARING
1884179,LANGUAGE
1929214,VISION
2296583,MANIPULATION
2360050,RECOGNITION
2396097,RECOGNITION
3277066,MANIPULATION
3298565,HEARING
3653828,RECOGNITION
3875696,COGNITION
7472384,HEARING
7479961,VISION
7485619,HEARING
7488733,COGNITION
7569934,VISION
7708745,MANIPULATION
7714579,VISION
7811563,MANIPULATION
7820564,MANIPULATION
7820565,VISION
7846080,VISION
7850422,HEARING
7864258,VISION
7865775,MANIPULATION
7922456,VISION
7925790,HEARING
7935791,RECOGNITION
7953589,RECOGNITION
8027764,HEARING
8038933,VISION
8207487,VISION
8232848,VISION
8286936,VISION
8350282,COGNITION
8405250,VISION
8410148,VISION
8430100,VISION
8430101,VISION
8441008,VISION
8480815,MANIPULATION
8524452,RECOGNITION
8551361,MANIPULATION
8556839,VISION
8592204,MANIPULATION
8592206,VISION
8595189,COGNITION
8606767,RECOGNITION
8606771,RECOGNITION
8624678,MANIPULATION
8628399,RECOGNITION
8642414,VISION
8642416,VISION
8642418,VISION
8656296,RECOGNITION
8670634,VISION
8673502,HEARING
8700204,VISION
8730806,VISION
8738230,COGNITION
8772633,AROUSAL
8774879,VISION
8784221,VISION
8784224,HEARING
8786445,VISION
8790444,MANIPULATION
8805334,HEARING
8805700,RECOGNITION
8805836,MANIPULATION
8813286,LANGUAGE
8815903,VISION
8822570,VISION
8836245,MANIPULATION
8855347,MANIPULATION
8864300,VISION
8889766,VISION
8893004,EMOTION
8896772,MANIPULATION
8904757,VISION
8929174,EMOTION
8931582,MANIPULATION
8931588,VISION
8938120,RECOGNITION
8951412,VISION
8952093,RECOGNITION
8957565,MANIPULATION
8981399,LANGUAGE
8981469,EXECUTION
8988793,VISION
8989012,COGNITION
9010014,MANIPULATION
9023428,VISION
9023435,VISION
9025115,RECOGNITION
9038283,EXECUTION
9038284,MANIPULATION
9051780,COGNITION
9054787,RECOGNITION
9055802,ANTICIPATION
9065511,VISION
9080447,HEARING
9084599,MANIPULATION
9084621,VISION
9108115,EMOTION
9114262,VISION
9114263,VISION
9116229,COGNITION
9121583,VISION
9125463,VISION
9126062,VISION
9133394,VISION
9141092,MANIPULATION
9153035,MANIPULATION
9153677,MANIPULATION
9160646,MANIPULATION
9175118,MANIPULATION
9183247,MANIPULATION
9183248,MANIPULATION
9185551,EMOTION
9187292,VISION
9204934,HEARING
9210741,EMOTION
9210742,EMOTION
9217681,HEARING
9223090,COGNITION
9223094,VISION
9228523,MEMORY
9238064,MANIPULATION
9242293,MANIPULATION
9256495,VISION
9287369,RETRIEVAL
9295118,HEARING
9295122,RECOGNITION
9299382,MANIPULATION
9305814,VISION
9309607,LANGUAGE
9333238,EMOTION
9343589,VISION
9343594,VISION
9343606,MANIPULATION
9343610,MANIPULATION
9343611,VISION
9345474,RECOGNITION
9345478,VISION
9345483,VISION
9345509,RECOGNITION
9345552,MANIPULATION
9347486,COGNITION
9352521,EMOTION
9354332,MANIPULATION
9365370,VISION
9389221,COGNITION
9391021,EXECUTION
9397017,VISION
9401596,VISION
9405692,MANIPULATION
9412517,EMOTION
9414011,EXECUTION
9417966,MANIPULATION
9427311,MEMORY
9427367,LANGUAGE
9430507,EMOTION
9462476,COGNITION
9462480,MEMORY
9463462,VISION
9465007,VISION
9469535,COGNITION
9482951,MEMORY
9491989,RECOGNITION
9500831,MANIPULATION
9501235,MANIPULATION
9510380,VISION
9510384,VISION
9529825,RECOGNITION
9529941,VISION
9529944,COGNITION
9539233,VISION
9547077,COGNITION
9549487,RECOGNITION
9549504,VISION
9549517,VISION
9559951,RECOGNITION
9571103,VISION
9576541,VISION
9597657,VISION
9619195,COGNITION
9620697,RECOGNITION
9620698,EMOTION
9620699,MANIPULATION
9626670,MANIPULATION
9626672,VISION
9626674,VISION
9626713,ANTICIPATION
9632390,RECOGNITION
9636217,VISION
9648549,EMOTION
9665617,RECOGNITION
9673660,VISION
9673996,VISION
9674604,LANGUAGE
9679774,VISION
9685203,RECOGNITION
9696465,ANTICIPATION
9698330,HEARING
9698571,VISION
9698575,VISION
9698579,MANIPULATION
9699694,MANIPULATION
9704265,MANIPULATION
9704267,RECOGNITION
9714705,VISION
9740361,HEARING
9740761,EMOTION
9749761,VISION
9753190,MANIPULATION
9754701,COGNITION
9758739,VISION
9758741,MANIPULATION
9758742,MANIPULATION
9770542,RECOGNITION
9772106,VISION
9772269,VISION
9772270,VISION
9787003,VISION
9798741,VISION
9799627,MANIPULATION
9801380,COGNITION
9801381,COGNITION
9802236,EMOTION
9808463,VISION
9819069,VISION
9819271,VISION
9819274,HEARING
9821359,MANIPULATION
9827764,EXECUTION
9827777,VISION
9831457,LANGUAGE
9831460,RECOGNITION
9838166,MANIPULATION
9849722,VISION
9858371,COGNITION
9858384,MANIPULATION
9861465,RECOGNITION
9862553,MANIPULATION
9862924,COGNITION
9863701,VISION
9867232,MEMORY
9882087,MANIPULATION
9894875,COGNITION
9918735,HEARING
9918737,MANIPULATION
9927549,RECOGNITION
9927550,VISION
9927551,RECOGNITION
9950067,VISION
9950713,VISION
9989556,COGNITION
9990082,RECOGNITION
9990104,MEMORY
10022492,MANIPULATION
10022494,VISION
10022496,HEARING
10027301,RECOGNITION
10051677,RECOGNITION
10051756,VISION
10071054,VISION
10071093,MANIPULATION
10075897,VISION
10080553,MANIPULATION
10094257,VISION
10096413,MANIPULATION
10096417,VISION
10097801,VISION
10191322,MANIPULATION
10195113,VISION
10195114,MANIPULATION
10195166,VISION
10195173,VISION
10195224,MEMORY
10196461,HEARING
10197540,HEARING
10198130,VISION
10200226,LANGUAGE
10200303,COGNITION
10200737,VISION
10202575,COGNITION
10204547,EMOTION
10208571,ANTICIPATION
10211469,RECOGNITION
10215087,COGNITION
10216270,COGNITION
10216273,VISION
10220229,MEMORY
10220461,HEARING
10227106,RECOGNITION
10230795,VISION
10233106,COGNITION
10234026,MANIPULATION
10318979,MANIPULATION
10320379,VISION
10327898,VISION
10327899,MANIPULATION
10329289,EXECUTION
10332889,COGNITION
10336657,RECOGNITION
10348741,RECOGNITION
10349031,MANIPULATION
10349294,COGNITION
10355673,EMOTION
10355678,RECOGNITION
10355680,MANIPULATION
10356062,VISION
10366639,RECOGNITION
10372081,HEARING
10376114,COGNITION
10380965,VISION
10382629,VISION
10385578,MANIPULATION
10385581,VISION
10385583,VISION
10388796,VISION
10388797,MANIPULATION
10388802,MANIPULATION
10390028,RECOGNITION
10392834,EXECUTION
10393989,COGNITION
10400241,COGNITION
10400972,VISION
10400975,EXECUTION
10401985,VISION
10402199,MANIPULATION
10404202,RECOGNITION
10407049,HEARING
10407201,HEARING
10408647,COGNITION
10417250,RECOGNITION
10426417,HEARING
10430951,RECOGNITION
10430955,COGNITION
10432180,VISION
10432182,VISION
10450253,RECOGNITION
10450888,RECOGNITION
10450889,RECOGNITION
10454140,HEARING
10459394,VISION
10459395,EMOTION
10468363,VISION
10468515,VISION
10468516,LANGUAGE
10468630,EMOTION
10471434,RECOGNITION
10471847,MANIPULATION
10471848,RECOGNITION
10473761,VISION
10480271,RECOGNITION
10482257,HEARING
10482774,EMOTION
10489865,HEARING
10493894,RECOGNITION
10493901,VISION
10493903,COGNITION
10496688,EMOTION
10501805,MANIPULATION
10506090,VISION
10506099,HEARING
10509837,EMOTION
10510191,VISION
10511450,MANIPULATION
10515983,HEARING
10516320,VISION
10518175,VISION
10522888,VISION
10523407,COGNITION
10527065,MANIPULATION
10531451,VISION
10534240,RECOGNITION
10545400,RECOGNITION
10547332,MANIPULATION
10554989,VISION
10554992,MANIPULATION
10554993,VISION
10557338,MANIPULATION
10559415,VISION
10561425,VISION
10568854,VISION
10571235,MANIPULATION
10574350,MANIPULATION
10581226,MANIPULATION
10585521,LANGUAGE
10586971,RECOGNITION
10591289,MANIPULATION
10591898,VISION
10594068,EMOTION
10599862,RECOGNITION
10600415,VISION
10600999,MEMORY
10601675,ANTICIPATION
10601743,MANIPULATION
10607401,MANIPULATION
10611121,VISION
10617288,VISION
10619415,VISION
10619416,EXECUTION
10624956,VISION
10632617,VISION
10634893,VISION
10634894,MANIPULATION
10639391,VISION
10639399,EMOTION
10641577,EMOTION
10643726,ANTICIPATION
10643727,COGNITION
10643729,VISION
10648437,VISION
10648446,COGNITION
10651872,ANTICIPATION
10659849,LANGUAGE
10660227,COGNITION
10666552,MANIPULATION
10666559,VISION
10666562,MANIPULATION
10666563,HEARING
10669519,COGNITION
10677038,MANIPULATION
10677559,COGNITION
10678698,VISION
10679185,COGNITION
10679187,RECOGNITION
10680763,MANIPULATION
10680764,VISION
10680766,VISION
10683393,MANIPULATION
10683827,EMOTION
10683855,VISION
10684898,VISION
10686115,COGNITION
10686176,MANIPULATION
10686183,MANIPULATION
10689056,VISION
10690992,EXECUTION
10692599,HEARING
10694461,VISION
10694462,MEMORY
10694463,VISION
10700262,VISION
10700263,VISION
10700305,COGNITION
10706432,COGNITION
10712490,HEARING
10712498,HEARING
10716244,HEARING
10717412,VISION
10718324,MANIPULATION
10725191,MANIPULATION
10729346,COGNITION
10729350,VISION
10730646,VISION
10731771,COGNITION
10734009,EXECUTION
10734010,RECOGNITION
10739412,MANIPULATION
10751455,VISION
10762158,MANIPULATION
10769312,MANIPULATION
10769313,RECOGNITION
10769317,MANIPULATION
10771411,VISION
10771412,RECOGNITION
10771415,VISION
10774738,VISION
10775540,RECOGNITION
10775709,MANIPULATION
10792453,EMOTION
10805701,VISION
10805707,VISION
10806026,MANIPULATION
10806029,VISION
10806033,VISION
10808134,MANIPULATION
10817611,EXECUTION
10834847,VISION
10838149,VISION
10841380,VISION
10843515,MANIPULATION
10846167,COGNITION
10847597,VISION
10847601,HEARING
10848570,HEARING
10853949,EXECUTION
10858628,RETRIEVAL
10859133,MANIPULATION
10859136,VISION
10861020,VISION
10863028,LANGUAGE
10864232,VISION
10865104,COGNITION
10865105,VISION
10865107,MANIPULATION
10867223,RECOGNITION
10869575,LANGUAGE
10869585,EMOTION
10875899,ANTICIPATION
10876085,ANTICIPATION
10884059,EXECUTION
10896168,ANTICIPATION
10899227,VISION
10903207,VISION
10903406,COGNITION
10906316,MANIPULATION
10906317,VISION
10908189,HEARING
10908192,RECOGNITION
10908201,VISION
10912589,MANIPULATION
10912590,HEARING
10913505,VISION
10913506,EMOTION
10913710,VISION
10914904,VISION
10920049,RECOGNITION
10923655,ANTICIPATION
10931772,VISION
10933212,COGNITION
10934265,ANTICIPATION
10936920,VISION
10944414,RECOGNITION
10944415,MANIPULATION
10949055,MANIPULATION
10949057,MANIPULATION
10959525,EMOTION
10960054,RECOGNITION
10974961,COGNITION
