,negative,positive,cognitive,social,arousal_regulatory
11135652,0.06741573033707865,0.14754098360655737,0.25609756097560976,0.16981132075471697,0.10476190476190476
11136929,0.0449438202247191,0.19672131147540983,0.15853658536585366,0.09433962264150944,0.12380952380952381
11144756,0.06741573033707865,0.08196721311475409,0.2682926829268293,0.22641509433962265,0.11428571428571428
11157563,0.06741573033707865,0.11475409836065574,0.18292682926829268,0.1320754716981132,0.11428571428571428
11157564,0.06741573033707865,0.14754098360655737,0.18292682926829268,0.1509433962264151,0.10476190476190476
11157567,0.0898876404494382,0.14754098360655737,0.23170731707317074,0.1509433962264151,0.18095238095238095
11160520,0.0898876404494382,0.11475409836065574,0.24390243902439024,0.18867924528301888,0.1523809523809524
11160524,0.07865168539325842,0.19672131147540983,0.23170731707317074,0.16981132075471697,0.19047619047619047
11160525,0.0898876404494382,0.19672131147540983,0.21951219512195122,0.11320754716981132,0.19047619047619047
11162266,0.06741573033707865,0.18032786885245902,0.23170731707317074,0.20754716981132076,0.1619047619047619
11162272,0.07865168539325842,0.16393442622950818,0.3048780487804878,0.16981132075471697,0.11428571428571428
11162278,0.056179775280898875,0.16393442622950818,0.23170731707317074,0.16981132075471697,0.1619047619047619
11163281,0.06741573033707865,0.09836065573770492,0.23170731707317074,0.18867924528301888,0.05714285714285714
11163282,0.06741573033707865,0.13114754098360656,0.1951219512195122,0.1509433962264151,0.17142857142857143
11163369,0.10112359550561797,0.13114754098360656,0.2682926829268293,0.18867924528301888,0.13333333333333333
11163375,0.0449438202247191,0.14754098360655737,0.3048780487804878,0.16981132075471697,0.11428571428571428
11167053,0.06741573033707865,0.16393442622950818,0.23170731707317074,0.20754716981132076,0.17142857142857143
11167061,0.0449438202247191,0.11475409836065574,0.2073170731707317,0.18867924528301888,0.09523809523809523
11168545,0.056179775280898875,0.11475409836065574,0.08536585365853659,0.11320754716981132,0.0380952380952381
11168567,0.033707865168539325,0.09836065573770492,0.18292682926829268,0.1509433962264151,0.13333333333333333
11169872,0.033707865168539325,0.16393442622950818,0.14634146341463414,0.11320754716981132,0.10476190476190476
11169874,0.06741573033707865,0.18032786885245902,0.18292682926829268,0.18867924528301888,0.047619047619047616
11169875,0.07865168539325842,0.11475409836065574,0.23170731707317074,0.1320754716981132,0.05714285714285714
11170305,0.0898876404494382,0.14754098360655737,0.23170731707317074,0.20754716981132076,0.10476190476190476
11170809,0.0898876404494382,0.2459016393442623,0.3780487804878049,0.3018867924528302,0.19047619047619047
11172070,0.1348314606741573,0.13114754098360656,0.10975609756097561,0.1509433962264151,0.1619047619047619
11172071,0.1348314606741573,0.18032786885245902,0.23170731707317074,0.18867924528301888,0.18095238095238095
11172072,0.12359550561797752,0.14754098360655737,0.14634146341463414,0.16981132075471697,0.2
11177419,0.07865168539325842,0.18032786885245902,0.2682926829268293,0.1320754716981132,0.14285714285714285
11182099,0.056179775280898875,0.16393442622950818,0.17073170731707318,0.1509433962264151,0.08571428571428572
11189943,0.0449438202247191,0.11475409836065574,0.2073170731707317,0.11320754716981132,0.1523809523809524
11192634,0.0449438202247191,0.16393442622950818,0.15853658536585366,0.09433962264150944,0.06666666666666667
11194410,0.07865168539325842,0.11475409836065574,0.2682926829268293,0.11320754716981132,0.09523809523809523
11201097,0.02247191011235955,0.13114754098360656,0.18292682926829268,0.1509433962264151,0.0761904761904762
11208666,0.07865168539325842,0.14754098360655737,0.2682926829268293,0.16981132075471697,0.19047619047619047
11209064,0.033707865168539325,0.16393442622950818,0.24390243902439024,0.16981132075471697,0.11428571428571428
11209939,0.0449438202247191,0.04918032786885246,0.13414634146341464,0.09433962264150944,0.06666666666666667
11222456,0.11235955056179775,0.21311475409836064,0.18292682926829268,0.1320754716981132,0.2
11224550,0.07865168539325842,0.16393442622950818,0.2073170731707317,0.18867924528301888,0.17142857142857143
11229981,0.1797752808988764,0.14754098360655737,0.24390243902439024,0.18867924528301888,0.20952380952380953
11230093,0.0898876404494382,0.16393442622950818,0.2804878048780488,0.22641509433962265,0.2
11230094,0.10112359550561797,0.13114754098360656,0.3170731707317073,0.18867924528301888,0.19047619047619047
11230097,0.06741573033707865,0.11475409836065574,0.18292682926829268,0.11320754716981132,0.1523809523809524
11230098,0.056179775280898875,0.21311475409836064,0.25609756097560976,0.18867924528301888,0.14285714285714285
11231095,0.07865168539325842,0.13114754098360656,0.32926829268292684,0.33962264150943394,0.11428571428571428
11231835,0.033707865168539325,0.16393442622950818,0.2804878048780488,0.22641509433962265,0.08571428571428572
11232158,0.06741573033707865,0.11475409836065574,0.1951219512195122,0.1509433962264151,0.11428571428571428
11232912,0.0449438202247191,0.16393442622950818,0.2682926829268293,0.16981132075471697,0.1523809523809524
11239442,0.0898876404494382,0.19672131147540983,0.2073170731707317,0.09433962264150944,0.14285714285714285
11239713,0.02247191011235955,0.11475409836065574,0.18292682926829268,0.1509433962264151,0.09523809523809523
11239901,0.16853932584269662,0.09836065573770492,0.18292682926829268,0.1320754716981132,0.1619047619047619
11240106,0.02247191011235955,0.09836065573770492,0.1951219512195122,0.16981132075471697,0.05714285714285714
11240107,0.0449438202247191,0.13114754098360656,0.17073170731707318,0.1509433962264151,0.09523809523809523
11240114,0.06741573033707865,0.11475409836065574,0.2804878048780488,0.2641509433962264,0.13333333333333333
11241873,0.06741573033707865,0.13114754098360656,0.2804878048780488,0.20754716981132076,0.13333333333333333
11241875,0.0449438202247191,0.16393442622950818,0.2073170731707317,0.1509433962264151,0.1523809523809524
11244547,0.06741573033707865,0.19672131147540983,0.23170731707317074,0.1320754716981132,0.14285714285714285
11247643,0.12359550561797752,0.16393442622950818,0.3170731707317073,0.18867924528301888,0.2
11247649,0.0449438202247191,0.06557377049180328,0.2073170731707317,0.1320754716981132,0.09523809523809523
11247999,0.0449438202247191,0.13114754098360656,0.10975609756097561,0.1320754716981132,0.047619047619047616
11248000,0.06741573033707865,0.11475409836065574,0.08536585365853659,0.05660377358490566,0.06666666666666667
11248106,0.06741573033707865,0.08196721311475409,0.12195121951219512,0.09433962264150944,0.09523809523809523
11257281,0.19101123595505617,0.11475409836065574,0.3048780487804878,0.18867924528301888,0.17142857142857143
11257978,0.0449438202247191,0.11475409836065574,0.18292682926829268,0.1509433962264151,0.06666666666666667
11259662,0.07865168539325842,0.13114754098360656,0.24390243902439024,0.1509433962264151,0.12380952380952381
11264319,0.0449438202247191,0.13114754098360656,0.14634146341463414,0.11320754716981132,0.13333333333333333
11275483,0.14606741573033707,0.11475409836065574,0.23170731707317074,0.24528301886792453,0.10476190476190476
11276236,0.1797752808988764,0.09836065573770492,0.17073170731707318,0.1509433962264151,0.17142857142857143
11278198,0.0898876404494382,0.18032786885245902,0.2926829268292683,0.2641509433962264,0.20952380952380953
11284045,0.033707865168539325,0.09836065573770492,0.24390243902439024,0.1320754716981132,0.09523809523809523
11285015,0.0449438202247191,0.14754098360655737,0.21951219512195122,0.16981132075471697,0.12380952380952381
11287133,0.06741573033707865,0.19672131147540983,0.2926829268292683,0.18867924528301888,0.2
11287136,0.011235955056179775,0.06557377049180328,0.13414634146341464,0.07547169811320754,0.05714285714285714
11287379,0.07865168539325842,0.13114754098360656,0.2682926829268293,0.24528301886792453,0.1523809523809524
11287664,0.033707865168539325,0.06557377049180328,0.23170731707317074,0.16981132075471697,0.08571428571428572
11295369,0.06741573033707865,0.16393442622950818,0.2804878048780488,0.2830188679245283,0.13333333333333333
11296587,0.0449438202247191,0.14754098360655737,0.15853658536585366,0.11320754716981132,0.10476190476190476
11297824,0.0449438202247191,0.14754098360655737,0.04878048780487805,0.07547169811320754,0.12380952380952381
11304074,0.056179775280898875,0.09836065573770492,0.21951219512195122,0.16981132075471697,0.06666666666666667
11304076,0.0449438202247191,0.11475409836065574,0.1951219512195122,0.18867924528301888,0.08571428571428572
11304080,0.0449438202247191,0.16393442622950818,0.2073170731707317,0.1509433962264151,0.11428571428571428
11304083,0.06741573033707865,0.09836065573770492,0.23170731707317074,0.11320754716981132,0.10476190476190476
11305885,0.06741573033707865,0.13114754098360656,0.14634146341463414,0.1509433962264151,0.13333333333333333
11305889,0.033707865168539325,0.09836065573770492,0.24390243902439024,0.24528301886792453,0.08571428571428572
11305893,0.011235955056179775,0.06557377049180328,0.13414634146341464,0.07547169811320754,0.05714285714285714
11306631,0.056179775280898875,0.19672131147540983,0.2073170731707317,0.1320754716981132,0.0761904761904762
11306644,0.0898876404494382,0.14754098360655737,0.21951219512195122,0.16981132075471697,0.13333333333333333
11313034,0.056179775280898875,0.14754098360655737,0.23170731707317074,0.18867924528301888,0.12380952380952381
11313038,0.06741573033707865,0.16393442622950818,0.35365853658536583,0.22641509433962265,0.1619047619047619
11313298,0.0898876404494382,0.14754098360655737,0.18292682926829268,0.20754716981132076,0.13333333333333333
11322979,0.0449438202247191,0.09836065573770492,0.13414634146341464,0.09433962264150944,0.12380952380952381
11322985,0.0898876404494382,0.14754098360655737,0.2073170731707317,0.20754716981132076,0.19047619047619047
11322986,0.07865168539325842,0.09836065573770492,0.15853658536585366,0.1320754716981132,0.10476190476190476
11328359,0.056179775280898875,0.11475409836065574,0.12195121951219512,0.11320754716981132,0.0761904761904762
11335694,0.06741573033707865,0.13114754098360656,0.18292682926829268,0.05660377358490566,0.09523809523809523
11339984,0.056179775280898875,0.18032786885245902,0.32926829268292684,0.3018867924528302,0.09523809523809523
11346888,0.033707865168539325,0.14754098360655737,0.2073170731707317,0.20754716981132076,0.09523809523809523
11346889,0.07865168539325842,0.19672131147540983,0.2073170731707317,0.18867924528301888,0.1619047619047619
11352610,0.07865168539325842,0.11475409836065574,0.17073170731707318,0.09433962264150944,0.06666666666666667
11352611,0.06741573033707865,0.14754098360655737,0.24390243902439024,0.1509433962264151,0.09523809523809523
11352614,0.15730337078651685,0.19672131147540983,0.21951219512195122,0.1509433962264151,0.1523809523809524
11352616,0.0449438202247191,0.13114754098360656,0.24390243902439024,0.11320754716981132,0.10476190476190476
11352621,0.056179775280898875,0.14754098360655737,0.12195121951219512,0.1509433962264151,0.06666666666666667
11353732,0.11235955056179775,0.14754098360655737,0.35365853658536583,0.22641509433962265,0.1523809523809524
11353734,0.0898876404494382,0.21311475409836064,0.25609756097560976,0.24528301886792453,0.17142857142857143
11369403,0.07865168539325842,0.11475409836065574,0.2804878048780488,0.24528301886792453,0.09523809523809523
11378312,0.06741573033707865,0.11475409836065574,0.2804878048780488,0.22641509433962265,0.1523809523809524
11384897,0.11235955056179775,0.26229508196721313,0.1951219512195122,0.16981132075471697,0.18095238095238095
11386470,0.056179775280898875,0.16393442622950818,0.24390243902439024,0.20754716981132076,0.1523809523809524
11387404,0.07865168539325842,0.14754098360655737,0.1951219512195122,0.1509433962264151,0.13333333333333333
11387405,0.10112359550561797,0.13114754098360656,0.15853658536585366,0.1509433962264151,0.17142857142857143
11387406,0.0449438202247191,0.11475409836065574,0.024390243902439025,0.03773584905660377,0.06666666666666667
11388925,0.06741573033707865,0.11475409836065574,0.14634146341463414,0.11320754716981132,0.10476190476190476
11394724,0.0898876404494382,0.21311475409836064,0.21951219512195122,0.1320754716981132,0.1619047619047619
11395019,0.12359550561797752,0.36065573770491804,0.23170731707317074,0.20754716981132076,0.17142857142857143
11410949,0.02247191011235955,0.13114754098360656,0.23170731707317074,0.1509433962264151,0.12380952380952381
11410950,0.06741573033707865,0.11475409836065574,0.23170731707317074,0.1509433962264151,0.14285714285714285
11410952,0.06741573033707865,0.11475409836065574,0.24390243902439024,0.1509433962264151,0.10476190476190476
11422456,0.06741573033707865,0.11475409836065574,0.18292682926829268,0.16981132075471697,0.12380952380952381
11426233,0.0449438202247191,0.08196721311475409,0.1951219512195122,0.16981132075471697,0.14285714285714285
11430815,0.15730337078651685,0.16393442622950818,0.21951219512195122,0.18867924528301888,0.13333333333333333
11431233,0.0898876404494382,0.21311475409836064,0.2926829268292683,0.20754716981132076,0.19047619047619047
11431234,0.0898876404494382,0.14754098360655737,0.25609756097560976,0.16981132075471697,0.2
11435941,0.056179775280898875,0.06557377049180328,0.13414634146341464,0.07547169811320754,0.09523809523809523
11435947,0.0449438202247191,0.01639344262295082,0.15853658536585366,0.07547169811320754,0.0761904761904762
11438601,0.056179775280898875,0.11475409836065574,0.12195121951219512,0.11320754716981132,0.09523809523809523
11438629,0.0449438202247191,0.04918032786885246,0.08536585365853659,0.07547169811320754,0.047619047619047616
11440757,0.0449438202247191,0.08196721311475409,0.18292682926829268,0.1320754716981132,0.08571428571428572
11448368,0.12359550561797752,0.13114754098360656,0.13414634146341464,0.1509433962264151,0.13333333333333333
11459760,0.10112359550561797,0.11475409836065574,0.2073170731707317,0.16981132075471697,0.12380952380952381
11459880,0.07865168539325842,0.21311475409836064,0.13414634146341464,0.16981132075471697,0.08571428571428572
11459886,0.0449438202247191,0.13114754098360656,0.24390243902439024,0.1320754716981132,0.14285714285714285
11463481,0.011235955056179775,0.08196721311475409,0.14634146341463414,0.1509433962264151,0.05714285714285714
11466121,0.10112359550561797,0.19672131147540983,0.2682926829268293,0.3584905660377358,0.14285714285714285
11467905,0.0449438202247191,0.16393442622950818,0.10975609756097561,0.1320754716981132,0.08571428571428572
11467915,0.056179775280898875,0.13114754098360656,0.23170731707317074,0.16981132075471697,0.11428571428571428
11467919,0.0898876404494382,0.11475409836065574,0.1951219512195122,0.16981132075471697,0.06666666666666667
11467923,0.0449438202247191,0.14754098360655737,0.2682926829268293,0.11320754716981132,0.12380952380952381
11493699,0.11235955056179775,0.06557377049180328,0.2073170731707317,0.18867924528301888,0.10476190476190476
11496116,0.07865168539325842,0.11475409836065574,0.13414634146341464,0.11320754716981132,0.1523809523809524
11496134,0.02247191011235955,0.04918032786885246,0.024390243902439025,0.018867924528301886,0.02857142857142857
11500993,0.06741573033707865,0.21311475409836064,0.24390243902439024,0.11320754716981132,0.12380952380952381
11502261,0.12359550561797752,0.14754098360655737,0.21951219512195122,0.1509433962264151,0.13333333333333333
11502262,0.0898876404494382,0.11475409836065574,0.2073170731707317,0.16981132075471697,0.11428571428571428
11506530,0.056179775280898875,0.16393442622950818,0.2682926829268293,0.16981132075471697,0.12380952380952381
11506531,0.07865168539325842,0.14754098360655737,0.2682926829268293,0.1320754716981132,0.14285714285714285
11506538,0.0449438202247191,0.13114754098360656,0.25609756097560976,0.1320754716981132,0.08571428571428572
11506539,0.056179775280898875,0.14754098360655737,0.14634146341463414,0.1320754716981132,0.11428571428571428
11506547,0.056179775280898875,0.19672131147540983,0.1951219512195122,0.18867924528301888,0.10476190476190476
11506646,0.056179775280898875,0.11475409836065574,0.1951219512195122,0.1320754716981132,0.10476190476190476
11506651,0.056179775280898875,0.08196721311475409,0.24390243902439024,0.20754716981132076,0.11428571428571428
11506654,0.033707865168539325,0.14754098360655737,0.24390243902439024,0.18867924528301888,0.13333333333333333
11506655,0.06741573033707865,0.18032786885245902,0.2926829268292683,0.16981132075471697,0.13333333333333333
11506664,0.06741573033707865,0.16393442622950818,0.2804878048780488,0.22641509433962265,0.11428571428571428
11515754,0.033707865168539325,0.2786885245901639,0.0975609756097561,0.1320754716981132,0.0761904761904762
11516443,0.02247191011235955,0.13114754098360656,0.18292682926829268,0.1509433962264151,0.0761904761904762
11516444,0.10112359550561797,0.08196721311475409,0.21951219512195122,0.16981132075471697,0.08571428571428572
11522264,0.19101123595505617,0.16393442622950818,0.24390243902439024,0.20754716981132076,0.1523809523809524
11522575,0.14606741573033707,0.26229508196721313,0.3170731707317073,0.22641509433962265,0.18095238095238095
11525320,0.06741573033707865,0.16393442622950818,0.2804878048780488,0.22641509433962265,0.17142857142857143
11525326,0.06741573033707865,0.18032786885245902,0.3048780487804878,0.18867924528301888,0.09523809523809523
11525327,0.0449438202247191,0.13114754098360656,0.14634146341463414,0.09433962264150944,0.13333333333333333
11525336,0.07865168539325842,0.16393442622950818,0.2926829268292683,0.18867924528301888,0.12380952380952381
11525339,0.07865168539325842,0.22950819672131148,0.21951219512195122,0.1320754716981132,0.10476190476190476
11527554,0.06741573033707865,0.13114754098360656,0.21951219512195122,0.1509433962264151,0.11428571428571428
11532726,0.056179775280898875,0.26229508196721313,0.25609756097560976,0.18867924528301888,0.12380952380952381
11532885,0.10112359550561797,0.16393442622950818,0.21951219512195122,0.18867924528301888,0.13333333333333333
11532888,0.06741573033707865,0.22950819672131148,0.25609756097560976,0.20754716981132076,0.14285714285714285
11532889,0.0898876404494382,0.16393442622950818,0.3170731707317073,0.24528301886792453,0.1523809523809524
11532891,0.02247191011235955,0.13114754098360656,0.12195121951219512,0.1320754716981132,0.09523809523809523
11535686,0.033707865168539325,0.18032786885245902,0.15853658536585366,0.1320754716981132,0.09523809523809523
11545466,0.056179775280898875,0.2786885245901639,0.2073170731707317,0.11320754716981132,0.11428571428571428
11545724,0.0449438202247191,0.11475409836065574,0.14634146341463414,0.1509433962264151,0.12380952380952381
11549616,0.06741573033707865,0.21311475409836064,0.25609756097560976,0.16981132075471697,0.19047619047619047
11549617,0.033707865168539325,0.11475409836065574,0.17073170731707318,0.1320754716981132,0.12380952380952381
11549618,0.14606741573033707,0.21311475409836064,0.35365853658536583,0.2830188679245283,0.20952380952380953
11549619,0.07865168539325842,0.11475409836065574,0.2804878048780488,0.20754716981132076,0.1619047619047619
11549754,0.10112359550561797,0.13114754098360656,0.1951219512195122,0.20754716981132076,0.11428571428571428
11553288,0.07865168539325842,0.13114754098360656,0.15853658536585366,0.1509433962264151,0.17142857142857143
11553776,0.0449438202247191,0.08196721311475409,0.13414634146341464,0.09433962264150944,0.08571428571428572
11554517,0.11235955056179775,0.21311475409836064,0.2682926829268293,0.16981132075471697,0.18095238095238095
11554801,0.033707865168539325,0.13114754098360656,0.14634146341463414,0.1509433962264151,0.09523809523809523
11554806,0.0449438202247191,0.18032786885245902,0.25609756097560976,0.11320754716981132,0.11428571428571428
11556898,0.06741573033707865,0.19672131147540983,0.2073170731707317,0.18867924528301888,0.09523809523809523
11559855,0.0449438202247191,0.18032786885245902,0.2073170731707317,0.11320754716981132,0.09523809523809523
11559958,0.0898876404494382,0.13114754098360656,0.24390243902439024,0.11320754716981132,0.11428571428571428
11561923,0.0898876404494382,0.16393442622950818,0.32926829268292684,0.18867924528301888,0.1523809523809524
11564326,0.033707865168539325,0.16393442622950818,0.25609756097560976,0.18867924528301888,0.13333333333333333
11567063,0.07865168539325842,0.18032786885245902,0.21951219512195122,0.1320754716981132,0.11428571428571428
11571223,0.0449438202247191,0.11475409836065574,0.25609756097560976,0.18867924528301888,0.08571428571428572
11571224,0.0449438202247191,0.06557377049180328,0.1951219512195122,0.11320754716981132,0.10476190476190476
11573015,0.0449438202247191,0.19672131147540983,0.15853658536585366,0.11320754716981132,0.09523809523809523
11576194,0.0449438202247191,0.11475409836065574,0.21951219512195122,0.09433962264150944,0.09523809523809523
11578663,0.056179775280898875,0.18032786885245902,0.2804878048780488,0.24528301886792453,0.13333333333333333
11580903,0.06741573033707865,0.08196721311475409,0.25609756097560976,0.16981132075471697,0.10476190476190476
11587890,0.033707865168539325,0.13114754098360656,0.14634146341463414,0.1509433962264151,0.09523809523809523
11587893,0.056179775280898875,0.16393442622950818,0.24390243902439024,0.22641509433962265,0.12380952380952381
11587899,0.0449438202247191,0.11475409836065574,0.15853658536585366,0.11320754716981132,0.06666666666666667
11587904,0.011235955056179775,0.11475409836065574,0.10975609756097561,0.1509433962264151,0.05714285714285714
11588589,0.056179775280898875,0.06557377049180328,0.1951219512195122,0.18867924528301888,0.0761904761904762
11590110,0.07865168539325842,0.16393442622950818,0.2804878048780488,0.20754716981132076,0.17142857142857143
11590113,0.06741573033707865,0.16393442622950818,0.21951219512195122,0.16981132075471697,0.12380952380952381
11590114,0.06741573033707865,0.16393442622950818,0.23170731707317074,0.18867924528301888,0.12380952380952381
11595101,0.0449438202247191,0.13114754098360656,0.2073170731707317,0.18867924528301888,0.11428571428571428
11595262,0.056179775280898875,0.11475409836065574,0.2682926829268293,0.1509433962264151,0.14285714285714285
11595391,0.056179775280898875,0.14754098360655737,0.15853658536585366,0.09433962264150944,0.11428571428571428
11600656,0.056179775280898875,0.11475409836065574,0.13414634146341464,0.07547169811320754,0.08571428571428572
11604609,0.06741573033707865,0.18032786885245902,0.0975609756097561,0.07547169811320754,0.14285714285714285
11606687,0.0449438202247191,0.09836065573770492,0.24390243902439024,0.2641509433962264,0.0761904761904762
11640935,0.07865168539325842,0.16393442622950818,0.15853658536585366,0.09433962264150944,0.10476190476190476
11640943,0.10112359550561797,0.19672131147540983,0.24390243902439024,0.20754716981132076,0.08571428571428572
11668653,0.056179775280898875,0.16393442622950818,0.23170731707317074,0.18867924528301888,0.13333333333333333
11673327,0.07865168539325842,0.13114754098360656,0.17073170731707318,0.1509433962264151,0.10476190476190476
11681302,0.07865168539325842,0.18032786885245902,0.2073170731707317,0.1509433962264151,0.12380952380952381
11681541,0.1348314606741573,0.16393442622950818,0.23170731707317074,0.1320754716981132,0.1619047619047619
11682336,0.0449438202247191,0.11475409836065574,0.18292682926829268,0.16981132075471697,0.10476190476190476
11683908,0.056179775280898875,0.08196721311475409,0.21951219512195122,0.16981132075471697,0.10476190476190476
11684178,0.02247191011235955,0.13114754098360656,0.32926829268292684,0.16981132075471697,0.06666666666666667
11689304,0.10112359550561797,0.09836065573770492,0.15853658536585366,0.1320754716981132,0.10476190476190476
11689307,0.056179775280898875,0.11475409836065574,0.18292682926829268,0.07547169811320754,0.0761904761904762
11691685,0.07865168539325842,0.19672131147540983,0.2804878048780488,0.22641509433962265,0.19047619047619047
11691686,0.0449438202247191,0.14754098360655737,0.1951219512195122,0.18867924528301888,0.12380952380952381
11691703,0.11235955056179775,0.18032786885245902,0.13414634146341464,0.05660377358490566,0.12380952380952381
11697932,0.06741573033707865,0.14754098360655737,0.21951219512195122,0.1320754716981132,0.17142857142857143
11697933,0.0449438202247191,0.08196721311475409,0.2073170731707317,0.18867924528301888,0.12380952380952381
11697934,0.10112359550561797,0.11475409836065574,0.17073170731707318,0.1509433962264151,0.10476190476190476
11697938,0.14606741573033707,0.19672131147540983,0.23170731707317074,0.22641509433962265,0.12380952380952381
11697939,0.033707865168539325,0.13114754098360656,0.17073170731707318,0.05660377358490566,0.08571428571428572
11697946,0.056179775280898875,0.09836065573770492,0.24390243902439024,0.1320754716981132,0.06666666666666667
11697948,0.056179775280898875,0.08196721311475409,0.14634146341463414,0.1509433962264151,0.0761904761904762
11698132,0.033707865168539325,0.03278688524590164,0.14634146341463414,0.03773584905660377,0.047619047619047616
11698133,0.011235955056179775,0.09836065573770492,0.13414634146341464,0.09433962264150944,0.06666666666666667
11698604,0.06741573033707865,0.13114754098360656,0.17073170731707318,0.1509433962264151,0.14285714285714285
11702561,0.0898876404494382,0.11475409836065574,0.2073170731707317,0.16981132075471697,0.12380952380952381
11703464,0.056179775280898875,0.26229508196721313,0.1951219512195122,0.11320754716981132,0.10476190476190476
11704074,0.15730337078651685,0.18032786885245902,0.23170731707317074,0.22641509433962265,0.18095238095238095
11704079,0.14606741573033707,0.21311475409836064,0.23170731707317074,0.18867924528301888,0.17142857142857143
11707086,0.056179775280898875,0.13114754098360656,0.23170731707317074,0.16981132075471697,0.11428571428571428
11707094,0.06741573033707865,0.21311475409836064,0.21951219512195122,0.18867924528301888,0.13333333333333333
11707096,0.033707865168539325,0.06557377049180328,0.12195121951219512,0.09433962264150944,0.047619047619047616
11707097,0.0898876404494382,0.14754098360655737,0.3048780487804878,0.18867924528301888,0.0761904761904762
11707103,0.0449438202247191,0.09836065573770492,0.13414634146341464,0.1509433962264151,0.0761904761904762
11707105,0.056179775280898875,0.11475409836065574,0.1951219512195122,0.1509433962264151,0.10476190476190476
11709486,0.06741573033707865,0.08196721311475409,0.18292682926829268,0.16981132075471697,0.11428571428571428
11711895,0.1348314606741573,0.09836065573770492,0.14634146341463414,0.1320754716981132,0.1523809523809524
11713630,0.07865168539325842,0.16393442622950818,0.18292682926829268,0.1509433962264151,0.19047619047619047
11723149,0.06741573033707865,0.08196721311475409,0.1951219512195122,0.11320754716981132,0.14285714285714285
11726774,0.0449438202247191,0.11475409836065574,0.08536585365853659,0.1320754716981132,0.0380952380952381
11726800,0.02247191011235955,0.11475409836065574,0.06097560975609756,0.07547169811320754,0.06666666666666667
11728837,0.02247191011235955,0.16393442622950818,0.23170731707317074,0.16981132075471697,0.11428571428571428
11733723,0.0449438202247191,0.13114754098360656,0.24390243902439024,0.16981132075471697,0.08571428571428572
11733725,0.011235955056179775,0.08196721311475409,0.18292682926829268,0.1320754716981132,0.08571428571428572
11738036,0.0898876404494382,0.22950819672131148,0.1951219512195122,0.1509433962264151,0.17142857142857143
11738037,0.0449438202247191,0.16393442622950818,0.24390243902439024,0.1509433962264151,0.11428571428571428
11739262,0.033707865168539325,0.11475409836065574,0.17073170731707318,0.1320754716981132,0.12380952380952381
11739265,0.033707865168539325,0.11475409836065574,0.21951219512195122,0.1320754716981132,0.08571428571428572
11739597,0.15730337078651685,0.18032786885245902,0.1951219512195122,0.1320754716981132,0.2
11742218,0.21348314606741572,0.16393442622950818,0.15853658536585366,0.1509433962264151,0.12380952380952381
11742227,0.0449438202247191,0.09836065573770492,0.13414634146341464,0.09433962264150944,0.08571428571428572
11742243,0.0449438202247191,0.09836065573770492,0.12195121951219512,0.09433962264150944,0.12380952380952381
11746614,0.056179775280898875,0.14754098360655737,0.18292682926829268,0.1509433962264151,0.1619047619047619
11750889,0.23595505617977527,0.18032786885245902,0.2073170731707317,0.1509433962264151,0.22857142857142856
11750903,0.0449438202247191,0.08196721311475409,0.23170731707317074,0.22641509433962265,0.11428571428571428
11761469,0.07865168539325842,0.2459016393442623,0.18292682926829268,0.11320754716981132,0.1619047619047619
11771973,0.0449438202247191,0.26229508196721313,0.24390243902439024,0.16981132075471697,0.11428571428571428
11784773,0.07865168539325842,0.22950819672131148,0.32926829268292684,0.2830188679245283,0.21904761904761905
11784775,0.056179775280898875,0.11475409836065574,0.17073170731707318,0.11320754716981132,0.10476190476190476
11784801,0.06741573033707865,0.09836065573770492,0.1951219512195122,0.16981132075471697,0.12380952380952381
11792407,0.10112359550561797,0.09836065573770492,0.2804878048780488,0.16981132075471697,0.1523809523809524
11796700,0.0898876404494382,0.14754098360655737,0.18292682926829268,0.1509433962264151,0.10476190476190476
11796770,0.056179775280898875,0.21311475409836064,0.14634146341463414,0.1320754716981132,0.14285714285714285
11798266,0.07865168539325842,0.19672131147540983,0.23170731707317074,0.09433962264150944,0.12380952380952381
11798270,0.07865168539325842,0.14754098360655737,0.2073170731707317,0.16981132075471697,0.13333333333333333
11798277,0.033707865168539325,0.14754098360655737,0.2682926829268293,0.1509433962264151,0.11428571428571428
11798383,0.0449438202247191,0.08196721311475409,0.24390243902439024,0.16981132075471697,0.13333333333333333
11798391,0.06741573033707865,0.09836065573770492,0.25609756097560976,0.1320754716981132,0.12380952380952381
11804576,0.06741573033707865,0.18032786885245902,0.23170731707317074,0.16981132075471697,0.14285714285714285
11817892,0.056179775280898875,0.08196721311475409,0.15853658536585366,0.1320754716981132,0.09523809523809523
11822992,0.10112359550561797,0.22950819672131148,0.2073170731707317,0.1509433962264151,0.1523809523809524
11826070,0.10112359550561797,0.22950819672131148,0.18292682926829268,0.16981132075471697,0.11428571428571428
11826125,0.0898876404494382,0.14754098360655737,0.17073170731707318,0.1509433962264151,0.1523809523809524
11832233,0.0449438202247191,0.16393442622950818,0.23170731707317074,0.18867924528301888,0.12380952380952381
11834598,0.056179775280898875,0.19672131147540983,0.25609756097560976,0.16981132075471697,0.1523809523809524
11834781,0.033707865168539325,0.13114754098360656,0.10975609756097561,0.1320754716981132,0.047619047619047616
11835600,0.033707865168539325,0.13114754098360656,0.2804878048780488,0.22641509433962265,0.11428571428571428
