PMID,SPLIT,DOMAIN,OBSERVED
8642418,train,MEMORY,0.30379746835443033
8805836,train,MEMORY,0.32352941176470584
9108115,train,MEMORY,0.29166666666666663
9228523,train,MEMORY,0.4285714285714286
9287369,train,MEMORY,0.18181818181818177
9412517,train,MEMORY,0.48275862068965514
9430507,train,MEMORY,0.13043478260869568
9740761,train,MEMORY,0.4871794871794872
10195224,train,MEMORY,0.65625
10220229,train,MEMORY,0.3076923076923077
10355673,train,MEMORY,0.4307692307692308
10468630,train,MEMORY,0.3571428571428571
10600999,train,MEMORY,0.5
10639399,train,MEMORY,0.2264150943396226
10683827,train,MEMORY,0.35820895522388063
10694462,train,MEMORY,0.4444444444444444
10775709,train,MEMORY,0.24561403508771928
10869585,train,MEMORY,0.417910447761194
10978709,train,MEMORY,0.43999999999999995
11239901,train,MEMORY,0.4482758620689655
11276236,train,MEMORY,0.08695652173913049
11346889,train,MEMORY,0.41758241758241754
11353732,train,MEMORY,0.5287356321839081
11435941,train,MEMORY,0.24615384615384617
11493699,train,MEMORY,0.2666666666666667
11522264,train,MEMORY,0.3142857142857143
11571224,train,MEMORY,0.3384615384615385
11848693,train,MEMORY,0.2857142857142857
11856537,train,MEMORY,0.32098765432098764
11900104,train,MEMORY,0.2545454545454545
11906703,train,MEMORY,0.3389830508474576
11931949,train,MEMORY,0.42666666666666664
11983183,train,MEMORY,0.34375
12145327,train,MEMORY,0.4571428571428572
12372291,train,MEMORY,0.3076923076923077
12395390,train,MEMORY,0.41666666666666663
12401549,train,MEMORY,0.24489795918367352
12450947,train,MEMORY,0.3571428571428571
12454910,train,MEMORY,0.40336134453781514
12507690,train,MEMORY,0.4516129032258065
12556576,train,MEMORY,0.19999999999999996
12644353,train,MEMORY,0.2222222222222222
12667843,train,MEMORY,0.33333333333333337
12742672,train,MEMORY,0.31034482758620685
12757906,train,MEMORY,0.23076923076923073
12763192,train,MEMORY,0.25
12763194,train,MEMORY,0.37777777777777777
12821520,train,MEMORY,0.5074626865671642
12873392,train,MEMORY,0.42622950819672134
12880813,train,MEMORY,0.23529411764705888
12880904,train,MEMORY,0.37037037037037035
13679414,train,MEMORY,0.40625
14527566,train,MEMORY,0.20408163265306123
14531584,train,MEMORY,0.5194805194805194
14584547,train,MEMORY,0.46808510638297873
14585491,train,MEMORY,0.303030303030303
14625149,train,MEMORY,0.29508196721311475
14643096,train,MEMORY,0.24489795918367352
14741673,train,MEMORY,0.360655737704918
14758364,train,MEMORY,0.53125
14980569,train,MEMORY,0.24489795918367352
15028641,train,MEMORY,0.36923076923076925
15038994,train,MEMORY,0.4727272727272728
15050559,train,MEMORY,0.33333333333333337
15084488,train,MEMORY,0.49275362318840576
15094802,train,MEMORY,0.23880597014925375
15157428,train,MEMORY,0.4719101123595506
15166099,train,MEMORY,0.33333333333333337
15169855,train,MEMORY,0.33333333333333337
15177789,train,MEMORY,0.21052631578947367
15219596,train,MEMORY,0.2702702702702703
15238433,train,MEMORY,0.28125
15325353,train,MEMORY,0.375
15473974,train,MEMORY,0.32835820895522383
15477872,train,MEMORY,0.2857142857142857
15488301,train,MEMORY,0.368421052631579
15488397,train,MEMORY,0.3561643835616438
15525806,train,MEMORY,0.2264150943396226
15528087,train,MEMORY,0.2857142857142857
15537894,train,MEMORY,0.5
15589112,train,MEMORY,0.31746031746031744
15597043,train,MEMORY,0.5901639344262295
15607838,train,MEMORY,0.2033898305084746
15627581,train,MEMORY,0.47916666666666663
15630123,train,MEMORY,0.31746031746031744
15664795,train,MEMORY,0.2807017543859649
15670690,train,MEMORY,0.3421052631578947
15670692,train,MEMORY,0.303030303030303
15691520,train,MEMORY,0.23333333333333328
15701221,train,MEMORY,0.3921568627450981
15716306,train,MEMORY,0.27118644067796616
15721179,train,MEMORY,0.4672897196261683
15728742,train,MEMORY,0.26865671641791045
15737660,train,MEMORY,0.4067796610169492
15784435,train,MEMORY,0.3529411764705882
15850721,train,MEMORY,0.2857142857142857
15854792,train,MEMORY,0.43181818181818177
15858160,train,MEMORY,0.2033898305084746
15883379,train,MEMORY,0.19999999999999996
15927485,train,MEMORY,0.7671232876712328
15935262,train,MEMORY,0.3098591549295775
15989934,train,MEMORY,0.4742268041237113
15993537,train,MEMORY,0.339622641509434
16000636,train,MEMORY,0.23728813559322037
16044172,train,MEMORY,0.17021276595744683
16046064,train,MEMORY,0.30508474576271183
16051283,train,MEMORY,0.33766233766233766
16051501,train,MEMORY,0.5205479452054795
16055350,train,MEMORY,0.1724137931034483
16087352,train,MEMORY,0.3013698630136986
16143899,train,MEMORY,0.2222222222222222
16154603,train,MEMORY,0.29032258064516125
16226349,train,MEMORY,0.43181818181818177
16226433,train,MEMORY,0.25
16243053,train,MEMORY,0.1568627450980392
16246595,train,MEMORY,0.2857142857142857
16300967,train,MEMORY,0.44999999999999996
16339042,train,MEMORY,0.30188679245283023
16369836,train,MEMORY,0.04761904761904767
16377154,train,MEMORY,0.619718309859155
16399218,train,MEMORY,0.4347826086956522
16412236,train,MEMORY,0.5
16458860,train,MEMORY,0.4409448818897638
16460693,train,MEMORY,0.21052631578947367
16460697,train,MEMORY,0.3448275862068966
16487943,train,MEMORY,0.4126984126984127
16510734,train,MEMORY,0.4655172413793104
16516248,train,MEMORY,0.2857142857142857
16518010,train,MEMORY,0.3146067415730337
16551984,train,MEMORY,0.4545454545454546
